experiment	run	sex	age_group	fold
SRP042228	SRR1782750	male	child	3
SRP042228	SRR1782751	male	adolescent	3
SRP042228	SRR1782752	male	child	3
SRP042228	SRR1782753	female	adolescent	3
SRP042228	SRR1782754	female	child	3
SRP042228	SRR1782755	male	child	3
SRP042228	SRR1782756	female	adolescent	3
SRP042228	SRR1782757	female	child	3
SRP042228	SRR1782758	female	young_child	3
SRP042228	SRR1782759	male	adolescent	3
SRP042228	SRR1782760	female	child	3
SRP042228	SRR1782761	male	young_child	3
SRP042228	SRR1782762	male	adolescent	3
SRP042228	SRR1782763	male	child	3
SRP042228	SRR1782764	male	adolescent	3
SRP042228	SRR1782765	male	adolescent	3
SRP042228	SRR1782766	male	adolescent	3
SRP042228	SRR1782767	male	child	3
SRP042228	SRR1782768	male	child	3
SRP042228	SRR1782769	female	young_child	3
SRP042228	SRR1782770	female	adolescent	3
SRP042228	SRR1782771	female	child	3
SRP042228	SRR1782772	female	child	3
SRP042228	SRR1782773	male	adolescent	3
SRP042228	SRR1782774	female	child	3
SRP042228	SRR1782775	male	adolescent	3
SRP042228	SRR1782776	male	child	3
SRP042228	SRR1782777	male	young_child	3
SRP042228	SRR1782778	female	child	3
SRP042228	SRR1782779	male	adolescent	3
SRP042228	SRR1782780	female	adolescent	3
SRP042228	SRR1782781	female	adolescent	3
SRP042228	SRR1782782	male	adolescent	3
SRP042228	SRR1782783	female	adolescent	3
SRP042228	SRR1782784	female	adolescent	3
SRP042228	SRR1782785	female	young_child	3
SRP042228	SRR1782786	female	child	3
SRP042228	SRR1782787	male	adolescent	3
SRP042228	SRR1782788	male	adolescent	3
SRP042228	SRR1782789	male	adolescent	3
SRP042228	SRR1782790	female	adolescent	3
SRP042228	SRR1782791	male	adolescent	3
SRP042228	SRR1782792	male	adolescent	3
SRP042228	SRR1782793	male	adolescent	3
SRP042228	SRR1782794	male	child	3
SRP042228	SRR1782795	male	adolescent	3
SRP042228	SRR1782796	female	adolescent	3
SRP042228	SRR1782797	female	adolescent	3
SRP042228	SRR1782798	male	child	3
SRP042228	SRR1782799	female	adolescent	3
SRP042228	SRR1782800	male	child	3
SRP042228	SRR1782801	male	young_child	3
SRP042228	SRR1782802	male	child	3
SRP042228	SRR1782803	male	adolescent	3
SRP042228	SRR1782804	male	young_child	3
SRP042228	SRR1782805	female	child	3
SRP042228	SRR1782806	female	child	3
SRP042228	SRR1782807	female	child	3
SRP042228	SRR1782808	female	child	3
SRP042228	SRR1782809	male	young_child	3
SRP042228	SRR1782810	male	young_child	3
SRP042228	SRR1782811	female	adolescent	3
SRP042228	SRR1782812	female	child	3
SRP042228	SRR1782813	male	child	3
SRP042228	SRR1782814	male	adolescent	3
SRP042228	SRR1782815	female	child	3
SRP042228	SRR1782816	male	child	3
SRP042228	SRR1782817	male	adolescent	3
SRP042228	SRR1782818	male	child	3
SRP042228	SRR1782819	male	adolescent	3
SRP042228	SRR1782820	female	child	3
SRP042228	SRR1782821	male	adolescent	3
SRP042228	SRR1782822	female	child	3
SRP042228	SRR1782823	male	child	3
SRP042228	SRR1782824	female	child	3
SRP042228	SRR1782825	female	adolescent	3
SRP042228	SRR1782826	male	young_child	3
SRP042228	SRR1782827	female	child	3
SRP042228	SRR1782828	female	adolescent	3
SRP042228	SRR1782829	female	child	3
SRP042228	SRR1782830	female	young_child	3
SRP042228	SRR1782831	male	child	3
SRP042228	SRR1782832	male	child	3
SRP042228	SRR1782833	male	child	3
SRP042228	SRR1782834	male	child	3
SRP042228	SRR1782835	female	young_child	3
SRP042228	SRR1782836	male	child	3
SRP042228	SRR1782837	male	child	3
SRP042228	SRR1782838	female	adolescent	3
SRP042228	SRR1782839	female	adolescent	3
SRP042228	SRR1782840	female	young_child	3
SRP042228	SRR1782841	female	child	3
SRP042228	SRR1782842	female	young_child	3
SRP042228	SRR1782843	female	child	3
SRP042228	SRR1782844	male	adolescent	3
SRP042228	SRR1782845	female	child	3
SRP042228	SRR1782846	female	child	3
SRP042228	SRR1782847	female	child	3
SRP042228	SRR1782848	female	child	3
SRP042228	SRR1782849	female	child	3
SRP042228	SRR1782850	male	child	3
SRP042228	SRR1782851	male	child	3
SRP042228	SRR1782852	male	child	3
SRP042228	SRR1782853	male	child	3
SRP042228	SRR1782854	male	child	3
SRP042228	SRR1782855	male	adolescent	3
SRP042228	SRR1782856	male	adolescent	3
SRP042228	SRR1782857	female	child	3
SRP042228	SRR1782858	male	young_child	3
SRP042228	SRR1782859	male	young_child	3
SRP042228	SRR1782860	male	child	3
SRP042228	SRR1782861	male	child	3
SRP042228	SRR1782862	male	young_child	3
SRP042228	SRR1782863	male	child	3
SRP042228	SRR1782864	female	adolescent	3
SRP042228	SRR1782865	male	child	3
SRP042228	SRR1782866	male	child	3
SRP042228	SRR1782867	male	young_child	3
SRP042228	SRR1782868	male	young_child	3
SRP042228	SRR1782869	male	child	3
SRP042228	SRR1782870	male	child	3
SRP042228	SRR1782871	male	young_child	3
SRP042228	SRR1782872	female	young_child	3
SRP042228	SRR1782873	female	young_child	3
SRP042228	SRR1782874	male	young_child	3
SRP042228	SRR1782875	female	adolescent	3
SRP042228	SRR1782876	male	adolescent	3
SRP042228	SRR1782877	female	adolescent	3
SRP042228	SRR1782878	female	child	3
SRP042228	SRR1782879	male	adolescent	3
SRP042228	SRR1782880	female	adolescent	3
SRP042228	SRR1782881	male	child	3
SRP042228	SRR1782882	male	adolescent	3
SRP042228	SRR1782883	female	adolescent	3
SRP042228	SRR1782884	female	adolescent	3
SRP042228	SRR1782885	female	adolescent	3
SRP042228	SRR1782886	female	adolescent	3
SRP042228	SRR1782887	male	adolescent	3
SRP042228	SRR1782888	female	adolescent	3
SRP042228	SRR1782889	female	adolescent	3
SRP042228	SRR1782890	female	adolescent	3
SRP042228	SRR1782891	male	adolescent	3
SRP042228	SRR1782892	male	adolescent	3
SRP042228	SRR1782893	male	child	3
SRP042228	SRR1782894	male	adolescent	3
SRP042228	SRR1782895	male	adolescent	3
SRP042228	SRR1782896	female	child	3
SRP042228	SRR1782897	female	adolescent	3
SRP042228	SRR1782898	female	adolescent	3
SRP042228	SRR1782899	male	adolescent	3
SRP042228	SRR1782900	male	adolescent	3
SRP042228	SRR1782901	male	child	3
SRP042228	SRR1782902	female	adolescent	3
SRP042228	SRR1782903	male	adolescent	3
SRP042228	SRR1782904	male	adolescent	3
SRP042228	SRR1782905	female	child	3
SRP042228	SRR1782906	female	adolescent	3
SRP042228	SRR1782907	female	child	3
SRP042228	SRR1782908	male	adolescent	3
SRP042228	SRR1782909	female	adolescent	3
SRP042228	SRR1782910	female	child	3
SRP042228	SRR1782911	male	adolescent	3
SRP042228	SRR1782912	male	child	3
SRP042228	SRR1782913	male	adolescent	3
SRP042228	SRR1782914	male	adolescent	3
SRP042228	SRR1782915	female	child	3
SRP042228	SRR1782916	male	child	3
SRP042228	SRR1782917	male	adolescent	3
SRP042228	SRR1782918	male	adolescent	3
SRP042228	SRR1782919	female	adolescent	3
SRP042228	SRR1782920	female	adolescent	3
SRP042228	SRR1782921	male	adolescent	3
SRP042228	SRR1782922	male	young_child	3
SRP042228	SRR1782923	male	adolescent	3
SRP042228	SRR1782924	female	child	3
SRP042228	SRR1782925	female	child	3
SRP042228	SRR1782926	male	adolescent	3
SRP042228	SRR1782927	male	child	3
SRP042228	SRR1782928	female	adolescent	3
SRP042228	SRR1782929	female	adolescent	3
SRP042228	SRR1782930	male	adolescent	3
SRP042228	SRR1782931	female	young_child	3
SRP042228	SRR1782932	female	adolescent	3
SRP042228	SRR1782933	female	adolescent	3
SRP042228	SRR1782934	male	young_child	3
SRP042228	SRR1782935	female	adolescent	3
SRP042228	SRR1782936	female	adolescent	3
SRP042228	SRR1782937	male	adolescent	3
SRP042228	SRR1782938	female	adolescent	3
SRP042228	SRR1782939	male	adolescent	3
SRP042228	SRR1782940	female	adolescent	3
SRP042228	SRR1782941	male	child	3
SRP042228	SRR1782942	male	child	3
SRP042228	SRR1782943	male	adolescent	3
SRP042228	SRR1782944	male	adolescent	3
SRP042228	SRR1782945	male	child	3
SRP042228	SRR1782946	male	adolescent	3
SRP042228	SRR1782947	male	child	3
SRP042228	SRR1782948	male	adolescent	3
SRP042228	SRR1782949	male	adolescent	3
SRP042228	SRR1782950	male	adolescent	3
SRP042228	SRR1782951	female	adolescent	3
SRP042228	SRR1782952	male	adolescent	3
SRP042228	SRR1782953	male	adolescent	3
SRP042228	SRR1782954	male	adolescent	3
SRP042228	SRR1782955	male	child	3
SRP042228	SRR1782956	female	child	3
SRP042228	SRR1782957	male	adolescent	3
SRP042228	SRR1782958	female	adolescent	3
SRP042228	SRR1782959	female	child	3
SRP042228	SRR1782960	male	adolescent	3
SRP042228	SRR1782961	male	young_child	3
SRP042228	SRR1782962	male	adolescent	3
SRP042228	SRR1782963	female	adolescent	3
SRP042228	SRR1782964	female	adolescent	3
SRP042228	SRR1782965	male	adolescent	3
SRP042228	SRR1782966	male	adolescent	3
SRP042228	SRR1782967	male	adolescent	3
SRP042228	SRR1782968	male	adolescent	3
SRP042228	SRR1782969	female	adolescent	3
SRP042228	SRR1782970	male	young_child	3
SRP042228	SRR1782971	female	adolescent	3
SRP042228	SRR1782972	male	adolescent	3
SRP042228	SRR1782973	female	adolescent	3
SRP042228	SRR1782974	male	adolescent	3
SRP042228	SRR1782975	male	young_child	3
SRP042228	SRR1782976	male	child	3
SRP042228	SRR1782977	female	adolescent	3
SRP042228	SRR1782978	male	adolescent	3
SRP042228	SRR1782979	male	child	3
SRP042228	SRR1782980	male	child	3
SRP042228	SRR1782981	male	adolescent	3
SRP042228	SRR1782982	male	adolescent	3
SRP042228	SRR1782983	male	adolescent	3
SRP042228	SRR1782984	male	adolescent	3
SRP042228	SRR1782985	female	adolescent	3
SRP042228	SRR1782986	male	adolescent	3
SRP042228	SRR1782987	male	adolescent	3
SRP042228	SRR1782988	male	child	3
SRP042228	SRR1782989	male	adolescent	3
SRP042228	SRR1782990	female	adolescent	3
SRP042228	SRR1782991	male	child	3
SRP042228	SRR1782992	male	adolescent	3
SRP042228	SRR1782993	female	adolescent	3
SRP042228	SRR1782994	female	adolescent	3
SRP042228	SRR1782995	male	adolescent	3
SRP042228	SRR1782996	male	child	3
SRP042228	SRR1782997	female	young_child	3
SRP042228	SRR1782998	male	child	3
SRP042228	SRR1782999	female	adolescent	3
SRP042228	SRR1783000	female	adolescent	3
SRP042228	SRR1783001	male	child	3
SRP042228	SRR1783002	female	young_child	3
SRP042228	SRR1783003	male	child	3
SRP042228	SRR1783004	female	adolescent	3
SRP042228	SRR1783005	female	child	3
SRP042228	SRR1783006	male	adolescent	3
SRP048801	SRR1609360	male	young_child	1
SRP048801	SRR1609361	male	young_child	1
SRP048801	SRR1609362	male	young_child	1
SRP048801	SRR1609363	male	young_child	1
SRP048801	SRR1609364	female	young_child	1
SRP048801	SRR1609365	male	young_child	1
SRP048801	SRR1609366	male	young_child	1
SRP048801	SRR1609367	male	young_child	1
SRP048801	SRR1609368	male	child	1
SRP048801	SRR1609369	male	child	1
SRP048801	SRR1609370	female	child	1
SRP048801	SRR1609371	male	child	1
SRP048801	SRR1609372	male	child	1
SRP048801	SRR1609373	male	child	1
SRP048801	SRR1609374	female	child	1
SRP048801	SRR1609375	male	child	1
SRP048801	SRR1609376	male	child	1
SRP048801	SRR1609377	female	child	1
SRP048801	SRR1609378	male	child	1
SRP048801	SRR1609379	female	child	1
SRP048801	SRR1609380	female	child	1
SRP048801	SRR1609381	male	child	1
SRP048801	SRR1609382	female	child	1
SRP048801	SRR1609383	male	child	1
SRP048801	SRR1609384	male	child	1
SRP048801	SRR1609385	male	child	1
SRP048801	SRR1609386	female	child	1
SRP048801	SRR1609387	male	child	1
SRP048801	SRR1609388	female	adolescent	1
SRP048801	SRR1609389	female	adolescent	1
SRP048801	SRR1609390	female	adolescent	1
SRP048801	SRR1609391	male	adolescent	1
SRP048801	SRR1609392	male	adolescent	1
SRP048801	SRR1609393	female	adolescent	1
SRP048801	SRR1609394	female	adolescent	1
SRP048801	SRR1609395	male	adolescent	1
SRP048801	SRR1609396	male	adolescent	1
SRP048801	SRR1609397	male	adolescent	1
SRP048801	SRR1609398	female	adolescent	1
SRP048801	SRR1609399	female	adolescent	1
SRP048801	SRR1609400	female	adolescent	1
SRP048801	SRR1609401	male	adolescent	1
SRP048801	SRR1609402	male	adolescent	1
SRP048801	SRR1609403	male	adolescent	1
SRP048801	SRR1609404	female	adolescent	1
SRP048801	SRR1609411	male	young_child	1
SRP048801	SRR1609412	male	young_child	1
SRP048801	SRR1609413	male	young_child	1
SRP048801	SRR1609414	female	young_child	1
SRP048801	SRR1609415	male	young_child	1
SRP048801	SRR1609416	female	young_child	1
SRP048801	SRR1609417	male	young_child	1
SRP048801	SRR1609418	male	young_child	1
SRP048801	SRR1609419	male	young_child	1
SRP048801	SRR1609420	male	young_child	1
SRP048801	SRR1609421	male	young_child	1
SRP048801	SRR1609422	male	young_child	1
SRP048801	SRR1609423	male	young_child	1
SRP048801	SRR1609424	male	young_child	1
SRP048801	SRR1609425	male	young_child	1
SRP048801	SRR1609426	female	young_child	1
SRP048801	SRR1609427	male	young_child	1
SRP048801	SRR1609428	male	child	1
SRP048801	SRR1609429	male	child	1
SRP048801	SRR1609430	male	child	1
SRP048801	SRR1609431	female	child	1
SRP048801	SRR1609432	female	child	1
SRP048801	SRR1609433	female	child	1
SRP048801	SRR1609434	female	child	1
SRP048801	SRR1609435	male	child	1
SRP048801	SRR1609436	male	child	1
SRP048801	SRR1609437	female	child	1
SRP048801	SRR1609438	male	child	1
SRP048801	SRR1609439	female	child	1
SRP048801	SRR1609440	male	child	1
SRP048801	SRR1609441	male	child	1
SRP048801	SRR1609442	female	child	1
SRP048801	SRR1609443	female	child	1
SRP048801	SRR1609444	male	child	1
SRP048801	SRR1609445	male	child	1
SRP048801	SRR1609446	female	child	1
SRP048801	SRR1609447	female	child	1
SRP048801	SRR1609448	male	child	1
SRP048801	SRR1609449	male	child	1
SRP048801	SRR1609450	male	child	1
SRP048801	SRR1609451	female	child	1
SRP048801	SRR1609452	male	child	1
SRP048801	SRR1609453	male	child	1
SRP048801	SRR1609454	female	child	1
SRP048801	SRR1609455	male	child	1
SRP048801	SRR1609456	male	child	1
SRP048801	SRR1609457	male	child	1
SRP048801	SRR1609458	female	child	1
SRP048801	SRR1609459	male	child	1
SRP048801	SRR1609460	female	child	1
SRP048801	SRR1609461	male	child	1
SRP048801	SRR1609462	female	child	1
SRP048801	SRR1609463	male	child	1
SRP048801	SRR1609464	female	child	1
SRP048801	SRR1609465	male	child	1
SRP048801	SRR1609466	male	child	1
SRP048801	SRR1609467	male	child	1
SRP048801	SRR1609468	male	child	1
SRP048801	SRR1609469	male	child	1
SRP048801	SRR1609470	female	child	1
SRP048801	SRR1609471	female	child	1
SRP048801	SRR1609472	male	child	1
SRP048801	SRR1609473	female	child	1
SRP048801	SRR1609474	female	child	1
SRP048801	SRR1609475	female	child	1
SRP048801	SRR1609476	male	child	1
SRP048801	SRR1609477	female	child	1
SRP048801	SRR1609478	male	child	1
SRP048801	SRR1609479	male	child	1
SRP048801	SRR1609480	female	child	1
SRP048801	SRR1609481	male	child	1
SRP048801	SRR1609482	male	child	1
SRP048801	SRR1609483	male	child	1
SRP048801	SRR1609484	female	child	1
SRP048801	SRR1609485	male	child	1
SRP048801	SRR1609486	male	child	1
SRP048801	SRR1609487	male	child	1
SRP048801	SRR1609488	female	child	1
SRP048801	SRR1609489	female	child	1
SRP048801	SRR1609490	female	child	1
SRP048801	SRR1609491	male	adolescent	1
SRP048801	SRR1609492	female	adolescent	1
SRP048801	SRR1609493	male	adolescent	1
SRP048801	SRR1609494	female	adolescent	1
SRP048801	SRR1609495	male	adolescent	1
SRP048801	SRR1609496	male	adolescent	1
SRP048801	SRR1609497	female	adolescent	1
SRP048801	SRR1609498	male	adolescent	1
SRP048801	SRR1609499	male	adolescent	1
SRP048801	SRR1609500	male	adolescent	1
SRP048801	SRR1609501	male	adolescent	1
SRP048801	SRR1609502	female	adolescent	1
SRP048801	SRR1609503	female	adolescent	1
SRP048801	SRR1609504	female	adolescent	1
SRP048801	SRR1609505	male	adolescent	1
SRP048801	SRR1609506	male	adolescent	1
SRP048801	SRR1609507	male	adolescent	1
SRP048801	SRR1609508	male	adolescent	1
SRP048801	SRR1609509	male	adolescent	1
SRP048801	SRR1609510	male	adolescent	1
SRP048801	SRR1609511	male	adolescent	1
SRP048801	SRR1609512	male	adolescent	1
SRP048801	SRR1609513	female	adolescent	1
SRP048801	SRR1609514	male	adolescent	1
SRP048801	SRR1609515	male	adolescent	1
SRP048801	SRR1609516	female	adolescent	1
SRP048801	SRR1609517	female	adolescent	1
SRP048801	SRR1609518	female	adolescent	1
SRP048801	SRR1609519	female	adolescent	1
SRP048801	SRR1609520	female	adolescent	1
SRP048801	SRR1609521	male	adolescent	1
SRP048801	SRR1609522	male	adolescent	1
SRP048801	SRR1609523	male	adolescent	1
SRP048801	SRR1609524	male	adolescent	1
SRP048801	SRR1609525	female	adolescent	1
SRP048801	SRR1609526	male	adolescent	1
SRP048801	SRR1609527	male	adolescent	1
SRP048801	SRR1609528	female	adolescent	1
SRP048801	SRR1609529	female	adolescent	1
SRP048801	SRR1609530	male	adolescent	1
SRP048801	SRR1609531	male	adolescent	1
SRP048801	SRR1609532	female	adolescent	1
SRP048801	SRR1609533	female	adolescent	1
SRP048801	SRR1609534	female	adolescent	1
SRP048801	SRR1609535	male	adolescent	1
SRP048801	SRR1609536	male	adolescent	1
SRP048801	SRR1609537	female	adolescent	1
SRP048801	SRR1609538	male	adolescent	1
SRP048801	SRR1609539	female	adolescent	1
SRP048801	SRR1609540	male	adolescent	1
SRP048801	SRR1609541	female	adolescent	1
SRP048801	SRR1609542	female	adolescent	1
SRP048801	SRR1609543	male	adolescent	1
SRP048801	SRR1609544	male	adolescent	1
SRP048801	SRR1609545	male	adolescent	1
SRP048801	SRR1609546	female	adolescent	1
SRP048801	SRR1609547	male	adolescent	1
SRP048801	SRR1609548	male	adolescent	1
SRP048801	SRR1609549	female	adolescent	1
SRP048801	SRR1609550	male	adolescent	1
SRP048801	SRR1609551	male	adolescent	1
SRP048801	SRR1609552	male	adolescent	1
SRP048801	SRR1609553	female	adolescent	1
SRP048801	SRR1609554	male	adolescent	1
SRP048801	SRR1609555	male	adolescent	1
SRP048801	SRR1609556	female	adolescent	1
SRP048801	SRR1609557	female	adolescent	1
SRP048801	SRR1609558	male	adolescent	1
SRP048801	SRR1609559	male	adolescent	1
SRP048801	SRR1609560	male	adolescent	1
SRP048801	SRR1609561	male	adolescent	1
SRP048801	SRR1609562	male	adolescent	1
SRP048801	SRR1609563	female	young_child	1
SRP048801	SRR1609564	male	young_child	1
SRP048801	SRR1609565	female	child	1
SRP048801	SRR1609566	male	child	1
SRP048801	SRR1609567	male	child	1
SRP048801	SRR1609568	female	child	1
SRP048801	SRR1609569	female	child	1
SRP048801	SRR1609570	female	child	1
SRP048801	SRR1609571	male	child	1
SRP048801	SRR1609572	female	child	1
SRP048801	SRR1609573	male	child	1
SRP048801	SRR1609574	male	child	1
SRP048801	SRR1609575	male	child	1
SRP048801	SRR1609576	male	child	1
SRP048801	SRR1609577	male	child	1
SRP048801	SRR1609578	male	child	1
SRP048801	SRR1609579	male	child	1
SRP048801	SRR1609580	male	child	1
SRP048801	SRR1609581	male	child	1
SRP048801	SRR1609582	female	child	1
SRP048801	SRR1609583	female	child	1
SRP048801	SRR1609584	male	child	1
SRP048801	SRR1609585	female	adolescent	1
SRP048801	SRR1609586	female	adolescent	1
SRP048801	SRR1609587	female	adolescent	1
SRP048801	SRR1609588	male	adolescent	1
SRP048801	SRR1609589	female	adolescent	1
SRP048801	SRR1609590	male	adolescent	1
SRP048801	SRR1609591	male	adolescent	1
SRP048801	SRR1609592	male	adolescent	1
SRP048801	SRR1609593	female	adolescent	1
SRP048801	SRR1609594	female	adolescent	1
SRP048801	SRR1609595	male	adolescent	1
SRP048801	SRR1609596	male	adolescent	1
SRP048801	SRR1609597	male	adolescent	1
SRP048801	SRR1609598	male	adolescent	1
SRP048801	SRR1609599	male	adolescent	1
SRP048801	SRR1609600	male	adolescent	1
SRP048801	SRR1609601	male	adolescent	1
SRP048801	SRR1609602	male	adolescent	1
SRP048801	SRR1609603	female	adolescent	1
SRP048801	SRR1609604	male	adolescent	1
SRP048801	SRR1609605	male	adolescent	1
SRP048801	SRR1609606	female	adolescent	1
SRP048801	SRR1609607	female	adolescent	1
SRP048801	SRR1609608	female	adolescent	1
SRP048801	SRR1609609	female	adolescent	1
SRP048801	SRR1609610	female	adolescent	1
SRP048801	SRR1609611	male	adolescent	1
SRP048801	SRR1609612	male	adolescent	1
SRP048801	SRR1609613	male	adolescent	1
SRP048801	SRR1609614	female	adolescent	1
SRP048801	SRR1609615	female	adolescent	1
SRP048801	SRR1609616	male	adolescent	1
SRP048801	SRR1609617	female	adolescent	1
SRP048801	SRR1609618	female	adolescent	1
SRP048801	SRR1609619	male	young_child	1
SRP048801	SRR1609620	male	young_child	1
SRP048801	SRR1609621	female	young_child	1
SRP048801	SRR1609622	female	young_child	1
SRP048801	SRR1609623	female	child	1
SRP048801	SRR1609624	female	child	1
SRP048801	SRR1609625	female	child	1
SRP048801	SRR1609626	female	child	1
SRP048801	SRR1609627	female	child	1
SRP048801	SRR1609628	female	child	1
SRP048801	SRR1609629	male	child	1
SRP048801	SRR1609630	male	child	1
SRP048801	SRR1609631	male	child	1
SRP048801	SRR1609632	male	child	1
SRP048801	SRR1609633	male	child	1
SRP048801	SRR1609634	male	child	1
SRP048801	SRR1609635	female	child	1
SRP048801	SRR1609636	male	child	1
SRP048801	SRR1609637	male	child	1
SRP048801	SRR1609638	female	child	1
SRP048801	SRR1609639	female	adolescent	1
SRP048801	SRR1609640	female	adolescent	1
SRP048801	SRR1609641	male	adolescent	1
SRP048801	SRR1609642	male	adolescent	1
SRP048801	SRR1609643	female	adolescent	1
SRP048801	SRR1609644	male	adolescent	1
SRP048801	SRR1609645	female	adolescent	1
SRP048801	SRR1609646	male	adolescent	1
SRP048801	SRR1609647	female	adolescent	1
SRP048801	SRR1609648	male	adolescent	1
SRP048801	SRR1609649	male	adolescent	1
SRP048801	SRR1609650	male	adolescent	1
SRP048801	SRR1609651	female	adolescent	1
SRP048801	SRR1609652	male	adolescent	1
SRP048801	SRR1609653	female	adolescent	1
SRP048801	SRR1609654	female	adolescent	1
SRP048801	SRR1609655	female	adolescent	1
SRP048801	SRR1609656	male	adolescent	1
SRP048801	SRR1609657	female	adolescent	1
SRP048801	SRR1609658	male	adolescent	1
SRP048801	SRR1609659	male	adolescent	1
SRP048801	SRR1609660	male	adolescent	1
SRP048801	SRR1609661	female	adolescent	1
SRP048801	SRR1609662	female	adolescent	1
SRP048801	SRR1609663	male	adolescent	1
SRP048801	SRR1609664	male	adolescent	1
SRP048801	SRR1609665	male	adolescent	1
SRP048801	SRR1609666	female	adolescent	1
SRP048801	SRR1609667	male	adolescent	1
SRP048801	SRR1609668	male	adolescent	1
SRP048801	SRR1609669	male	adolescent	1
SRP058181	SRR2015713	male	old_adult	2
SRP058181	SRR2015714	male	elderly	2
SRP058181	SRR2015715	male	elderly	2
SRP058181	SRR2015716	male	elderly	2
SRP058181	SRR2015717	male	elderly	2
SRP058181	SRR2015718	male	elderly	2
SRP058181	SRR2015719	male	elderly	2
SRP058181	SRR2015720	male	old_adult	2
SRP058181	SRR2015721	male	older_adult	2
SRP058181	SRR2015722	male	older_adult	2
SRP058181	SRR2015723	male	older_adult	2
SRP058181	SRR2015724	male	old_adult	2
SRP058181	SRR2015725	male	older_adult	2
SRP058181	SRR2015726	male	middle_adult	2
SRP058181	SRR2015727	male	older_adult	2
SRP058181	SRR2015728	male	older_adult	2
SRP058181	SRR2015729	male	old_adult	2
SRP058181	SRR2015730	male	middle_adult	2
SRP058181	SRR2015731	male	old_adult	2
SRP058181	SRR2015732	male	older_adult	2
SRP058181	SRR2015733	male	older_adult	2
SRP058181	SRR2015734	male	older_adult	2
SRP058181	SRR2015735	male	older_adult	2
SRP058181	SRR2015736	male	elderly	2
SRP058181	SRR2015737	male	elderly	2
SRP058181	SRR2015738	male	middle_adult	2
SRP058181	SRR2015739	male	middle_adult	2
SRP058181	SRR2015740	male	middle_adult	2
SRP058181	SRR2015741	male	middle_adult	2
SRP058181	SRR2015742	male	old_adult	2
SRP058181	SRR2015743	male	old_adult	2
SRP058181	SRR2015744	male	older_adult	2
SRP058181	SRR2015745	male	old_adult	2
SRP058181	SRR2015746	male	old_adult	2
SRP058181	SRR2015747	male	elderly	2
SRP058181	SRR2015748	male	elderly	2
SRP058181	SRR2015749	male	middle_adult	2
SRP058181	SRR2015750	male	older_adult	2
SRP058181	SRR2015751	male	middle_adult	2
SRP058181	SRR2015752	male	middle_adult	2
SRP058181	SRR2015753	male	middle_adult	2
SRP058181	SRR2015754	male	middle_adult	2
SRP058181	SRR2015755	male	older_adult	2
SRP058181	SRR2015756	male	older_adult	2
SRP058181	SRR2015757	male	old_adult	2
SRP058181	SRR2015758	male	elderly	2
SRP058181	SRR2015759	male	old_adult	2
SRP058181	SRR2015760	male	elderly	2
SRP058181	SRR2015761	male	old_adult	2
SRP058181	SRR2015762	male	elderly	2
SRP058181	SRR2015763	male	elderly	2
SRP058181	SRR2015764	male	elderly	2
SRP058181	SRR2015765	male	old_adult	2
SRP058181	SRR2015766	male	older_adult	2
SRP058181	SRR2015767	male	elderly	2
SRP058181	SRR2015768	male	elderly	2
SRP058181	SRR2015769	male	old_adult	2
SRP058181	SRR2015770	male	elderly	2
SRP058181	SRR2015771	male	old_adult	2
SRP058181	SRR2015772	male	old_adult	2
SRP058181	SRR2015773	male	elderly	2
SRP058181	SRR2015774	male	older_adult	2
SRP058181	SRR2015775	male	older_adult	2
SRP058181	SRR2015776	male	elderly	2
SRP058181	SRR2015777	male	older_adult	2
SRP058181	SRR2015778	male	older_adult	2
SRP058181	SRR2015779	male	old_adult	2
SRP058181	SRR2015780	male	older_adult	2
SRP058181	SRR2015781	male	elderly	2
SRP058181	SRR2015782	male	old_adult	2
SRP058181	SRR2015783	male	older_adult	2
SRP058181	SRR2015784	male	old_adult	2
SRP058181	SRR2015785	male	older_adult	2
SRP073813	SRR3438555	male	adult	1
SRP073813	SRR3438556	male	middle_adult	1
SRP073813	SRR3438557	female	middle_adult	1
SRP073813	SRR3438558	male	middle_adult	1
SRP073813	SRR3438559	female	young_adult	1
SRP073813	SRR3438560	male	adult	1
SRP073813	SRR3438561	male	adult	1
SRP073813	SRR3438562	female	middle_adult	1
SRP073813	SRR3438563	male	adult	1
SRP073813	SRR3438564	male	adult	1
SRP073813	SRR3438565	male	adult	1
SRP073813	SRR3438566	male	adult	1
SRP073813	SRR3438567	male	older_adult	1
SRP073813	SRR3438568	male	older_adult	1
SRP073813	SRR3438569	male	middle_adult	1
SRP073813	SRR3438570	male	middle_adult	1
SRP073813	SRR3438571	male	older_adult	1
SRP073813	SRR3438572	male	older_adult	1
SRP073813	SRR3438573	female	middle_adult	1
SRP073813	SRR3438574	female	middle_adult	1
SRP073813	SRR3438575	male	middle_adult	1
SRP073813	SRR3438576	male	middle_adult	1
SRP073813	SRR3438577	male	young_adult	1
SRP073813	SRR3438578	male	young_adult	1
SRP073813	SRR3438579	female	adult	1
SRP073813	SRR3438580	female	adult	1
SRP073813	SRR3438581	male	adolescent	1
SRP073813	SRR3438582	male	adolescent	1
SRP073813	SRR3438583	male	adult	1
SRP073813	SRR3438584	male	adult	1
SRP073813	SRR3438585	male	young_adult	1
SRP073813	SRR3438586	male	young_adult	1
SRP073813	SRR3438587	male	adult	1
SRP073813	SRR3438588	male	adult	1
