gene	female_older_adult_2
1233	0.00760360633213704
1234	-0.02637159190943539
1235	-0.0196770502007143
1236	-0.02367367577271115
1237	6.8828314873623e-5
123803	0.00214979407769413
123872	0
1238	-0.00232151277282733
123	-0.00843685942732968
124044	0
1240	0
124152	-0.00185374611944668
1241	0
124222	0
1244	0.00689051433220307
124565	0.00850430934285179
124583	-0.00371700008975128
124	0
125893	0
1258	0
1259	0.00299731731530785
125	0.00416882563795945
1261	0
126208	-0.00471396345714735
126231	0
126298	0
126299	0
126321	0
126353	0
126393	0
1263	0.01001405989100168
1264	0.00615479775329711
1265	0.00271160299620479
1266	-0.00396107061317837
1267	7.6997870911451e-4
1268	0
1269	7.6146442789087e-4
126	0
1271	0
1272	0
127534	0
127544	0
127703	-0.00269646941801475
1277	-0.02686774257795275
127833	0
1278	-0.00734348937250457
1280	0
1281	-0.01042922961127838
1282	9.700422219394e-4
1284	0
128553	0.02226716188180145
1285	-0.01204767548576432
1286	-0.01280735691998786
1287	0.00273002788838714
1288	0
1289	-0.00382711062644662
128	0.00488949574800283
129025	0
129080	0
1290	0.00598298328345507
1291	0
1292	-0.01575664366657283
1293	0.01462876322456793
1294	-0.00208854113050121
1296	-0.00373846053634808
1297	-0.0079138397628503
1298	0.00329221628511944
1299	-0.00657709970267241
12	0.01997692651285572
130074	0
1300	0.00692853175279506
1301	0.0070582626595628
1302	0
1305	-0.00316641996092672
1306	-0.0045709986684478
1307	0
1308	-6.309727971209e-4
130916	0
130	0
1310	0
1311	0
1312	0
131408	-0.00336994645574886
1314	-2.4375900752598e-4
131544	-0.0151962921880423
131566	0
131578	0.00773050505703889
1315	0
131601	0
1316	0.01156318338725628
1317	0.00805876837731062
1318	0
131	0
1326	0.02903468495566116
1327	4.8456039739371e-4
1329	-0.00262742407207761
132	0.03300522352291728
133619	0
1339	0.00168904841839652
133	0.03148470549697373
1340	0
1345	0.01147193305791864
1346	-3.8754646742097e-4
1347	0
1349	0
134	0
1350	0.01688489253641842
135138	0.00577013215205864
1351	0
1352	-0.00537212546998771
1353	0
1355	0.0038189451393086
1356	0.00856154223430444
1357	-0.00391097190751592
1358	0
135948	0.00213624828829791
1359	0.00148655904336404
1360	0
1361	-0.02430408722354742
1362	-0.0023391003039939
1363	0
1364	0.00728002964678726
1365	0
1366	0
1368	0.00972567959412417
1369	0
136	0
1370	0.00174023442979334
1371	-0.01877194588740764
1373	0
1374	0
1376	0.00183709526187772
137886	0
1378	-0.01436361360440305
138046	-0.00435768332402836
138050	0
1380	-0.0213388304452957
138151	-0.00623994868639438
138162	0
1381	0
1382	0
1384	0
1385	0
1386	0.00352627311357823
1387	0
1388	-0.00636901703568214
1389	0.00646214607417305
139081	0
1390	0
1392	0
139322	0.00591851303249671
1393	-0.00466675760743388
1394	0
139538	-0.00463499564631956
1395	0
1396	0
1397	0
1398	-0.00186482809184088
1399	0
13	0.00206397791903985
1400	0.00410391963885792
1401	0
140459	0
140460	0.01069701849879653
140461	0
140462	8.9904346125943e-4
140465	-0.01198744354037713
140467	0
1404	0
140545	0
140578	0.00462172338259394
140597	0.0103870265509685
140609	-0.00233832344735519
1406	-1.5106367146043e-4
1407	0.0019814115396838
140801	0
140803	0.00165490054252343
140883	0
140885	0
140890	0.00123678430541365
1408	0
140	1.9438346925483e-4
1410	0
1411	0
1412	-0.00751600566052556
1413	-0.00753921010261761
1414	0.00377430340609279
1415	0.00945620626064828
1416	-0.01182407393071405
1417	0
1418	0
1419	0
141	0
1420	-0.00238198236416038
1421	0.00617979630213833
142684	-0.00257681892272064
1428	-0.00201000106549135
1429	0.05789379250969453
142	0
1432	0.00561326995655274
1434	0
1435	2.6425023276873e-4
1436	0.00705237637999025
1437	-6.910345437455e-4
1438	0
1439	-0.0133096331517949
1440	0
1441	0.01200540886853494
1442	-0.00907268455786504
1443	0
144404	0
1444	0.01070599094489312
1445	0.00259307440439649
1446	0
1447	0.00289992901078262
1448	0.00118287817153456
1452	-0.00410165419806572
145389	-0.01078810828809345
1453	0
1454	-0.00409328427018976
1455	0.00438978465172944
1456	9.4203019316393e-4
1457	0
1459	-0.01090899877392743
146057	0
1460	0
146227	0
1462	5.035250188571e-4
1463	0
1464	0.0056091909906406
146542	0.00730178155268516
146562	0.00362828528101521
1465	0
146691	-0.00287555029875292
1466	-0.00137003265788141
146712	0
1468	0
1469	0
146	0
1470	0.00312237337987459
147179	-0.00278546625784283
1471	0
1472	0.00161174227512579
147339	0
1473	0
1474	-0.02304459562755501
1475	0.01390767652170811
147657	-7.4616283262664e-4
147694	0
1476	-0.00726618565428991
1477	0.00695689041914155
1478	0
147912	0.00460313050482999
1479	-0.00447294380764435
147	0
148022	0.01432248212401774
148066	0.00289949688595849
148229	0
1482	0
1486	0
148753	-0.00135203640424341
1487	-0.0163521433923907
1488	-0.01335040502937927
1489	0.00145047023432387
148	0
1490	0.01477556591818773
149111	0.00650220064273145
1491	-0.00797810103750264
1493	0
1495	0.01345442436721171
149603	0
1496	-0.00331386539076002
1497	-0.00630879799422858
