gene	group
3117	pos_female-middle_adult-fine-3
3131	pos_female-middle_adult-fine-3
3162	pos_female-middle_adult-fine-3
3174	pos_female-middle_adult-fine-3
3202	pos_female-middle_adult-fine-3
3217	pos_female-middle_adult-fine-3
3303	pos_female-middle_adult-fine-3
3306	pos_female-middle_adult-fine-3
334	pos_female-middle_adult-fine-3
3373	pos_female-middle_adult-fine-3
3386	pos_female-middle_adult-fine-3
3418	pos_female-middle_adult-fine-3
3486	pos_female-middle_adult-fine-3
3575	pos_female-middle_adult-fine-3
3625	pos_female-middle_adult-fine-3
3628	pos_female-middle_adult-fine-3
3671	pos_female-middle_adult-fine-3
3696	pos_female-middle_adult-fine-3
3725	pos_female-middle_adult-fine-3
3848	pos_female-middle_adult-fine-3
3852	pos_female-middle_adult-fine-3
3855	pos_female-middle_adult-fine-3
387751	pos_female-middle_adult-fine-3
389136	pos_female-middle_adult-fine-3
390616	pos_female-middle_adult-fine-3
3957	pos_female-middle_adult-fine-3
395	pos_female-middle_adult-fine-3
4000	pos_female-middle_adult-fine-3
4129	pos_female-middle_adult-fine-3
412	pos_female-middle_adult-fine-3
4139	pos_female-middle_adult-fine-3
4222	pos_female-middle_adult-fine-3
4256	pos_female-middle_adult-fine-3
4311	pos_female-middle_adult-fine-3
4322	pos_female-middle_adult-fine-3
4477	pos_female-middle_adult-fine-3
4583	pos_female-middle_adult-fine-3
4622	pos_female-middle_adult-fine-3
4674	pos_female-middle_adult-fine-3
4846	pos_female-middle_adult-fine-3
4885	pos_female-middle_adult-fine-3
4907	pos_female-middle_adult-fine-3
4922	pos_female-middle_adult-fine-3
4953	pos_female-middle_adult-fine-3
50507	pos_female-middle_adult-fine-3
51102	pos_female-middle_adult-fine-3
51196	pos_female-middle_adult-fine-3
51266	pos_female-middle_adult-fine-3
51278	pos_female-middle_adult-fine-3
5128	pos_female-middle_adult-fine-3
51299	pos_female-middle_adult-fine-3
51312	pos_female-middle_adult-fine-3
51339	pos_female-middle_adult-fine-3
51348	pos_female-middle_adult-fine-3
51375	pos_female-middle_adult-fine-3
51557	pos_female-middle_adult-fine-3
51562	pos_female-middle_adult-fine-3
51604	pos_female-middle_adult-fine-3
51657	pos_female-middle_adult-fine-3
51705	pos_female-middle_adult-fine-3
51768	pos_female-middle_adult-fine-3
5176	pos_female-middle_adult-fine-3
51806	pos_female-middle_adult-fine-3
5241	pos_female-middle_adult-fine-3
5272	pos_female-middle_adult-fine-3
5289	pos_female-middle_adult-fine-3
5303	pos_female-middle_adult-fine-3
5319	pos_female-middle_adult-fine-3
53407	pos_female-middle_adult-fine-3
53820	pos_female-middle_adult-fine-3
53822	pos_female-middle_adult-fine-3
53826	pos_female-middle_adult-fine-3
540	pos_female-middle_adult-fine-3
54210	pos_female-middle_adult-fine-3
54360	pos_female-middle_adult-fine-3
5438	pos_female-middle_adult-fine-3
54436	pos_female-middle_adult-fine-3
54504	pos_female-middle_adult-fine-3
54541	pos_female-middle_adult-fine-3
5457	pos_female-middle_adult-fine-3
54587	pos_female-middle_adult-fine-3
54762	pos_female-middle_adult-fine-3
54820	pos_female-middle_adult-fine-3
54830	pos_female-middle_adult-fine-3
54847	pos_female-middle_adult-fine-3
54877	pos_female-middle_adult-fine-3
54923	pos_female-middle_adult-fine-3
54977	pos_female-middle_adult-fine-3
55015	pos_female-middle_adult-fine-3
55020	pos_female-middle_adult-fine-3
55068	pos_female-middle_adult-fine-3
55118	pos_female-middle_adult-fine-3
55196	pos_female-middle_adult-fine-3
55303	pos_female-middle_adult-fine-3
55508	pos_female-middle_adult-fine-3
55634	pos_female-middle_adult-fine-3
55700	pos_female-middle_adult-fine-3
55717	pos_female-middle_adult-fine-3
55788	pos_female-middle_adult-fine-3
55819	pos_female-middle_adult-fine-3
55859	pos_female-middle_adult-fine-3
5603	pos_female-middle_adult-fine-3
5608	pos_female-middle_adult-fine-3
56172	pos_female-middle_adult-fine-3
5618	pos_female-middle_adult-fine-3
5634	pos_female-middle_adult-fine-3
5636	pos_female-middle_adult-fine-3
5653	pos_female-middle_adult-fine-3
57146	pos_female-middle_adult-fine-3
57152	pos_female-middle_adult-fine-3
57205	pos_female-middle_adult-fine-3
57228	pos_female-middle_adult-fine-3
57405	pos_female-middle_adult-fine-3
57579	pos_female-middle_adult-fine-3
57608	pos_female-middle_adult-fine-3
5797	pos_female-middle_adult-fine-3
5806	pos_female-middle_adult-fine-3
5873	pos_female-middle_adult-fine-3
58	pos_female-middle_adult-fine-3
5931	pos_female-middle_adult-fine-3
59344	pos_female-middle_adult-fine-3
5966	pos_female-middle_adult-fine-3
5971	pos_female-middle_adult-fine-3
5973	pos_female-middle_adult-fine-3
597	pos_female-middle_adult-fine-3
5985	pos_female-middle_adult-fine-3
5990	pos_female-middle_adult-fine-3
5993	pos_female-middle_adult-fine-3
6038	pos_female-middle_adult-fine-3
60487	pos_female-middle_adult-fine-3
6091	pos_female-middle_adult-fine-3
6158	pos_female-middle_adult-fine-3
6271	pos_female-middle_adult-fine-3
6273	pos_female-middle_adult-fine-3
6295	pos_female-middle_adult-fine-3
63036	pos_female-middle_adult-fine-3
6328	pos_female-middle_adult-fine-3
6351	pos_female-middle_adult-fine-3
6402	pos_female-middle_adult-fine-3
64087	pos_female-middle_adult-fine-3
64089	pos_female-middle_adult-fine-3
6424	pos_female-middle_adult-fine-3
64288	pos_female-middle_adult-fine-3
6453	pos_female-middle_adult-fine-3
64577	pos_female-middle_adult-fine-3
64927	pos_female-middle_adult-fine-3
6506	pos_female-middle_adult-fine-3
6522	pos_female-middle_adult-fine-3
6542	pos_female-middle_adult-fine-3
6557	pos_female-middle_adult-fine-3
6817	pos_female-middle_adult-fine-3
6822	pos_female-middle_adult-fine-3
684959	pos_female-middle_adult-fine-3
6905	pos_female-middle_adult-fine-3
6934	pos_female-middle_adult-fine-3
7098	pos_female-middle_adult-fine-3
70	pos_female-middle_adult-fine-3
7104	pos_female-middle_adult-fine-3
7153	pos_female-middle_adult-fine-3
7163	pos_female-middle_adult-fine-3
729	pos_female-middle_adult-fine-3
7357	pos_female-middle_adult-fine-3
7363	pos_female-middle_adult-fine-3
7412	pos_female-middle_adult-fine-3
7430	pos_female-middle_adult-fine-3
7436	pos_female-middle_adult-fine-3
747	pos_female-middle_adult-fine-3
759	pos_female-middle_adult-fine-3
760	pos_female-middle_adult-fine-3
766	pos_female-middle_adult-fine-3
7701	pos_female-middle_adult-fine-3
7748	pos_female-middle_adult-fine-3
7869	pos_female-middle_adult-fine-3
79070	pos_female-middle_adult-fine-3
79098	pos_female-middle_adult-fine-3
79413	pos_female-middle_adult-fine-3
79623	pos_female-middle_adult-fine-3
79632	pos_female-middle_adult-fine-3
79641	pos_female-middle_adult-fine-3
79669	pos_female-middle_adult-fine-3
79677	pos_female-middle_adult-fine-3
7978	pos_female-middle_adult-fine-3
79802	pos_female-middle_adult-fine-3
79899	pos_female-middle_adult-fine-3
79901	pos_female-middle_adult-fine-3
79933	pos_female-middle_adult-fine-3
79959	pos_female-middle_adult-fine-3
80019	pos_female-middle_adult-fine-3
800	pos_female-middle_adult-fine-3
80310	pos_female-middle_adult-fine-3
8076	pos_female-middle_adult-fine-3
8082	pos_female-middle_adult-fine-3
81855	pos_female-middle_adult-fine-3
8226	pos_female-middle_adult-fine-3
8344	pos_female-middle_adult-fine-3
8395	pos_female-middle_adult-fine-3
84223	pos_female-middle_adult-fine-3
84658	pos_female-middle_adult-fine-3
84864	pos_female-middle_adult-fine-3
8492	pos_female-middle_adult-fine-3
8507	pos_female-middle_adult-fine-3
8533	pos_female-middle_adult-fine-3
8560	pos_female-middle_adult-fine-3
8581	pos_female-middle_adult-fine-3
8706	pos_female-middle_adult-fine-3
873	pos_female-middle_adult-fine-3
8776	pos_female-middle_adult-fine-3
8825	pos_female-middle_adult-fine-3
8832	pos_female-middle_adult-fine-3
8836	pos_female-middle_adult-fine-3
8870	pos_female-middle_adult-fine-3
8875	pos_female-middle_adult-fine-3
8910	pos_female-middle_adult-fine-3
898	pos_female-middle_adult-fine-3
90355	pos_female-middle_adult-fine-3
9076	pos_female-middle_adult-fine-3
90865	pos_female-middle_adult-fine-3
9097	pos_female-middle_adult-fine-3
9124	pos_female-middle_adult-fine-3
91316	pos_female-middle_adult-fine-3
91373	pos_female-middle_adult-fine-3
9249	pos_female-middle_adult-fine-3
9370	pos_female-middle_adult-fine-3
9467	pos_female-middle_adult-fine-3
9576	pos_female-middle_adult-fine-3
9619	pos_female-middle_adult-fine-3
9630	pos_female-middle_adult-fine-3
9635	pos_female-middle_adult-fine-3
9727	pos_female-middle_adult-fine-3
9780	pos_female-middle_adult-fine-3
9890	pos_female-middle_adult-fine-3
9906	pos_female-middle_adult-fine-3
9914	pos_female-middle_adult-fine-3
9934	pos_female-middle_adult-fine-3
9937	pos_female-middle_adult-fine-3
9970	pos_female-middle_adult-fine-3
9976	pos_female-middle_adult-fine-3
9985	pos_female-middle_adult-fine-3
100287114	pos_female-middle_adult-fine-3
100288637	pos_female-middle_adult-fine-3
100506686	pos_female-middle_adult-fine-3
100506797	pos_female-middle_adult-fine-3
100507475	pos_female-middle_adult-fine-3
100507534	pos_female-middle_adult-fine-3
100996286	pos_female-middle_adult-fine-3
101927974	pos_female-middle_adult-fine-3
101929460	pos_female-middle_adult-fine-3
101929693	pos_female-middle_adult-fine-3
10350	pos_female-middle_adult-fine-3
113802	pos_female-middle_adult-fine-3
114987	pos_female-middle_adult-fine-3
115273	pos_female-middle_adult-fine-3
115908	pos_female-middle_adult-fine-3
116540	pos_female-middle_adult-fine-3
117283	pos_female-middle_adult-fine-3
118427	pos_female-middle_adult-fine-3
118430	pos_female-middle_adult-fine-3
120939	pos_female-middle_adult-fine-3
121053	pos_female-middle_adult-fine-3
121838	pos_female-middle_adult-fine-3
123016	pos_female-middle_adult-fine-3
126295	pos_female-middle_adult-fine-3
127733	pos_female-middle_adult-fine-3
130013	pos_female-middle_adult-fine-3
1303	pos_female-middle_adult-fine-3
130576	pos_female-middle_adult-fine-3
131096	pos_female-middle_adult-fine-3
132884	pos_female-middle_adult-fine-3
133121	pos_female-middle_adult-fine-3
134111	pos_female-middle_adult-fine-3
134548	pos_female-middle_adult-fine-3
136306	pos_female-middle_adult-fine-3
137835	pos_female-middle_adult-fine-3
140576	pos_female-middle_adult-fine-3
140825	pos_female-middle_adult-fine-3
147183	pos_female-middle_adult-fine-3
147463	pos_female-middle_adult-fine-3
147929	pos_female-middle_adult-fine-3
147968	pos_female-middle_adult-fine-3
148156	pos_female-middle_adult-fine-3
148523	pos_female-middle_adult-fine-3
148738	pos_female-middle_adult-fine-3
148811	pos_female-middle_adult-fine-3
149086	pos_female-middle_adult-fine-3
151194	pos_female-middle_adult-fine-3
151354	pos_female-middle_adult-fine-3
151556	pos_female-middle_adult-fine-3
152518	pos_female-middle_adult-fine-3
153643	pos_female-middle_adult-fine-3
154743	pos_female-middle_adult-fine-3
157310	pos_female-middle_adult-fine-3
158326	pos_female-middle_adult-fine-3
158584	pos_female-middle_adult-fine-3
158763	pos_female-middle_adult-fine-3
161502	pos_female-middle_adult-fine-3
162962	pos_female-middle_adult-fine-3
164091	pos_female-middle_adult-fine-3
165679	pos_female-middle_adult-fine-3
166824	pos_female-middle_adult-fine-3
1	pos_female-middle_adult-fine-3
200162	pos_female-middle_adult-fine-3
201475	pos_female-middle_adult-fine-3
201633	pos_female-middle_adult-fine-3
203413	pos_female-middle_adult-fine-3
219793	pos_female-middle_adult-fine-3
219833	pos_female-middle_adult-fine-3
219855	pos_female-middle_adult-fine-3
220001	pos_female-middle_adult-fine-3
220213	pos_female-middle_adult-fine-3
221442	pos_female-middle_adult-fine-3
221833	pos_female-middle_adult-fine-3
222166	pos_female-middle_adult-fine-3
22979	pos_female-middle_adult-fine-3
245973	pos_female-middle_adult-fine-3
253039	pos_female-middle_adult-fine-3
253430	pos_female-middle_adult-fine-3
255758	pos_female-middle_adult-fine-3
257144	pos_female-middle_adult-fine-3
257236	pos_female-middle_adult-fine-3
259293	pos_female-middle_adult-fine-3
25929	pos_female-middle_adult-fine-3
26231	pos_female-middle_adult-fine-3
26958	pos_female-middle_adult-fine-3
26974	pos_female-middle_adult-fine-3
27143	pos_female-middle_adult-fine-3
27166	pos_female-middle_adult-fine-3
283229	pos_female-middle_adult-fine-3
283521	pos_female-middle_adult-fine-3
283897	pos_female-middle_adult-fine-3
284029	pos_female-middle_adult-fine-3
284217	pos_female-middle_adult-fine-3
284521	pos_female-middle_adult-fine-3
285097	pos_female-middle_adult-fine-3
285386	pos_female-middle_adult-fine-3
29117	pos_female-middle_adult-fine-3
29989	pos_female-middle_adult-fine-3
30010	pos_female-middle_adult-fine-3
338328	pos_female-middle_adult-fine-3
338963	pos_female-middle_adult-fine-3
339761	pos_female-middle_adult-fine-3
339766	pos_female-middle_adult-fine-3
340719	pos_female-middle_adult-fine-3
342945	pos_female-middle_adult-fine-3
346171	pos_female-middle_adult-fine-3
346389	pos_female-middle_adult-fine-3
348980	pos_female-middle_adult-fine-3
352999	pos_female-middle_adult-fine-3
374897	pos_female-middle_adult-fine-3
375323	pos_female-middle_adult-fine-3
387755	pos_female-middle_adult-fine-3
387758	pos_female-middle_adult-fine-3
388115	pos_female-middle_adult-fine-3
388272	pos_female-middle_adult-fine-3
388341	pos_female-middle_adult-fine-3
388552	pos_female-middle_adult-fine-3
389084	pos_female-middle_adult-fine-3
389421	pos_female-middle_adult-fine-3
399474	pos_female-middle_adult-fine-3
399959	pos_female-middle_adult-fine-3
400120	pos_female-middle_adult-fine-3
400360	pos_female-middle_adult-fine-3
400793	pos_female-middle_adult-fine-3
400941	pos_female-middle_adult-fine-3
404203	pos_female-middle_adult-fine-3
407026	pos_female-middle_adult-fine-3
414194	pos_female-middle_adult-fine-3
440712	pos_female-middle_adult-fine-3
4715	pos_female-middle_adult-fine-3
50511	pos_female-middle_adult-fine-3
51201	pos_female-middle_adult-fine-3
51523	pos_female-middle_adult-fine-3
54206	pos_female-middle_adult-fine-3
54429	pos_female-middle_adult-fine-3
54460	pos_female-middle_adult-fine-3
54757	pos_female-middle_adult-fine-3
54841	pos_female-middle_adult-fine-3
55331	pos_female-middle_adult-fine-3
55529	pos_female-middle_adult-fine-3
55771	pos_female-middle_adult-fine-3
56884	pos_female-middle_adult-fine-3
57085	pos_female-middle_adult-fine-3
57232	pos_female-middle_adult-fine-3
574414	pos_female-middle_adult-fine-3
57467	pos_female-middle_adult-fine-3
57481	pos_female-middle_adult-fine-3
57537	pos_female-middle_adult-fine-3
57565	pos_female-middle_adult-fine-3
57571	pos_female-middle_adult-fine-3
57713	pos_female-middle_adult-fine-3
57864	pos_female-middle_adult-fine-3
642587	pos_female-middle_adult-fine-3
643529	pos_female-middle_adult-fine-3
643733	pos_female-middle_adult-fine-3
645369	pos_female-middle_adult-fine-3
64881	pos_female-middle_adult-fine-3
648987	pos_female-middle_adult-fine-3
728012	pos_female-middle_adult-fine-3
80243	pos_female-middle_adult-fine-3
828	pos_female-middle_adult-fine-3
83594	pos_female-middle_adult-fine-3
83608	pos_female-middle_adult-fine-3
83692	pos_female-middle_adult-fine-3
84059	pos_female-middle_adult-fine-3
84131	pos_female-middle_adult-fine-3
84152	pos_female-middle_adult-fine-3
84171	pos_female-middle_adult-fine-3
84233	pos_female-middle_adult-fine-3
84255	pos_female-middle_adult-fine-3
84451	pos_female-middle_adult-fine-3
84620	pos_female-middle_adult-fine-3
84684	pos_female-middle_adult-fine-3
84707	pos_female-middle_adult-fine-3
84856	pos_female-middle_adult-fine-3
84899	pos_female-middle_adult-fine-3
84929	pos_female-middle_adult-fine-3
84940	pos_female-middle_adult-fine-3
85019	pos_female-middle_adult-fine-3
85320	pos_female-middle_adult-fine-3
8797	pos_female-middle_adult-fine-3
89122	pos_female-middle_adult-fine-3
91056	pos_female-middle_adult-fine-3
91687	pos_female-middle_adult-fine-3
92370	pos_female-middle_adult-fine-3
92691	pos_female-middle_adult-fine-3
93035	pos_female-middle_adult-fine-3
93145	pos_female-middle_adult-fine-3
93429	pos_female-middle_adult-fine-3
9502	pos_female-middle_adult-fine-3
100288413	neg_female-middle_adult-fine-3
10162	neg_female-middle_adult-fine-3
1031	neg_female-middle_adult-fine-3
1038	neg_female-middle_adult-fine-3
10407	neg_female-middle_adult-fine-3
10409	neg_female-middle_adult-fine-3
10494	neg_female-middle_adult-fine-3
10568	neg_female-middle_adult-fine-3
10621	neg_female-middle_adult-fine-3
10631	neg_female-middle_adult-fine-3
10677	neg_female-middle_adult-fine-3
10768	neg_female-middle_adult-fine-3
10793	neg_female-middle_adult-fine-3
10840	neg_female-middle_adult-fine-3
10866	neg_female-middle_adult-fine-3
10875	neg_female-middle_adult-fine-3
11013	neg_female-middle_adult-fine-3
11118	neg_female-middle_adult-fine-3
11156	neg_female-middle_adult-fine-3
1117	neg_female-middle_adult-fine-3
1118	neg_female-middle_adult-fine-3
11247	neg_female-middle_adult-fine-3
11254	neg_female-middle_adult-fine-3
115207	neg_female-middle_adult-fine-3
116	neg_female-middle_adult-fine-3
1232	neg_female-middle_adult-fine-3
125	neg_female-middle_adult-fine-3
1305	neg_female-middle_adult-fine-3
1346	neg_female-middle_adult-fine-3
1356	neg_female-middle_adult-fine-3
1362	neg_female-middle_adult-fine-3
1404	neg_female-middle_adult-fine-3
145389	neg_female-middle_adult-fine-3
1522	neg_female-middle_adult-fine-3
1536	neg_female-middle_adult-fine-3
157567	neg_female-middle_adult-fine-3
1580	neg_female-middle_adult-fine-3
1620	neg_female-middle_adult-fine-3
1645	neg_female-middle_adult-fine-3
1647	neg_female-middle_adult-fine-3
1670	neg_female-middle_adult-fine-3
1671	neg_female-middle_adult-fine-3
1811	neg_female-middle_adult-fine-3
1825	neg_female-middle_adult-fine-3
1848	neg_female-middle_adult-fine-3
1893	neg_female-middle_adult-fine-3
1945	neg_female-middle_adult-fine-3
1961	neg_female-middle_adult-fine-3
1962	neg_female-middle_adult-fine-3
1978	neg_female-middle_adult-fine-3
1991	neg_female-middle_adult-fine-3
1993	neg_female-middle_adult-fine-3
2036	neg_female-middle_adult-fine-3
2053	neg_female-middle_adult-fine-3
2135	neg_female-middle_adult-fine-3
2162	neg_female-middle_adult-fine-3
216	neg_female-middle_adult-fine-3
2173	neg_female-middle_adult-fine-3
2199	neg_female-middle_adult-fine-3
2202	neg_female-middle_adult-fine-3
2207	neg_female-middle_adult-fine-3
2215	neg_female-middle_adult-fine-3
2237	neg_female-middle_adult-fine-3
225	neg_female-middle_adult-fine-3
22800	neg_female-middle_adult-fine-3
2281	neg_female-middle_adult-fine-3
22836	neg_female-middle_adult-fine-3
22885	neg_female-middle_adult-fine-3
23015	neg_female-middle_adult-fine-3
23024	neg_female-middle_adult-fine-3
23075	neg_female-middle_adult-fine-3
23223	neg_female-middle_adult-fine-3
2328	neg_female-middle_adult-fine-3
23395	neg_female-middle_adult-fine-3
23398	neg_female-middle_adult-fine-3
23464	neg_female-middle_adult-fine-3
23493	neg_female-middle_adult-fine-3
2357	neg_female-middle_adult-fine-3
23596	neg_female-middle_adult-fine-3
23677	neg_female-middle_adult-fine-3
23729	neg_female-middle_adult-fine-3
23764	neg_female-middle_adult-fine-3
24147	neg_female-middle_adult-fine-3
251	neg_female-middle_adult-fine-3
2537	neg_female-middle_adult-fine-3
254531	neg_female-middle_adult-fine-3
25822	neg_female-middle_adult-fine-3
25825	neg_female-middle_adult-fine-3
25893	neg_female-middle_adult-fine-3
25928	neg_female-middle_adult-fine-3
25966	neg_female-middle_adult-fine-3
25984	neg_female-middle_adult-fine-3
25999	neg_female-middle_adult-fine-3
26064	neg_female-middle_adult-fine-3
26093	neg_female-middle_adult-fine-3
2624	neg_female-middle_adult-fine-3
2627	neg_female-middle_adult-fine-3
2628	neg_female-middle_adult-fine-3
2643	neg_female-middle_adult-fine-3
26470	neg_female-middle_adult-fine-3
26517	neg_female-middle_adult-fine-3
26872	neg_female-middle_adult-fine-3
27076	neg_female-middle_adult-fine-3
27123	neg_female-middle_adult-fine-3
27141	neg_female-middle_adult-fine-3
27314	neg_female-middle_adult-fine-3
2731	neg_female-middle_adult-fine-3
2781	neg_female-middle_adult-fine-3
2824	neg_female-middle_adult-fine-3
2867	neg_female-middle_adult-fine-3
28966	neg_female-middle_adult-fine-3
29103	neg_female-middle_adult-fine-3
2920	neg_female-middle_adult-fine-3
29982	neg_female-middle_adult-fine-3
3017	neg_female-middle_adult-fine-3
3021	neg_female-middle_adult-fine-3
3046	neg_female-middle_adult-fine-3
3048	neg_female-middle_adult-fine-3
3134	neg_female-middle_adult-fine-3
314	neg_female-middle_adult-fine-3
3158	neg_female-middle_adult-fine-3
3226	neg_female-middle_adult-fine-3
3270	neg_female-middle_adult-fine-3
3310	neg_female-middle_adult-fine-3
3371	neg_female-middle_adult-fine-3
3417	neg_female-middle_adult-fine-3
3458	neg_female-middle_adult-fine-3
347	neg_female-middle_adult-fine-3
3487	neg_female-middle_adult-fine-3
34	neg_female-middle_adult-fine-3
3694	neg_female-middle_adult-fine-3
3708	neg_female-middle_adult-fine-3
3713	neg_female-middle_adult-fine-3
3783	neg_female-middle_adult-fine-3
3800	neg_female-middle_adult-fine-3
3845	neg_female-middle_adult-fine-3
3858	neg_female-middle_adult-fine-3
3881	neg_female-middle_adult-fine-3
3887	neg_female-middle_adult-fine-3
3892	neg_female-middle_adult-fine-3
3914	neg_female-middle_adult-fine-3
3949	neg_female-middle_adult-fine-3
3955	neg_female-middle_adult-fine-3
3988	neg_female-middle_adult-fine-3
3990	neg_female-middle_adult-fine-3
4052	neg_female-middle_adult-fine-3
4068	neg_female-middle_adult-fine-3
406	neg_female-middle_adult-fine-3
4084	neg_female-middle_adult-fine-3
419	neg_female-middle_adult-fine-3
4217	neg_female-middle_adult-fine-3
4314	neg_female-middle_adult-fine-3
4317	neg_female-middle_adult-fine-3
4335	neg_female-middle_adult-fine-3
4436	neg_female-middle_adult-fine-3
4626	neg_female-middle_adult-fine-3
4717	neg_female-middle_adult-fine-3
4738	neg_female-middle_adult-fine-3
4745	neg_female-middle_adult-fine-3
4792	neg_female-middle_adult-fine-3
479	neg_female-middle_adult-fine-3
4862	neg_female-middle_adult-fine-3
4925	neg_female-middle_adult-fine-3
4929	neg_female-middle_adult-fine-3
4935	neg_female-middle_adult-fine-3
4938	neg_female-middle_adult-fine-3
5028	neg_female-middle_adult-fine-3
5033	neg_female-middle_adult-fine-3
50508	neg_female-middle_adult-fine-3
50862	neg_female-middle_adult-fine-3
51042	neg_female-middle_adult-fine-3
51156	neg_female-middle_adult-fine-3
51181	neg_female-middle_adult-fine-3
51267	neg_female-middle_adult-fine-3
51303	neg_female-middle_adult-fine-3
51334	neg_female-middle_adult-fine-3
51361	neg_female-middle_adult-fine-3
51477	neg_female-middle_adult-fine-3
5157	neg_female-middle_adult-fine-3
51728	neg_female-middle_adult-fine-3
51750	neg_female-middle_adult-fine-3
51754	neg_female-middle_adult-fine-3
5190	neg_female-middle_adult-fine-3
5244	neg_female-middle_adult-fine-3
5245	neg_female-middle_adult-fine-3
5264	neg_female-middle_adult-fine-3
5334	neg_female-middle_adult-fine-3
5366	neg_female-middle_adult-fine-3
5368	neg_female-middle_adult-fine-3
53836	neg_female-middle_adult-fine-3
54020	neg_female-middle_adult-fine-3
54103	neg_female-middle_adult-fine-3
5420	neg_female-middle_adult-fine-3
54453	neg_female-middle_adult-fine-3
54769	neg_female-middle_adult-fine-3
54839	neg_female-middle_adult-fine-3
54898	neg_female-middle_adult-fine-3
55003	neg_female-middle_adult-fine-3
55026	neg_female-middle_adult-fine-3
55171	neg_female-middle_adult-fine-3
55194	neg_female-middle_adult-fine-3
5520	neg_female-middle_adult-fine-3
55228	neg_female-middle_adult-fine-3
55278	neg_female-middle_adult-fine-3
55288	neg_female-middle_adult-fine-3
55319	neg_female-middle_adult-fine-3
55329	neg_female-middle_adult-fine-3
55359	neg_female-middle_adult-fine-3
55733	neg_female-middle_adult-fine-3
55741	neg_female-middle_adult-fine-3
55755	neg_female-middle_adult-fine-3
55766	neg_female-middle_adult-fine-3
55769	neg_female-middle_adult-fine-3
55813	neg_female-middle_adult-fine-3
5652	neg_female-middle_adult-fine-3
5671	neg_female-middle_adult-fine-3
5673	neg_female-middle_adult-fine-3
56944	neg_female-middle_adult-fine-3
56992	neg_female-middle_adult-fine-3
5730	neg_female-middle_adult-fine-3
5732	neg_female-middle_adult-fine-3
5742	neg_female-middle_adult-fine-3
5746	neg_female-middle_adult-fine-3
57596	neg_female-middle_adult-fine-3
57698	neg_female-middle_adult-fine-3
57817	neg_female-middle_adult-fine-3
5792	neg_female-middle_adult-fine-3
5796	neg_female-middle_adult-fine-3
5830	neg_female-middle_adult-fine-3
58500	neg_female-middle_adult-fine-3
5867	neg_female-middle_adult-fine-3
5891	neg_female-middle_adult-fine-3
5918	neg_female-middle_adult-fine-3
5919	neg_female-middle_adult-fine-3
59338	neg_female-middle_adult-fine-3
5934	neg_female-middle_adult-fine-3
5950	neg_female-middle_adult-fine-3
6004	neg_female-middle_adult-fine-3
6059	neg_female-middle_adult-fine-3
608	neg_female-middle_adult-fine-3
6096	neg_female-middle_adult-fine-3
617	neg_female-middle_adult-fine-3
6192	neg_female-middle_adult-fine-3
6252	neg_female-middle_adult-fine-3
6275	neg_female-middle_adult-fine-3
6322	neg_female-middle_adult-fine-3
6326	neg_female-middle_adult-fine-3
6338	neg_female-middle_adult-fine-3
633	neg_female-middle_adult-fine-3
6347	neg_female-middle_adult-fine-3
64100	neg_female-middle_adult-fine-3
6416	neg_female-middle_adult-fine-3
64208	neg_female-middle_adult-fine-3
64219	neg_female-middle_adult-fine-3
64284	neg_female-middle_adult-fine-3
6445	neg_female-middle_adult-fine-3
6500	neg_female-middle_adult-fine-3
65055	neg_female-middle_adult-fine-3
6507	neg_female-middle_adult-fine-3
6510	neg_female-middle_adult-fine-3
6515	neg_female-middle_adult-fine-3
6519	neg_female-middle_adult-fine-3
6536	neg_female-middle_adult-fine-3
653808	neg_female-middle_adult-fine-3
6588	neg_female-middle_adult-fine-3
6598	neg_female-middle_adult-fine-3
6696	neg_female-middle_adult-fine-3
6707	neg_female-middle_adult-fine-3
6738	neg_female-middle_adult-fine-3
6752	neg_female-middle_adult-fine-3
6811	neg_female-middle_adult-fine-3
6819	neg_female-middle_adult-fine-3
6833	neg_female-middle_adult-fine-3
6872	neg_female-middle_adult-fine-3
6884	neg_female-middle_adult-fine-3
6947	neg_female-middle_adult-fine-3
7018	neg_female-middle_adult-fine-3
7035	neg_female-middle_adult-fine-3
7044	neg_female-middle_adult-fine-3
7052	neg_female-middle_adult-fine-3
7071	neg_female-middle_adult-fine-3
7079	neg_female-middle_adult-fine-3
7095	neg_female-middle_adult-fine-3
7127	neg_female-middle_adult-fine-3
7134	neg_female-middle_adult-fine-3
7188	neg_female-middle_adult-fine-3
7262	neg_female-middle_adult-fine-3
7266	neg_female-middle_adult-fine-3
7280	neg_female-middle_adult-fine-3
7332	neg_female-middle_adult-fine-3
7444	neg_female-middle_adult-fine-3
7482	neg_female-middle_adult-fine-3
761	neg_female-middle_adult-fine-3
768	neg_female-middle_adult-fine-3
7694	neg_female-middle_adult-fine-3
7702	neg_female-middle_adult-fine-3
7704	neg_female-middle_adult-fine-3
7850	neg_female-middle_adult-fine-3
788	neg_female-middle_adult-fine-3
78995	neg_female-middle_adult-fine-3
79023	neg_female-middle_adult-fine-3
79029	neg_female-middle_adult-fine-3
79091	neg_female-middle_adult-fine-3
79094	neg_female-middle_adult-fine-3
79180	neg_female-middle_adult-fine-3
793	neg_female-middle_adult-fine-3
7941	neg_female-middle_adult-fine-3
79682	neg_female-middle_adult-fine-3
79772	neg_female-middle_adult-fine-3
