experiment	run	sex	age_group	fold
SRP071965	SRR3236063	male	adolescent	3
SRP071965	SRR3235851	male	adolescent	3
SRP071965	SRR3236100	male	adolescent	3
SRP071965	SRR3236072	male	adolescent	3
SRP071965	SRR3235926	male	adolescent	3
SRP071965	SRR3236065	male	adolescent	3
SRP071965	SRR3236066	male	adolescent	3
SRP071965	SRR3236038	male	adolescent	3
SRP071965	SRR3235937	male	adolescent	3
SRP071965	SRR3235935	male	adolescent	3
SRP071965	SRR3235793	male	adolescent	3
SRP071965	SRR3235924	male	adolescent	3
SRP071965	SRR3236106	male	adolescent	3
SRP071965	SRR3235905	male	adolescent	3
SRP071965	SRR3236064	male	adolescent	3
SRP071965	SRR3235927	male	adolescent	3
SRP071965	SRR3236037	male	adolescent	3
SRP071965	SRR3236127	male	adolescent	3
SRP071965	SRR3235925	male	adolescent	3
SRP071965	SRR3236041	male	adolescent	3
SRP071965	SRR3236097	male	adolescent	3
SRP071965	SRR3236107	male	adolescent	3
SRP081605	SRR4026954	male	adolescent	3
SRP081605	SRR4026939	male	adolescent	3
SRP081605	SRR4026940	male	adolescent	3
SRP081605	SRR4026848	male	adolescent	3
SRP081605	SRR4026866	male	adolescent	3
SRP081605	SRR4026945	male	adolescent	3
SRP081605	SRR4027002	male	adolescent	3
SRP081605	SRR4026993	male	adolescent	3
SRP081605	SRR4026861	male	adolescent	3
SRP081605	SRR4026891	male	adolescent	3
SRP081605	SRR4026951	male	adolescent	3
SRP081605	SRR4026898	male	adolescent	3
SRP081605	SRR4027004	male	adolescent	3
SRP081605	SRR4026842	male	adolescent	3
SRP081605	SRR4026841	male	adolescent	3
SRP081605	SRR4026988	male	adolescent	3
SRP183186	SRR8521521	male	adolescent	4
SRP071965	SRR3235893	male	adolescent	3
SRP071965	SRR3235895	male	adolescent	3
SRP071965	SRR3235884	male	adolescent	3
SRP071965	SRR3236052	male	adolescent	3
SRP071965	SRR3235971	male	adolescent	3
SRP071965	SRR3235894	male	adolescent	3
SRP071965	SRR3235886	male	adolescent	3
SRP071965	SRR3236129	male	adolescent	3
SRP071965	SRR3235885	male	adolescent	3
SRP071965	SRR3235972	male	adolescent	3
SRP071965	SRR3235896	male	adolescent	3
SRP183186	SRR8521526	male	adolescent	4
SRP056443	SRR1925789	male	adolescent	4
SRP183186	SRR8521496	male	adolescent	4
ERP108451	ERR2539049	male	young_adult	4
ERP108451	ERR2539050	male	young_adult	4
SRP045207	SRR1535267	male	young_adult	4
SRP056443	SRR1925787	male	young_adult	4
SRP056443	SRR1925794	male	young_adult	4
SRP183186	SRR8521480	male	young_adult	4
SRP081605	SRR4026890	male	young_adult	3
SRP081605	SRR4026937	male	young_adult	3
SRP081605	SRR4026987	male	young_adult	3
ERP016409	ERR1523942	male	young_adult	4
ERP016409	ERR1523945	male	young_adult	4
ERP104782	ERR2174139	male	young_adult	4
ERP104782	ERR2174136	male	young_adult	4
SRP183186	SRR8521498	male	young_adult	4
SRP183186	SRR8521477	male	young_adult	4
SRP183186	SRR8521517	male	young_adult	4
SRP200094	SRR9177695	male	young_adult	4
ERP016409	ERR1523947	male	young_adult	4
ERP104782	ERR2174142	male	young_adult	4
ERP104782	ERR2174141	male	young_adult	4
ERP104908	ERR2180972	male	young_adult	4
SRP183186	SRR8521482	male	young_adult	4
ERP016409	ERR1523946	male	young_adult	4
ERP104782	ERR2174140	male	young_adult	4
ERP104864	ERR2179193	male	young_adult	4
ERP108451	ERR2539044	male	young_adult	4
ERP108451	ERR2539043	male	young_adult	4
ERP110814	ERR2788443	male	young_adult	4
ERP110814	ERR2788441	male	young_adult	4
ERP110814	ERR2788442	male	young_adult	4
SRP071026	SRR3198551	male	young_adult	4
ERP016409	ERR1523944	male	young_adult	4
ERP104782	ERR2174138	male	young_adult	4
SRP056443	SRR1925786	male	young_adult	4
SRP081605	SRR4026864	male	young_adult	3
SRP081605	SRR4026894	male	young_adult	3
SRP081605	SRR4026990	male	young_adult	3
SRP081605	SRR4026942	male	young_adult	3
DRP004576	DRR128397	male	young_adult	4
DRP004576	DRR128396	male	young_adult	4
ERP108451	ERR2539048	male	young_adult	4
ERP108451	ERR2539047	male	young_adult	4
ERP110814	ERR2788435	male	young_adult	4
ERP110814	ERR2788437	male	young_adult	4
ERP110814	ERR2788434	male	young_adult	4
ERP104908	ERR2180969	male	young_adult	4
SRP056443	SRR1925800	male	young_adult	4
SRP071026	SRR3198535	male	young_adult	4
ERP108451	ERR2539046	male	young_adult	4
ERP108451	ERR2539045	male	young_adult	4
ERP110814	ERR2788421	male	young_adult	4
ERP110814	ERR2788422	male	young_adult	4
SRP056443	SRR1925792	male	young_adult	4
ERP110814	ERR2788419	male	young_adult	4
ERP110814	ERR2788420	male	young_adult	4
ERP110814	ERR2788418	male	young_adult	4
ERP108451	ERR2539041	male	young_adult	4
ERP108451	ERR2539042	male	young_adult	4
SRP071026	SRR3198546	male	young_adult	4
ERP104864	ERR2179131	male	adult	4
ERP104908	ERR2180971	male	adult	4
SRP200094	SRR9177687	male	adult	4
SRP071026	SRR3198574	male	adult	4
SRP183186	SRR8521528	male	adult	4
ERP104864	ERR2179226	male	adult	4
ERP104864	ERR2179228	male	adult	4
SRP056443	SRR1925802	male	adult	4
SRP056443	SRR1925788	male	adult	4
SRP183186	SRR8521532	male	adult	4
SRP183186	SRR8521518	male	adult	4
ERP104864	ERR2179223	male	adult	4
ERP108602	ERR2561380	male	adult	4
ERP104908	ERR2180967	male	adult	4
ERP104908	ERR2180973	male	adult	4
SRP045500	SRR1551084	male	adult	3
SRP045500	SRR1551085	male	adult	3
SRP045500	SRR1551086	male	adult	3
SRP045500	SRR1551083	male	adult	3
SRP045500	SRR1551082	male	adult	3
SRP045500	SRR1551087	male	adult	3
SRP071026	SRR3198520	male	adult	4
SRP110347	SRR5754280	male	adult	4
SRP110347	SRR5754281	male	adult	4
ERP104864	ERR2179137	male	adult	4
ERP110814	ERR2788425	male	adult	4
ERP110814	ERR2788436	male	adult	4
ERP110814	ERR2788431	male	adult	4
ERP110814	ERR2788414	male	adult	4
ERP110814	ERR2788432	male	adult	4
ERP110814	ERR2788433	male	adult	4
SRP069016	SRR3132975	male	adult	4
SRP069016	SRR3132974	male	adult	4
SRP071026	SRR3198561	male	adult	4
ERP105150	ERR2193149	male	adult	4
ERP105150	ERR2193148	male	adult	4
ERP108602	ERR2561385	male	adult	4
SRP033696	SRR1047309	male	adult	4
SRP033696	SRR1047310	male	adult	4
SRP033696	SRR1047307	male	adult	4
SRP110347	SRR5754717	male	adult	4
SRP110347	SRR5754627	male	adult	4
SRP183186	SRR8521523	male	adult	4
ERP104864	ERR2179133	male	middle_adult	4
ERP104864	ERR2179225	male	middle_adult	4
SRP183186	SRR8521500	male	middle_adult	4
ERP104864	ERR2179120	male	middle_adult	4
ERP110814	ERR2788426	male	middle_adult	4
ERP110814	ERR2788424	male	middle_adult	4
ERP110814	ERR2788427	male	middle_adult	4
DRP001150	DRR062869	male	middle_adult	4
SRP183186	SRR8521524	male	middle_adult	4
ERP104864	ERR2179157	male	middle_adult	4
SRP183186	SRR8521525	male	middle_adult	4
SRP200094	SRR9177699	male	middle_adult	4
ERP104864	ERR2179229	male	middle_adult	4
SRP183186	SRR8521512	male	middle_adult	4
SRP200094	SRR9177683	male	middle_adult	4
SRP073253	SRR3383354	male	middle_adult	4
SRP073253	SRR3383355	male	middle_adult	4
SRP073253	SRR3383405	male	middle_adult	4
SRP073253	SRR3383232	male	middle_adult	4
SRP200094	SRR9177690	male	middle_adult	4
ERP104864	ERR2179106	male	middle_adult	4
ERP104908	ERR2180975	male	middle_adult	4
ERP104864	ERR2179084	male	older_adult	4
ERP104864	ERR2179220	male	older_adult	4
SRP200094	SRR9177703	male	older_adult	4
SRP200094	SRR9177685	male	older_adult	4
ERP104864	ERR2179110	male	older_adult	4
ERP110814	ERR2788417	male	older_adult	4
ERP110814	ERR2788416	male	older_adult	4
ERP110814	ERR2788415	male	older_adult	4
SRP200094	SRR9177680	male	older_adult	4
ERP104864	ERR2179118	male	older_adult	4
ERP105150	ERR2193157	male	older_adult	4
ERP105150	ERR2193156	male	older_adult	4
ERP104864	ERR2179231	male	older_adult	4
ERP104864	ERR2179124	male	older_adult	4
SRP200094	SRR9177705	male	older_adult	4
SRP073253	SRR3383400	male	older_adult	4
SRP073253	SRR3383368	male	older_adult	4
SRP073253	SRR3383399	male	older_adult	4
SRP073253	SRR3383367	male	older_adult	4
SRP073253	SRR3383398	male	older_adult	4
ERP105150	ERR2193155	male	older_adult	4
ERP105150	ERR2193154	male	older_adult	4
SRP200094	SRR9177684	male	old_adult	4
ERP104864	ERR2179080	male	old_adult	4
ERP104864	ERR2179208	male	old_adult	4
ERP112912	ERR3012029	male	old_adult	4
SRP045500	SRR1551019	male	old_adult	3
SRP045500	SRR1551014	male	old_adult	3
SRP045500	SRR1551013	male	old_adult	3
SRP045500	SRR1551018	male	old_adult	3
SRP045500	SRR1551015	male	old_adult	3
SRP045500	SRR1551016	male	old_adult	3
SRP045500	SRR1551017	male	old_adult	3
ERP105150	ERR2193153	male	elderly	4
ERP105150	ERR2193152	male	elderly	4
ERP104864	ERR2179179	male	elderly	4
SRP131252	SRR6509782	male	fetus	4
SRP131252	SRR6509783	male	fetus	4
SRP116272	SRR5981106	male	adolescent	2
SRP116272	SRR5981111	male	adolescent	2
SRP116272	SRR5981013	male	adolescent	2
SRP116272	SRR5981509	male	adolescent	2
SRP116272	SRR5980848	male	adolescent	2
SRP116272	SRR5980676	male	adolescent	2
SRP116272	SRR5981455	male	adolescent	2
SRP116272	SRR5981882	male	adolescent	2
SRP116272	SRR5981116	male	adolescent	2
SRP116272	SRR5980856	male	adolescent	2
SRP116272	SRR5981207	male	adolescent	2
SRP116272	SRR5981325	male	adolescent	2
SRP116272	SRR5980924	male	adolescent	2
SRP116272	SRR5980810	male	adolescent	2
SRP116272	SRR5980921	male	adolescent	2
SRP116272	SRR5980673	male	adolescent	2
SRP116272	SRR5980847	male	adolescent	2
SRP116272	SRR5980851	male	adolescent	2
SRP116272	SRR5981742	male	adolescent	2
SRP116272	SRR5981500	male	adolescent	2
SRP116272	SRR5980850	male	adolescent	2
SRP116272	SRR5980926	male	adolescent	2
SRP116272	SRR5980739	male	adolescent	2
SRP116272	SRR5980573	male	adolescent	2
SRP116272	SRR5980692	male	adolescent	2
SRP116272	SRR5981125	male	adolescent	2
SRP116272	SRR5981463	male	adolescent	2
SRP116272	SRR5980580	male	adolescent	2
SRP116272	SRR5980748	male	adolescent	2
SRP116272	SRR5980478	male	adolescent	2
SRP116272	SRR5980845	male	adolescent	2
SRP116272	SRR5980738	male	adolescent	2
SRP116272	SRR5980681	male	adolescent	2
SRP116272	SRR5981630	male	adolescent	2
SRP116272	SRR5980962	male	adolescent	2
SRP116272	SRR5981107	male	adolescent	2
SRP116272	SRR5980943	male	adolescent	2
SRP116272	SRR5981318	male	adolescent	2
SRP116272	SRR5980809	male	adolescent	2
SRP116272	SRR5980459	male	adolescent	2
SRP116272	SRR5980749	male	adolescent	2
SRP116272	SRR5980653	male	adolescent	2
SRP116272	SRR5981341	male	adolescent	2
SRP116272	SRR5981797	male	adolescent	2
SRP116272	SRR5980652	male	adolescent	2
SRP116272	SRR5980430	male	adolescent	2
SRP116272	SRR5981724	male	adolescent	2
SRP116272	SRR5980572	male	adolescent	2
SRP116272	SRR5981236	male	adolescent	2
SRP116272	SRR5980949	male	adolescent	2
SRP116272	SRR5980462	male	adolescent	2
SRP116272	SRR5981277	male	adolescent	2
SRP116272	SRR5980481	male	adolescent	2
SRP116272	SRR5981119	male	adolescent	2
SRP116272	SRR5981079	male	adolescent	2
SRP116272	SRR5980433	male	adolescent	2
SRP116272	SRR5980966	male	adolescent	2
SRP116272	SRR5981196	male	adolescent	2
SRP116272	SRR5980546	male	adolescent	2
SRP116272	SRR5981635	male	adolescent	2
SRP116272	SRR5980994	male	adolescent	2
SRP116272	SRR5980694	male	adolescent	2
SRP116272	SRR5980576	male	adolescent	2
SRP116272	SRR5981809	male	adolescent	2
SRP116272	SRR5980917	male	adolescent	2
SRP116272	SRR5981252	male	adolescent	2
SRP116272	SRR5980586	male	adolescent	2
SRP116272	SRR5980919	male	adolescent	2
SRP116272	SRR5980479	male	adolescent	2
SRP116272	SRR5981629	male	adolescent	2
SRP116272	SRR5980548	male	adolescent	2
SRP116272	SRR5980842	male	adolescent	2
SRP116272	SRR5980582	male	adolescent	2
SRP116272	SRR5980963	male	adolescent	2
SRP116272	SRR5980437	male	adolescent	2
SRP116272	SRR5981208	male	adolescent	2
SRP116272	SRR5980579	male	adolescent	2
SRP116272	SRR5980466	male	adolescent	2
SRP116272	SRR5981561	male	adolescent	2
SRP116272	SRR5980811	male	adolescent	2
SRP116272	SRR5980649	male	adolescent	2
SRP116272	SRR5980812	male	adolescent	2
SRP116272	SRR5980429	male	adolescent	2
SRP116272	SRR5981990	male	adolescent	2
SRP116272	SRR5980846	male	adolescent	2
SRP116272	SRR5981335	male	adolescent	2
SRP116272	SRR5980957	male	adolescent	2
SRP116272	SRR5981474	male	adolescent	2
SRP116272	SRR5980695	male	adolescent	2
SRP116272	SRR5981638	male	adolescent	2
SRP116272	SRR5981195	male	adolescent	2
SRP116272	SRR5980656	male	adolescent	2
SRP116272	SRR5981235	male	adolescent	2
SRP116272	SRR5981124	male	adolescent	2
SRP116272	SRR5980428	male	adolescent	2
SRP116272	SRR5981685	male	adolescent	2
SRP116272	SRR5980705	male	adolescent	2
SRP116272	SRR5981316	male	adolescent	2
SRP116272	SRR5981771	male	adolescent	2
SRP116272	SRR5981343	male	adolescent	2
SRP116272	SRR5980785	male	adolescent	2
SRP116272	SRR5980678	male	adolescent	2
SRP116272	SRR5980570	male	adolescent	2
SRP116272	SRR5980426	male	adolescent	2
SRP116272	SRR5980686	male	adolescent	2
SRP116272	SRR5980737	male	adolescent	2
SRP116272	SRR5981314	male	adolescent	2
SRP116272	SRR5981000	male	adolescent	2
SRP116272	SRR5981085	male	adolescent	2
SRP116272	SRR5981445	male	adolescent	2
SRP116272	SRR5981458	male	adolescent	2
SRP116272	SRR5981883	male	adolescent	2
SRP116272	SRR5981941	male	adolescent	2
SRP116272	SRR5980683	male	adolescent	2
SRP116272	SRR5981186	male	adolescent	2
SRP116272	SRR5981477	male	adolescent	2
SRP116272	SRR5981917	male	adolescent	2
SRP116272	SRR5980543	male	adolescent	2
SRP116272	SRR5980965	male	adolescent	2
SRP116272	SRR5980583	male	adolescent	2
SRP116272	SRR5980960	male	adolescent	2
SRP116272	SRR5981530	male	adolescent	2
SRP116272	SRR5980750	male	adolescent	2
SRP116272	SRR5981326	male	adolescent	2
SRP116272	SRR5981508	male	adolescent	2
SRP116272	SRR5981504	male	adolescent	2
SRP116272	SRR5980956	male	adolescent	2
SRP116272	SRR5981337	male	adolescent	2
SRP116272	SRR5980852	male	adolescent	2
SRP116272	SRR5980961	male	adolescent	2
SRP116272	SRR5981123	male	adolescent	2
SRP116272	SRR5981012	male	adolescent	2
SRP116272	SRR5980730	male	adolescent	2
SRP116272	SRR5981294	male	adolescent	2
SRP116272	SRR5981193	male	adolescent	2
SRP116272	SRR5981077	male	adolescent	2
SRP116272	SRR5981112	male	adolescent	2
SRP116272	SRR5981117	male	adolescent	2
SRP116272	SRR5980925	male	adolescent	2
SRP116272	SRR5980853	male	adolescent	2
SRP116272	SRR5981946	male	adolescent	2
SRP116272	SRR5981468	male	adolescent	2
SRP116272	SRR5981792	male	adolescent	2
SRP116272	SRR5981274	male	adolescent	2
SRP116272	SRR5980918	male	adolescent	2
SRP116272	SRR5982017	male	adolescent	2
SRP116272	SRR5980578	male	adolescent	2
SRP116272	SRR5980923	male	adolescent	2
SRP116272	SRR5980439	male	adolescent	2
SRP116272	SRR5980854	male	adolescent	2
SRP116272	SRR5981833	male	adolescent	2
SRP116272	SRR5981454	male	adolescent	2
SRP116272	SRR5981334	male	adolescent	2
SRP116272	SRR5981313	male	adolescent	2
SRP116272	SRR5980461	male	adolescent	2
SRP116272	SRR5980747	male	adolescent	2
SRP116272	SRR5981488	male	adolescent	2
SRP116272	SRR5980946	male	adolescent	2
SRP116272	SRR5980922	male	adolescent	2
SRP116272	SRR5980696	male	adolescent	2
SRP116272	SRR5980732	male	adolescent	2
SRP116272	SRR5980816	male	adolescent	2
SRP116272	SRR5980687	male	adolescent	2
SRP116272	SRR5980759	male	adolescent	2
SRP116272	SRR5980920	male	adolescent	2
SRP116272	SRR5980819	male	adolescent	2
SRP116272	SRR5980584	male	adolescent	2
SRP116272	SRR5980707	male	adolescent	2
SRP116272	SRR5980841	male	adolescent	2
SRP116272	SRR5980951	male	adolescent	2
SRP116272	SRR5980469	male	adolescent	2
SRP116272	SRR5981081	male	adolescent	2
SRP116272	SRR5980992	male	adolescent	2
SRP116272	SRR5981499	male	adolescent	2
SRP116272	SRR5980855	male	adolescent	2
SRP116272	SRR5980435	male	adolescent	2
SRP136057	SRR6868618	male	young_child	3
SRP136057	SRR6868709	male	young_child	3
SRP136057	SRR6868690	male	young_child	3
SRP136057	SRR6868681	male	young_child	3
SRP136057	SRR6868576	male	adolescent	3
SRP136057	SRR6868563	male	child	3
SRP136057	SRR6868651	male	child	3
SRP136057	SRR6868585	male	adolescent	3
SRP136057	SRR6868707	male	infant	3
SRP136057	SRR6868615	male	infant	3
SRP136057	SRR6868673	male	young_child	3
SRP136057	SRR6868587	male	adolescent	3
SRP136057	SRR6868648	male	child	3
SRP136057	SRR6868621	male	adolescent	3
SRP136057	SRR6868736	male	adolescent	3
SRP136057	SRR6868662	male	young_child	3
SRP136057	SRR6868567	male	infant	3
SRP136057	SRR6868700	male	adolescent	3
SRP136057	SRR6868613	male	young_child	3
SRP136057	SRR6868727	male	young_child	3
SRP136057	SRR6868699	male	adolescent	3
SRP136057	SRR6868698	male	adolescent	3
SRP136057	SRR6868607	male	young_child	3
SRP136057	SRR6868666	male	adolescent	3
SRP136057	SRR6868694	male	child	3
SRP136057	SRR6868614	male	child	3
SRP136057	SRR6868627	male	young_child	3
SRP136057	SRR6868605	male	child	3
SRP136057	SRR6868635	male	young_child	3
SRP136057	SRR6868586	male	young_adult	3
SRP136057	SRR6868548	male	child	3
SRP136057	SRR6868646	male	child	3
SRP136057	SRR6868655	male	adolescent	3
SRP136057	SRR6868696	male	child	3
SRP136057	SRR6868703	male	adolescent	3
SRP136057	SRR6868590	male	child	3
SRP136057	SRR6868661	male	adolescent	3
SRP136057	SRR6868598	male	adolescent	3
SRP136057	SRR6868634	male	young_child	3
SRP136057	SRR6868706	male	child	3
SRP136057	SRR6868597	male	infant	3
SRP136057	SRR6868645	male	young_child	3
SRP136057	SRR6868581	male	adolescent	3
SRP136057	SRR6868569	male	adolescent	3
SRP136057	SRR6868693	male	young_child	3
SRP149794	SRR7263436	male	adolescent	4
SRP149794	SRR7263437	male	adolescent	4
SRP150595	SRR7346326	male	adult	4
SRP150595	SRR7346313	male	adult	4
SRP150595	SRR7346340	male	middle_adult	4
SRP150595	SRR7346307	male	middle_adult	4
SRP150595	SRR7346329	male	middle_adult	4
SRP150595	SRR7346337	male	middle_adult	4
SRP150595	SRR7346334	male	older_adult	4
SRP150595	SRR7346332	male	adult	4
SRP150595	SRR7346295	male	middle_adult	4
SRP150595	SRR7346304	male	middle_adult	4
SRP150595	SRR7346297	male	middle_adult	4
SRP150595	SRR7346294	male	middle_adult	4
SRP150595	SRR7346315	male	adult	4
SRP150595	SRR7346301	male	middle_adult	4
SRP155483	SRR7610175	male	older_adult	1
SRP155483	SRR7610195	male	young_adult	1
SRP155483	SRR7610207	male	older_adult	1
SRP155483	SRR7610193	male	middle_adult	1
SRP155483	SRR7610189	male	middle_adult	1
SRP155483	SRR7610277	male	middle_adult	1
SRP155483	SRR7610287	male	older_adult	1
SRP155483	SRR7610185	male	old_adult	1
SRP155483	SRR7610272	male	middle_adult	1
SRP155483	SRR7610236	male	young_adult	1
SRP155483	SRR7610263	male	middle_adult	1
SRP155483	SRR7610183	male	older_adult	1
SRP155483	SRR7610262	male	young_adult	1
SRP155483	SRR7610184	male	old_adult	1
SRP155483	SRR7610288	male	middle_adult	1
SRP155483	SRR7610213	male	old_adult	1
SRP155483	SRR7610201	male	older_adult	1
SRP155483	SRR7610217	male	old_adult	1
SRP155483	SRR7610172	male	older_adult	1
SRP155483	SRR7610261	male	middle_adult	1
SRP155483	SRR7610218	male	old_adult	1
SRP155483	SRR7610284	male	young_adult	1
SRP155483	SRR7610240	male	middle_adult	1
SRP155483	SRR7610223	male	middle_adult	1
SRP155483	SRR7610266	male	adult	1
SRP155483	SRR7610216	male	older_adult	1
SRP155483	SRR7610209	male	young_adult	1
SRP155483	SRR7610224	male	older_adult	1
SRP155483	SRR7610260	male	middle_adult	1
SRP155483	SRR7610251	male	middle_adult	1
SRP155483	SRR7610241	male	young_adult	1
SRP155483	SRR7610173	male	old_adult	1
SRP155483	SRR7610181	male	older_adult	1
SRP155483	SRR7610249	male	older_adult	1
SRP155483	SRR7610242	male	middle_adult	1
SRP158491	SRR7725765	male	middle_adult	4
SRP158491	SRR7726005	male	middle_adult	4
SRP158491	SRR7725944	male	middle_adult	4
SRP158491	SRR7726003	male	middle_adult	4
SRP158491	SRR7725768	male	middle_adult	4
SRP158491	SRR7725764	male	middle_adult	4
SRP158491	SRR7726004	male	middle_adult	4
SRP158491	SRR7725776	male	older_adult	4
SRP158491	SRR7725772	male	older_adult	4
SRP158491	SRR7725947	male	middle_adult	4
SRP158491	SRR7725948	male	middle_adult	4
SRP158491	SRR7726002	male	middle_adult	4
SRP158491	SRR7725774	male	older_adult	4
SRP158491	SRR7725767	male	middle_adult	4
SRP158491	SRR7726020	male	middle_adult	4
SRP158491	SRR7725770	male	middle_adult	4
SRP158491	SRR7725874	male	adult	4
SRP158491	SRR7726015	male	middle_adult	4
SRP162023	SRR7869604	male	middle_adult	4
SRP162023	SRR7869650	male	young_adult	4
SRP162023	SRR7869651	male	young_adult	4
SRP162023	SRR7869649	male	young_adult	4
SRP162023	SRR7869640	male	older_adult	4
SRP162023	SRR7869613	male	middle_adult	4
SRP162023	SRR7869660	male	young_adult	4
SRP162023	SRR7869617	male	middle_adult	4
SRP162023	SRR7869639	male	older_adult	4
SRP162023	SRR7869646	male	young_adult	4
SRP162023	SRR7869661	male	young_adult	4
SRP162023	SRR7869647	male	young_adult	4
SRP162023	SRR7869605	male	middle_adult	4
SRP162023	SRR7869602	male	middle_adult	4
SRP162023	SRR7869653	male	young_adult	4
SRP162023	SRR7869645	male	adult	4
SRP162023	SRR7869638	male	older_adult	4
SRP162023	SRR7869643	male	adult	4
SRP162023	SRR7869611	male	middle_adult	4
SRP162023	SRR7869603	male	middle_adult	4
SRP162023	SRR7869616	male	middle_adult	4
SRP162023	SRR7869659	male	young_adult	4
SRP162023	SRR7869648	male	young_adult	4
SRP162023	SRR7869652	male	young_adult	4
SRP162023	SRR7869615	male	middle_adult	4
SRP162023	SRR7869612	male	middle_adult	4
SRP162023	SRR7869641	male	older_adult	4
SRP162023	SRR7869642	male	adult	4
SRP162023	SRR7869658	male	young_adult	4
SRP162023	SRR7869644	male	adult	4
SRP162023	SRR7869614	male	middle_adult	4
DRP003825	DRR081399	male	adult	4
DRP003825	DRR081400	male	young_adult	4
DRP003825	DRR081401	male	young_adult	4
DRP003825	DRR081402	male	adult	4
DRP003825	DRR081403	male	adult	4
DRP003825	DRR081404	male	young_adult	4
ERP111116	ERR2817117	male	middle_adult	2
ERP111116	ERR2817118	male	middle_adult	2
ERP111116	ERR2817119	male	middle_adult	2
ERP111116	ERR2817120	male	middle_adult	2
ERP111116	ERR2817129	male	older_adult	2
ERP111116	ERR2817130	male	older_adult	2
ERP111116	ERR2817131	male	older_adult	2
ERP111116	ERR2817132	male	older_adult	2
ERP111116	ERR2817137	male	middle_adult	2
ERP111116	ERR2817138	male	middle_adult	2
ERP111116	ERR2817139	male	middle_adult	2
ERP111116	ERR2817140	male	middle_adult	2
ERP111116	ERR2817141	male	old_adult	2
ERP111116	ERR2817142	male	old_adult	2
ERP111116	ERR2817143	male	old_adult	2
ERP111116	ERR2817144	male	old_adult	2
ERP111116	ERR2817145	male	old_adult	2
ERP111116	ERR2817146	male	old_adult	2
ERP111116	ERR2817147	male	old_adult	2
ERP111116	ERR2817148	male	old_adult	2
SRP086245	SRR4167509	male	young_child	4
SRP086245	SRR4167512	male	child	4
SRP086245	SRR4167514	male	child	4
SRP086245	SRR4167516	male	young_child	4
SRP086245	SRR4167518	male	young_child	4
SRP086245	SRR4167520	male	young_child	4
SRP086245	SRR4167521	male	child	4
SRP086245	SRR4167524	male	child	4
SRP086245	SRR4167525	male	child	4
SRP086245	SRR4167527	male	young_child	4
SRP086245	SRR4167528	male	young_child	4
SRP086245	SRR4167529	male	child	4
SRP086245	SRR4167535	male	child	4
SRP086245	SRR4167536	male	child	4
SRP086245	SRR4167537	male	young_child	4
SRP086245	SRR4167539	male	child	4
SRP086245	SRR4167544	male	young_child	4
SRP086245	SRR4167545	male	child	4
SRP086245	SRR4167546	male	child	4
SRP086245	SRR4167547	male	child	4
SRP086245	SRR4167548	male	child	4
SRP086245	SRR4167550	male	young_child	4
SRP089814	SRR4241343	male	older_adult	2
SRP089814	SRR4241344	male	older_adult	2
SRP089814	SRR4241349	male	middle_adult	2
SRP089814	SRR4241350	male	middle_adult	2
SRP089814	SRR4241351	male	middle_adult	2
SRP089814	SRR4241352	male	middle_adult	2
SRP089814	SRR4241353	male	middle_adult	2
SRP089814	SRR4241354	male	middle_adult	2
SRP089814	SRR4241356	male	middle_adult	2
SRP089814	SRR4241358	male	adult	2
SRP089814	SRR4241360	male	middle_adult	2
SRP089814	SRR4241361	male	middle_adult	2
SRP089814	SRR4241362	male	middle_adult	2
SRP089814	SRR4241363	male	young_adult	2
SRP089814	SRR4241364	male	young_adult	2
SRP089814	SRR4241365	male	young_adult	2
SRP089814	SRR4241366	male	older_adult	2
SRP089814	SRR4241367	male	older_adult	2
SRP089814	SRR4241369	male	older_adult	2
SRP089814	SRR4241376	male	young_adult	2
SRP089814	SRR4241377	male	young_adult	2
SRP089814	SRR4241381	male	middle_adult	2
SRP089814	SRR4241387	male	young_adult	2
SRP089814	SRR4241388	male	middle_adult	2
SRP089814	SRR4241390	male	middle_adult	2
SRP089814	SRR4241391	male	middle_adult	2
SRP089814	SRR4241392	male	older_adult	2
SRP089814	SRR4241393	male	older_adult	2
SRP089814	SRR4241397	male	young_adult	2
SRP089814	SRR4241398	male	young_adult	2
SRP089814	SRR4241399	male	young_adult	2
SRP089814	SRR4241400	male	young_adult	2
SRP089814	SRR4241401	male	middle_adult	2
SRP089814	SRR4241402	male	middle_adult	2
SRP089814	SRR4241403	male	middle_adult	2
SRP089814	SRR4241409	male	older_adult	2
SRP089814	SRR4241410	male	older_adult	2
SRP089814	SRR4241424	male	old_adult	2
SRP089814	SRR4241428	male	old_adult	2
SRP089814	SRR4241429	male	middle_adult	2
SRP089814	SRR4241432	male	young_adult	2
SRP089814	SRR4241433	male	older_adult	2
SRP089814	SRR4241434	male	older_adult	2
SRP089814	SRR4241436	male	middle_adult	2
SRP089814	SRR4241437	male	adult	2
SRP089814	SRR4241438	male	adult	2
SRP093226	SRR5020741	male	older_adult	4
SRP093226	SRR5020798	male	older_adult	4
SRP093226	SRR5020801	male	older_adult	4
SRP093226	SRR5020806	male	older_adult	4
SRP093226	SRR5020807	male	older_adult	4
SRP095109	SRR5110342	male	adult	4
SRP095109	SRR5110343	male	adult	4
SRP095109	SRR5110344	male	adult	4
SRP095109	SRR5110345	male	adult	4
SRP099568	SRR5252834	male	young_adult	4
SRP099568	SRR5252835	male	young_adult	4
SRP099568	SRR5252838	male	young_adult	4
