Entrez	tissue
6819	small_intestine
6820	small_intestine
6822	small_intestine
6846	small_intestine
6860	small_intestine
6861	small_intestine
6862	small_intestine
6866	small_intestine
6898	small_intestine
6906	small_intestine
6927	small_intestine
6953	small_intestine
699	small_intestine
6999	small_intestine
701	small_intestine
7015	small_intestine
7031	small_intestine
7062	small_intestine
7104	small_intestine
7124	small_intestine
7143	small_intestine
723809	small_intestine
725	small_intestine
7272	small_intestine
728441	small_intestine
728588	small_intestine
729665	small_intestine
730013	small_intestine
730130	small_intestine
7306	small_intestine
732	small_intestine
732275	small_intestine
733	small_intestine
7363	small_intestine
7364	small_intestine
7365	small_intestine
7366	small_intestine
7367	small_intestine
7380	small_intestine
7429	small_intestine
7471	small_intestine
7498	small_intestine
759	small_intestine
7634	small_intestine
765	small_intestine
766	small_intestine
7783	small_intestine
7827	small_intestine
79012	small_intestine
79024	small_intestine
79187	small_intestine
79290	small_intestine
79368	small_intestine
79370	small_intestine
79413	small_intestine
79574	small_intestine
79722	small_intestine
79733	small_intestine
79782	small_intestine
79799	small_intestine
79849	small_intestine
79853	small_intestine
79861	small_intestine
79865	small_intestine
79908	small_intestine
79931	small_intestine
79949	small_intestine
79981	small_intestine
79983	small_intestine
80008	small_intestine
80117	small_intestine
80168	small_intestine
80201	small_intestine
8022	small_intestine
80231	small_intestine
80831	small_intestine
8091	small_intestine
81027	small_intestine
81033	small_intestine
8115	small_intestine
814	small_intestine
81472	small_intestine
81551	small_intestine
81793	small_intestine
81930	small_intestine
8318	small_intestine
8320	small_intestine
8328	small_intestine
8332	small_intestine
8335	small_intestine
83416	small_intestine
83417	small_intestine
83445	small_intestine
83449	small_intestine
83540	small_intestine
83546	small_intestine
83661	small_intestine
83795	small_intestine
838	small_intestine
83854	small_intestine
83881	small_intestine
83887	small_intestine
83889	small_intestine
83903	small_intestine
83953	small_intestine
8399	small_intestine
83990	small_intestine
83998	small_intestine
84057	small_intestine
84189	small_intestine
8419	small_intestine
8431	small_intestine
846	small_intestine
84630	small_intestine
84634	small_intestine
84636	small_intestine
84647	small_intestine
84658	small_intestine
84666	small_intestine
84699	small_intestine
84824	small_intestine
84850	small_intestine
84873	small_intestine
84970	small_intestine
84985	small_intestine
85003	small_intestine
85235	small_intestine
8529	small_intestine
85300	small_intestine
85455	small_intestine
85479	small_intestine
8564	small_intestine
8600	small_intestine
8618	small_intestine
8735	small_intestine
8755	small_intestine
8778	small_intestine
885	small_intestine
8856	small_intestine
8911	small_intestine
8928	small_intestine
8929	small_intestine
8941	small_intestine
8968	small_intestine
8972	small_intestine
89766	small_intestine
89858	small_intestine
89870	small_intestine
8989	small_intestine
90019	small_intestine
90113	small_intestine
9032	small_intestine
9033	small_intestine
9058	small_intestine
9073	small_intestine
90737	small_intestine
9075	small_intestine
911	small_intestine
9118	small_intestine
91227	small_intestine
9143	small_intestine
91464	small_intestine
9153	small_intestine
9154	small_intestine
9156	small_intestine
91646	small_intestine
917	small_intestine
91752	small_intestine
91937	small_intestine
9211	small_intestine
92211	small_intestine
92291	small_intestine
92292	small_intestine
92346	small_intestine
9245	small_intestine
927	small_intestine
92736	small_intestine
9290	small_intestine
930	small_intestine
931	small_intestine
93432	small_intestine
9362	small_intestine
93654	small_intestine
93661	small_intestine
9388	small_intestine
94026	small_intestine
941	small_intestine
9436	small_intestine
9437	small_intestine
9615	small_intestine
9623	small_intestine
970	small_intestine
9705	small_intestine
973	small_intestine
9768	small_intestine
9787	small_intestine
9833	small_intestine
9834	small_intestine
9928	small_intestine
995	small_intestine
9971	small_intestine
9982	small_intestine
10	spleen
100038246	spleen
100048912	spleen
100101938	spleen
100127967	spleen
100128164	spleen
100128327	spleen
100128420	spleen
100128554	spleen
100128682	spleen
100129278	spleen
100129540	spleen
100130231	spleen
100130274	spleen
100130587	spleen
100130954	spleen
100131117	spleen
100131303	spleen
100131604	spleen
100131897	spleen
100132015	spleen
100132169	spleen
100132464	spleen
100132594	spleen
100132963	spleen
100133036	spleen
100133123	spleen
100188949	spleen
100192379	spleen
100216001	spleen
100286979	spleen
100287029	spleen
100287114	spleen
100287177	spleen
100287520	spleen
100287559	spleen
100287639	spleen
100287814	spleen
100287902	spleen
100288077	spleen
100289473	spleen
100302229	spleen
100422986	spleen
100431172	spleen
100505474	spleen
100505478	spleen
100505545	spleen
100505622	spleen
100505768	spleen
100505797	spleen
100505978	spleen
100506115	spleen
100506159	spleen
100506229	spleen
100506281	spleen
100506319	spleen
100506622	spleen
100506688	spleen
100506736	spleen
100506776	spleen
100506791	spleen
100506797	spleen
100506915	spleen
100507003	spleen
100507206	spleen
100507250	spleen
100507406	spleen
100507477	spleen
100507506	spleen
100507600	spleen
100507612	spleen
100507629	spleen
100507633	spleen
100616422	spleen
100847062	spleen
100856811	spleen
100874019	spleen
100874028	spleen
100874151	spleen
100874261	spleen
100874264	spleen
100874284	spleen
100885782	spleen
100885789	spleen
100996286	spleen
100996351	spleen
100996425	spleen
100996455	spleen
100996490	spleen
100996671	spleen
100996702	spleen
100996941	spleen
101055625	spleen
10107	spleen
10112	spleen
1013	spleen
101926964	spleen
101926987	spleen
101927000	spleen
101927015	spleen
101927125	spleen
101927131	spleen
101927134	spleen
101927322	spleen
101927324	spleen
101927354	spleen
101927396	spleen
101927402	spleen
101927412	spleen
101927476	spleen
101927482	spleen
101927503	spleen
101927531	spleen
101927543	spleen
101927554	spleen
101927586	spleen
101927596	spleen
101927642	spleen
101927650	spleen
101927686	spleen
101927700	spleen
101927780	spleen
101927851	spleen
101927964	spleen
101928075	spleen
101928161	spleen
101928517	spleen
101928571	spleen
101928590	spleen
101928603	spleen
101928677	spleen
101928784	spleen
101928809	spleen
101928881	spleen
101928973	spleen
101929010	spleen
101929023	spleen
101929109	spleen
101929127	spleen
101929151	spleen
101929241	spleen
101929355	spleen
101929412	spleen
101929422	spleen
101929427	spleen
101929452	spleen
101929505	spleen
101929511	spleen
101929528	spleen
101929544	spleen
101929602	spleen
101929623	spleen
101929626	spleen
101929688	spleen
101929733	spleen
101929759	spleen
101930421	spleen
10202	spleen
102060414	spleen
10223	spleen
102466865	spleen
102723483	spleen
102723562	spleen
102723692	spleen
102723727	spleen
102723932	spleen
102724163	spleen
102724231	spleen
102724589	spleen
102724601	spleen
102724698	spleen
102724699	spleen
10321	spleen
10326	spleen
103456507	spleen
10368	spleen
103689917	spleen
103695435	spleen
103695436	spleen
10382	spleen
10394	spleen
104326051	spleen
104355286	spleen
1045	spleen
10485	spleen
104968399	spleen
1053	spleen
105369519	spleen
105369609	spleen
105369728	spleen
105369739	spleen
105369740	spleen
105369848	spleen
105369954	spleen
105370177	spleen
105370400	spleen
105370401	spleen
105370683	spleen
105370757	spleen
105371027	spleen
105371562	spleen
105371564	spleen
105371620	spleen
105371708	spleen
105371855	spleen
105372147	spleen
105372556	spleen
105372840	spleen
105373051	spleen
105373098	spleen
105373100	spleen
105373244	spleen
105373496	spleen
105373780	spleen
105373805	spleen
105374438	spleen
105374716	spleen
105374758	spleen
105375650	spleen
105375814	spleen
105376199	spleen
105376230	spleen
105377031	spleen
105377068	spleen
105377716	spleen
105378318	spleen
105378732	spleen
105378763	spleen
105379301	spleen
10562	spleen
10563	spleen
1058	spleen
1062	spleen
1063	spleen
106480738	spleen
10661	spleen
10666	spleen
10683	spleen
107075116	spleen
10721	spleen
10739	spleen
107985075	spleen
107985578	spleen
107986898	spleen
10803	spleen
1084	spleen
10842	spleen
10876	spleen
10877	spleen
1088	spleen
1089	spleen
10917	spleen
10942	spleen
109729184	spleen
11024	spleen
11027	spleen
11061	spleen
110806303	spleen
11086	spleen
11148	spleen
11172	spleen
1118	spleen
112268408	spleen
11262	spleen
11280	spleen
112935969	spleen
11318	spleen
1132	spleen
11330	spleen
1135	spleen
1137	spleen
113730	spleen
114132	spleen
1143	spleen
1144	spleen
1146	spleen
114614	spleen
114788	spleen
114824	spleen
115350	spleen
115352	spleen
115650	spleen
115761	spleen
116154	spleen
116369	spleen
116448	spleen
116449	spleen
117144	spleen
117157	spleen
117286	spleen
117579	spleen
1178	spleen
120935	spleen
121006	spleen
121355	spleen
121599	spleen
122011	spleen
123041	spleen
1232	spleen
1233	spleen
1235	spleen
1237	spleen
123970	spleen
124535	spleen
124599	spleen
124626	spleen
124773	spleen
124871	spleen
124912	spleen
125206	spleen
125336	spleen
125981	spleen
126123	spleen
126259	spleen
126306	spleen
1269	spleen
127391	spleen
128025	spleen
128611	spleen
128646	spleen
129025	spleen
129446	spleen
1300	spleen
1310	spleen
131034	spleen
131375	spleen
131540	spleen
131873	spleen
133874	spleen
135644	spleen
135892	spleen
135927	spleen
1360	spleen
136259	spleen
1370	spleen
1378	spleen
1379	spleen
1380	spleen
138046	spleen
138307	spleen
139105	spleen
139170	spleen
139189	spleen
140032	spleen
140578	spleen
140690	spleen
140807	spleen
1413	spleen
143471	spleen
144193	spleen
144448	spleen
144455	spleen
145195	spleen
145497	spleen
146183	spleen
146225	spleen
146310	spleen
146429	spleen
146722	spleen
146822	spleen
146849	spleen
146861	spleen
146862	spleen
146909	spleen
147646	spleen
147719	spleen
147945	spleen
148	spleen
148109	spleen
1482	spleen
148229	spleen
148345	spleen
148545	spleen
148811	spleen
149233	spleen
149699	spleen
15	spleen
1501	spleen
150165	spleen
150221	spleen
150280	spleen
150291	spleen
150468	spleen
150921	spleen
151484	spleen
151648	spleen
151888	spleen
152789	spleen
154664	spleen
157313	spleen
157556	spleen
157570	spleen
157627	spleen
157848	spleen
1581	spleen
158248	spleen
1585	spleen
158521	spleen
158830	spleen
1592	spleen
159296	spleen
159963	spleen
160365	spleen
160762	spleen
1618	spleen
161931	spleen
162466	spleen
163479	spleen
164118	spleen
164633	spleen
164714	spleen
166012	spleen
1668	spleen
1669	spleen
1670	spleen
1671	spleen
167127	spleen
167410	spleen
168620	spleen
168975	spleen
169355	spleen
170370	spleen
170392	spleen
170591	spleen
171389	spleen
171484	spleen
171558	spleen
1748	spleen
1769	spleen
1800	spleen
181	spleen
1826	spleen
189	spleen
196415	spleen
197350	spleen
198437	spleen
1990	spleen
199675	spleen
199713	spleen
199786	spleen
2001	spleen
200159	spleen
200232	spleen
200298	spleen
200315	spleen
200504	spleen
200772	spleen
201299	spleen
2015	spleen
201633	spleen
202309	spleen
202559	spleen
203074	spleen
203100	spleen
203569	spleen
2038	spleen
2046	spleen
204801	spleen
2103	spleen
212	spleen
2134	spleen
2153	spleen
2158	spleen
219525	spleen
219527	spleen
219595	spleen
219623	spleen
219793	spleen
220032	spleen
220082	spleen
220107	spleen
220134	spleen
220359	spleen
2204	spleen
2208	spleen
2209	spleen
221074	spleen
221150	spleen
221188	spleen
2215	spleen
2219	spleen
222642	spleen
222967	spleen
22806	spleen
22895	spleen
2299	spleen
23025	spleen
23101	spleen
23209	spleen
23397	spleen
23495	spleen
2352	spleen
23547	spleen
23562	spleen
23569	spleen
2358	spleen
23591	spleen
23615	spleen
23630	spleen
24137	spleen
245802	spleen
245936	spleen
245972	spleen
246119	spleen
246213	spleen
246778	spleen
2516	spleen
2529	spleen
253044	spleen
253582	spleen
254099	spleen
254187	spleen
254559	spleen
255193	spleen
2554	spleen
2556	spleen
2561	spleen
256369	spleen
256394	spleen
2567	spleen
256957	spleen
257101	spleen
257144	spleen
257240	spleen
25830	spleen
25893	spleen
259197	spleen
259215	spleen
259266	spleen
259283	spleen
259307	spleen
25984	spleen
260434	spleen
260436	spleen
26212	spleen
26220	spleen
26228	spleen
2623	spleen
26246	spleen
26251	spleen
26279	spleen
26330	spleen
2641	spleen
2646	spleen
26526	spleen
26609	spleen
26762	spleen
2688	spleen
269	spleen
270	spleen
2700	spleen
27012	spleen
27023	spleen
27033	spleen
27136	spleen
27159	spleen
27178	spleen
27179	spleen
27181	spleen
27189	spleen
27197	spleen
27240	spleen
27290	spleen
27299	spleen
27334	spleen
2815	spleen
2829	spleen
283129	spleen
283194	spleen
283212	spleen
2833	spleen
283420	spleen
283486	spleen
283521	spleen
283551	spleen
283587	spleen
283673	spleen
2837	spleen
283710	spleen
2838	spleen
283867	spleen
283897	spleen
283985	spleen
283994	spleen
284067	spleen
2841	spleen
284100	spleen
284111	spleen
284191	spleen
284194	spleen
2842	spleen
284254	spleen
284293	spleen
284359	spleen
284369	spleen
284403	spleen
284415	spleen
284451	spleen
284498	spleen
284521	spleen
284525	spleen
284661	spleen
284749	spleen
2848	spleen
284801	spleen
284865	spleen
284958	spleen
285093	spleen
285175	spleen
285180	spleen
285286	spleen
285375	spleen
285429	spleen
285641	spleen
285780	spleen
285804	spleen
285848	spleen
285852	spleen
285941	spleen
285972	spleen
286	spleen
286178	spleen
286190	spleen
286204	spleen
2864	spleen
286467	spleen
2865	spleen
286554	spleen
2867	spleen
2912	spleen
29128	spleen
2974	spleen
29765	spleen
2980	spleen
29802	spleen
29851	spleen
2993	spleen
2994	spleen
29943	spleen
29949	spleen
29989	spleen
29991	spleen
3002	spleen
3034	spleen
3039	spleen
3042	spleen
3045	spleen
3047	spleen
3048	spleen
3049	spleen
3078	spleen
30820	spleen
30848	spleen
3116	spleen
3161	spleen
3167	spleen
319	spleen
319101	spleen
3195	spleen
325	spleen
327657	spleen
3359	spleen
336	spleen
338005	spleen
338339	spleen
338667	spleen
338739	spleen
338785	spleen
339145	spleen
339221	spleen
339779	spleen
339988	spleen
340024	spleen
340120	spleen
340152	spleen
340205	spleen
340286	spleen
340529	spleen
340547	spleen
340602	spleen
340654	spleen
340745	spleen
341350	spleen
341392	spleen
342	spleen
342510	spleen
342618	spleen
343172	spleen
343413	spleen
343702	spleen
3440	spleen
346	spleen
347088	spleen
348378	spleen
348761	spleen
348840	spleen
350383	spleen
353174	spleen
353189	spleen
353345	spleen
353514	spleen
3543	spleen
3552	spleen
356	spleen
3568	spleen
3577	spleen
3579	spleen
3586	spleen
3595	spleen
360200	spleen
3604	spleen
3620	spleen
3640	spleen
366	spleen
3662	spleen
3681	spleen
3697	spleen
374308	spleen
374393	spleen
374407	spleen
374470	spleen
374768	spleen
374864	spleen
374872	spleen
3753	spleen
3754	spleen
375686	spleen
3758	spleen
3762	spleen
3763	spleen
3766	spleen
3773	spleen
3792	spleen
3802	spleen
3804	spleen
3805	spleen
3809	spleen
3811	spleen
3812	spleen
3816	spleen
3821	spleen
3822	spleen
3823	spleen
3824	spleen
383	spleen
387357	spleen
387742	spleen
387778	spleen
387837	spleen
387911	spleen
3882	spleen
388325	spleen
388419	spleen
388512	spleen
388595	spleen
388795	spleen
388799	spleen
388931	spleen
389015	spleen
389197	spleen
389206	spleen
389634	spleen
389643	spleen
389827	spleen
389840	spleen
389860	spleen
389903	spleen
390181	spleen
3904	spleen
391723	spleen
399	spleen
399829	spleen
400084	spleen
400238	spleen
4004	spleen
400548	spleen
400558	spleen
400612	spleen
400627	spleen
400629	spleen
400668	spleen
400696	spleen
400709	spleen
400794	spleen
400823	spleen
400941	spleen
400958	spleen
401124	spleen
401253	spleen
401289	spleen
401613	spleen
402381	spleen
4025	spleen
4049	spleen
4051	spleen
4063	spleen
4064	spleen
4068	spleen
406886	spleen
406925	spleen
4117	spleen
414062	spleen
414152	spleen
414194	spleen
414236	spleen
4153	spleen
4168	spleen
4210	spleen
4224	spleen
4284	spleen
4288	spleen
4312	spleen
4317	spleen
4318	spleen
4321	spleen
433	spleen
4353	spleen
439933	spleen
439996	spleen
440077	spleen
440107	spleen
440163	spleen
440804	spleen
440829	spleen
440854	spleen
440896	spleen
440900	spleen
442117	spleen
442421	spleen
442444	spleen
445347	spleen
449491	spleen
449520	spleen
4588	spleen
460	spleen
4607	spleen
4608	spleen
4622	spleen
4626	spleen
4656	spleen
4661	spleen
4680	spleen
474382	spleen
4751	spleen
4778	spleen
478	spleen
4868	spleen
4888	spleen
49	spleen
4923	spleen
493860	spleen
4956	spleen
496	spleen
497189	spleen
4974	spleen
4978	spleen
4992	spleen
4995	spleen
5004	spleen
5005	spleen
5008	spleen
5031	spleen
50615	spleen
5079	spleen
50852	spleen
51066	spleen
51200	spleen
51207	spleen
51252	spleen
51266	spleen
51284	spleen
51311	spleen
51314	spleen
51327	spleen
51384	spleen
51471	spleen
5148	spleen
51512	spleen
51514	spleen
51733	spleen
51738	spleen
51744	spleen
5196	spleen
5197	spleen
5244	spleen
5273	spleen
53347	spleen
5342	spleen
5367	spleen
5368	spleen
53829	spleen
53831	spleen
54112	spleen
541472	spleen
54210	spleen
54212	spleen
54329	spleen
54478	spleen
5450	spleen
5457	spleen
54596	spleen
5473	spleen
54734	spleen
54825	spleen
54857	spleen
55165	spleen
55211	spleen
55237	spleen
55247	spleen
55287	spleen
55289	spleen
55301	spleen
55350	spleen
55355	spleen
55363	spleen
55388	spleen
554226	spleen
55423	spleen
554282	spleen
5544	spleen
55539	spleen
55576	spleen
55586	spleen
55635	spleen
55771	spleen
55789	spleen
55867	spleen
56000	spleen
56154	spleen
56159	spleen
56165	spleen
56169	spleen
56203	spleen
56253	spleen
56300	spleen
5651	spleen
5653	spleen
5657	spleen
566	spleen
56670	spleen
56676	spleen
56729	spleen
56961	spleen
56992	spleen
57082	spleen
57096	spleen
57126	spleen
57127	spleen
57156	spleen
57172	spleen
57282	spleen
57379	spleen
574016	spleen
57408	spleen
57468	spleen
57471	spleen
57497	spleen
57540	spleen
57565	spleen
57582	spleen
57642	spleen
57705	spleen
57733	spleen
57795	spleen
57823	spleen
57864	spleen
579	spleen
5801	spleen
5816	spleen
58511	spleen
58512	spleen
58538	spleen
5858	spleen
5897	spleen
5913	spleen
5923	spleen
594855	spleen
5988	spleen
6000	spleen
6013	spleen
6019	spleen
6037	spleen
60675	spleen
608	spleen
6241	spleen
6295	spleen
6360	spleen
6362	spleen
6367	spleen
6369	spleen
6370	spleen
6372	spleen
6373	spleen
6374	spleen
6375	spleen
63923	spleen
63930	spleen
63946	spleen
63967	spleen
640	spleen
6406	spleen
64151	spleen
641518	spleen
64180	spleen
64241	spleen
642484	spleen
642864	spleen
643	spleen
643418	spleen
643479	spleen
643770	spleen
643802	spleen
64386	spleen
644041	spleen
64407	spleen
64446	spleen
644994	spleen
644997	spleen
645426	spleen
645432	spleen
645528	spleen
645784	spleen
646024	spleen
646522	spleen
646625	spleen
646627	spleen
646799	spleen
646960	spleen
647166	spleen
647286	spleen
647310	spleen
64850	spleen
648691	spleen
649179	spleen
6504	spleen
6521	spleen
65217	spleen
6523	spleen
6528	spleen
653149	spleen
653316	spleen
653437	spleen
653489	spleen
653499	spleen
653786	spleen
6538	spleen
653820	spleen
654231	spleen
654780	spleen
654816	spleen
6554	spleen
6559	spleen
6568	spleen
6569	spleen
6570	spleen
6579	spleen
6580	spleen
6585	spleen
6664	spleen
6689	spleen
6691	spleen
6693	spleen
6708	spleen
671	spleen
6718	spleen
675	spleen
6753	spleen
6758	spleen
6846	spleen
6862	spleen
6947	spleen
699	spleen
6997	spleen
6999	spleen
701	spleen
7015	spleen
7036	spleen
7062	spleen
7101	spleen
7124	spleen
7143	spleen
7173	spleen
722	spleen
723790	spleen
7253	spleen
7272	spleen
728194	spleen
728358	spleen
728361	spleen
728637	spleen
728763	spleen
7288	spleen
728833	spleen
729083	spleen
729533	spleen
729665	spleen
732	spleen
732253	spleen
733	spleen
7363	spleen
7366	spleen
7367	spleen
7380	spleen
7401	spleen
7429	spleen
7471	spleen
7472	spleen
7476	spleen
7484	spleen
759	spleen
7634	spleen
765	spleen
777	spleen
7809	spleen
7827	spleen
79187	spleen
79290	spleen
79368	spleen
79370	spleen
79400	spleen
796	spleen
79698	spleen
79722	spleen
79733	spleen
79747	spleen
79748	spleen
79853	spleen
79865	spleen
79908	spleen
79931	spleen
79981	spleen
80008	spleen
80117	spleen
80122	spleen
8022	spleen
80231	spleen
80309	spleen
80326	spleen
80350	spleen
80835	spleen
81027	spleen
8115	spleen
81472	spleen
81793	spleen
81832	spleen
81930	spleen
820	spleen
8224	spleen
8277	spleen
8318	spleen
8320	spleen
8328	spleen
8329	spleen
8332	spleen
8335	spleen
83416	spleen
83417	spleen
8348	spleen
83539	spleen
83540	spleen
8360	spleen
83650	spleen
838	spleen
83853	spleen
83854	spleen
83876	spleen
83881	spleen
83887	spleen
83903	spleen
83953	spleen
83998	spleen
84000	spleen
84057	spleen
84066	spleen
84072	spleen
84076	spleen
84084	spleen
8419	spleen
8431	spleen
8433	spleen
846	spleen
84623	spleen
84631	spleen
84634	spleen
84636	spleen
84647	spleen
84658	spleen
84660	spleen
8468	spleen
84684	spleen
84691	spleen
84824	spleen
84847	spleen
85003	spleen
8521	spleen
85329	spleen
85366	spleen
85376	spleen
85413	spleen
85479	spleen
85508	spleen
8564	spleen
8600	spleen
8608	spleen
8735	spleen
8755	spleen
8778	spleen
8794	spleen
8843	spleen
8856	spleen
8911	spleen
8968	spleen
8969	spleen
8972	spleen
8973	spleen
89858	spleen
89872	spleen
89886	spleen
8993	spleen
90134	spleen
9027	spleen
9033	spleen
90506	spleen
9080	spleen
9088	spleen
909	spleen
911	spleen
91227	spleen
9143	spleen
9156	spleen
91662	spleen
917	spleen
91937	spleen
922	spleen
92211	spleen
92369	spleen
927	spleen
9271	spleen
9290	spleen
930	spleen
93082	spleen
931	spleen
9312	spleen
932	spleen
93432	spleen
9348	spleen
93492	spleen
93979	spleen
941	spleen
9436	spleen
9437	spleen
9506	spleen
9560	spleen
9573	spleen
9582	spleen
9623	spleen
970	spleen
973	spleen
9768	spleen
9787	spleen
9833	spleen
9834	spleen
9856	spleen
9928	spleen
995	spleen
9951	spleen
100128675	stomach
100129129	stomach
100129175	stomach
100129597	stomach
100129654	stomach
100130933	stomach
100130967	stomach
100132147	stomach
100132234	stomach
100132708	stomach
100144602	stomach
100189589	stomach
10021	stomach
100271702	stomach
100287592	stomach
100422737	stomach
100505851	stomach
100505989	stomach
100505993	stomach
100505996	stomach
100506159	stomach
100506305	stomach
100506542	stomach
100506776	stomach
100506915	stomach
100507341	stomach
100507533	stomach
100507605	stomach
100507650	stomach
10083	stomach
100861510	stomach
100861520	stomach
100874146	stomach
100874185	stomach
100874198	stomach
100874374	stomach
101059948	stomach
10117	stomach
101234261	stomach
10136	stomach
101410543	stomach
10143	stomach
101927049	stomach
101927318	stomach
101927324	stomach
101927412	stomach
101927637	stomach
101927762	stomach
101927922	stomach
101927934	stomach
101927953	stomach
101928141	stomach
101928167	stomach
101928223	stomach
101928596	stomach
101928738	stomach
101928881	stomach
101929010	stomach
101929144	stomach
101929541	stomach
101929626	stomach
101929726	stomach
101929733	stomach
101929798	stomach
101954276	stomach
10202	stomach
102723165	stomach
102723605	stomach
103695436	stomach
10408	stomach
104413892	stomach
1045	stomach
104533120	stomach
1048	stomach
105369364	stomach
105369758	stomach
105370400	stomach
105371264	stomach
105371708	stomach
105374205	stomach
105375606	stomach
105375706	stomach
105376557	stomach
105377736	stomach
105378668	stomach
105378744	stomach
10563	stomach
10595	stomach
10690	stomach
107105282	stomach
10753	stomach
107984640	stomach
107985210	stomach
10814	stomach
10930	stomach
11074	stomach
1113	stomach
11148	stomach
11166	stomach
11181	stomach
11189	stomach
11199	stomach
112267871	stomach
11227	stomach
1128	stomach
1129	stomach
11317	stomach
1141	stomach
114131	stomach
114132	stomach
114571	stomach
115019	stomach
115111	stomach
116255	stomach
118427	stomach
119548	stomach
124220	stomach
124872	stomach
124912	stomach
124925	stomach
125704	stomach
1261	stomach
126353	stomach
126410	stomach
126859	stomach
127391	stomach
127707	stomach
1280	stomach
1297	stomach
13	stomach
131	stomach
131034	stomach
131177	stomach
131578	stomach
132203	stomach
132204	stomach
134548	stomach
135644	stomach
135656	stomach
1358	stomach
135886	stomach
135892	stomach
137797	stomach
139170	stomach
139189	stomach
1392	stomach
1404	stomach
140456	stomach
140767	stomach
140828	stomach
1412	stomach
1421	stomach
144817	stomach
145226	stomach
145741	stomach
145837	stomach
145942	stomach
146336	stomach
147744	stomach
148581	stomach
148753	stomach
148811	stomach
149233	stomach
149461	stomach
149954	stomach
150297	stomach
150572	stomach
1510	stomach
151234	stomach
151647	stomach
155	stomach
155465	stomach
1557	stomach
1558	stomach
1559	stomach
1562	stomach
157739	stomach
157848	stomach
158038	stomach
158434	stomach
159296	stomach
1618	stomach
162387	stomach
162461	stomach
163404	stomach
164127	stomach
1644	stomach
165545	stomach
165679	stomach
168090	stomach
168620	stomach
169026	stomach
170302	stomach
171169	stomach
173	stomach
174	stomach
1811	stomach
192134	stomach
192666	stomach
195814	stomach
196475	stomach
1996	stomach
2001	stomach
200504	stomach
2016	stomach
204474	stomach
204801	stomach
205147	stomach
2103	stomach
2104	stomach
2147	stomach
218	stomach
219995	stomach
221188	stomach
221391	stomach
222008	stomach
222235	stomach
222546	stomach
222662	stomach
2243	stomach
2244	stomach
2266	stomach
22798	stomach
229	stomach
22987	stomach
2299	stomach
22999	stomach
23007	stomach
23120	stomach
23316	stomach
23436	stomach
2348	stomach
23495	stomach
245972	stomach
253012	stomach
2538	stomach
254099	stomach
255101	stomach
255189	stomach
255349	stomach
2554	stomach
255411	stomach
2558	stomach
256076	stomach
256297	stomach
256472	stomach
2566	stomach
2572	stomach
257629	stomach
25769	stomach
25803	stomach
25830	stomach
25859	stomach
259	stomach
26	stomach
26070	stomach
26080	stomach
26085	stomach
26103	stomach
2626	stomach
2638	stomach
2641	stomach
2646	stomach
26585	stomach
26609	stomach
266977	stomach
2694	stomach
270	stomach
27012	stomach
27087	stomach
27092	stomach
27112	stomach
27159	stomach
27290	stomach
27302	stomach
27329	stomach
2740	stomach
2813	stomach
2830	stomach
2834	stomach
283460	stomach
283576	stomach
283710	stomach
284191	stomach
284194	stomach
284340	stomach
284359	stomach
284422	stomach
284424	stomach
284434	stomach
284656	stomach
2848	stomach
284948	stomach
285175	stomach
285335	stomach
285848	stomach
285888	stomach
2893	stomach
2902	stomach
29106	stomach
2922	stomach
2939	stomach
2940	stomach
2980	stomach
2981	stomach
29850	stomach
29974	stomach
3026	stomach
3081	stomach
3110	stomach
3166	stomach
3170	stomach
3171	stomach
3172	stomach
3174	stomach
319089	stomach
3196	stomach
3294	stomach
335	stomach
3354	stomach
3359	stomach
338005	stomach
338376	stomach
339	stomach
339766	stomach
339778	stomach
339988	stomach
340024	stomach
340547	stomach
340654	stomach
340784	stomach
341032	stomach
341116	stomach
341359	stomach
341640	stomach
343035	stomach
343578	stomach
343702	stomach
344758	stomach
344805	stomach
344905	stomach
345643	stomach
3483	stomach
350	stomach
352999	stomach
3549	stomach
361	stomach
362	stomach
3642	stomach
3645	stomach
3651	stomach
3670	stomach
374890	stomach
375323	stomach
375607	stomach
3763	stomach
376412	stomach
3769	stomach
3773	stomach
3814	stomach
386617	stomach
387742	stomach
388021	stomach
388595	stomach
388714	stomach
388743	stomach
389015	stomach
389023	stomach
389332	stomach
389376	stomach
389384	stomach
389434	stomach
389602	stomach
389658	stomach
389816	stomach
390874	stomach
391723	stomach
392307	stomach
392465	stomach
394263	stomach
3972	stomach
399693	stomach
400568	stomach
400746	stomach
400794	stomach
400823	stomach
401	stomach
401067	stomach
401409	stomach
401546	stomach
401934	stomach
402381	stomach
405753	stomach
4062	stomach
406886	stomach
406925	stomach
406983	stomach
406984	stomach
414061	stomach
4312	stomach
4314	stomach
43849	stomach
440107	stomach
440184	stomach
440699	stomach
440955	stomach
440956	stomach
441061	stomach
441151	stomach
441282	stomach
4477	stomach
4496	stomach
4586	stomach
4588	stomach
4607	stomach
4640	stomach
4760	stomach
4761	stomach
4821	stomach
4852	stomach
4868	stomach
4923	stomach
495	stomach
496	stomach
5004	stomach
5005	stomach
5017	stomach
5024	stomach
50487	stomach
50506	stomach
50632	stomach
50636	stomach
5068	stomach
5080	stomach
51046	stomach
51059	stomach
51146	stomach
51208	stomach
51412	stomach
51442	stomach
51473	stomach
51617	stomach
