gene_id	go_id
26354	GO:0019827
27022	GO:0019827
27086	GO:0019827
3815	GO:0019827
4087	GO:0019827
4089	GO:0019827
4853	GO:0019827
5087	GO:0019827
5430	GO:0019827
5431	GO:0019827
5432	GO:0019827
5433	GO:0019827
5434	GO:0019827
5435	GO:0019827
5436	GO:0019827
5437	GO:0019827
5438	GO:0019827
5439	GO:0019827
5440	GO:0019827
5441	GO:0019827
5460	GO:0019827
55211	GO:0019827
57167	GO:0019827
6299	GO:0019827
63978	GO:0019827
6657	GO:0019827
6774	GO:0019827
6997	GO:0019827
7547	GO:0019827
79727	GO:0019827
79923	GO:0019827
8324	GO:0019827
84891	GO:0019827
9241	GO:0019827
9314	GO:0019827
9646	GO:0019827
1058	GO:0031055
1060	GO:0031055
11339	GO:0031055
121504	GO:0031055
201161	GO:0031055
201254	GO:0031055
23421	GO:0031055
2491	GO:0031055
378708	GO:0031055
387103	GO:0031055
401541	GO:0031055
4869	GO:0031055
51773	GO:0031055
54069	GO:0031055
55166	GO:0031055
55320	GO:0031055
55355	GO:0031055
554313	GO:0031055
55839	GO:0031055
57082	GO:0031055
5928	GO:0031055
5931	GO:0031055
64105	GO:0031055
64946	GO:0031055
79019	GO:0031055
79172	GO:0031055
79682	GO:0031055
80152	GO:0031055
8294	GO:0031055
8359	GO:0031055
8360	GO:0031055
8361	GO:0031055
8362	GO:0031055
8363	GO:0031055
8364	GO:0031055
8365	GO:0031055
8366	GO:0031055
8367	GO:0031055
8368	GO:0031055
8370	GO:0031055
8467	GO:0031055
8607	GO:0031055
91687	GO:0031055
1000	GO:0034332
1001	GO:0034332
1002	GO:0034332
1003	GO:0034332
1004	GO:0034332
1005	GO:0034332
1006	GO:0034332
1007	GO:0034332
1008	GO:0034332
1009	GO:0034332
1010	GO:0034332
1012	GO:0034332
1013	GO:0034332
1015	GO:0034332
1016	GO:0034332
10266	GO:0034332
144100	GO:0034332
1495	GO:0034332
1499	GO:0034332
1500	GO:0034332
23396	GO:0034332
23705	GO:0034332
253559	GO:0034332
25945	GO:0034332
283	GO:0034332
3728	GO:0034332
3801	GO:0034332
4092	GO:0034332
4301	GO:0034332
5062	GO:0034332
55765	GO:0034332
57662	GO:0034332
57863	GO:0034332
5817	GO:0034332
5818	GO:0034332
5819	GO:0034332
60	GO:0034332
64403	GO:0034332
7082	GO:0034332
7414	GO:0034332
81607	GO:0034332
83700	GO:0034332
999	GO:0034332
10399	GO:0042593
10497	GO:0042593
150	GO:0042593
1581	GO:0042593
1584	GO:0042593
177	GO:0042593
2081	GO:0042593
221937	GO:0042593
222546	GO:0042593
2538	GO:0042593
25825	GO:0042593
2645	GO:0042593
283450	GO:0042593
3171	GO:0042593
3569	GO:0042593
3630	GO:0042593
3643	GO:0042593
3667	GO:0042593
406938	GO:0042593
406948	GO:0042593
406950	GO:0042593
4544	GO:0042593
4938	GO:0042593
5080	GO:0042593
5105	GO:0042593
5468	GO:0042593
55198	GO:0042593
5566	GO:0042593
57818	GO:0042593
5836	GO:0042593
5950	GO:0042593
6434	GO:0042593
6517	GO:0042593
6927	GO:0042593
6934	GO:0042593
7391	GO:0042593
7466	GO:0042593
80024	GO:0042593
80201	GO:0042593
8609	GO:0042593
90550	GO:0042593
9572	GO:0042593
9607	GO:0042593
1003	GO:0043542
1012	GO:0043542
10563	GO:0043542
11156	GO:0043542
154754	GO:0043542
1803	GO:0043542
1948	GO:0043542
1960	GO:0043542
2013	GO:0043542
2050	GO:0043542
207	GO:0043542
2191	GO:0043542
2247	GO:0043542
25	GO:0043542
2822	GO:0043542
3164	GO:0043542
3397	GO:0043542
375056	GO:0043542
387	GO:0043542
3964	GO:0043542
4017	GO:0043542
4627	GO:0043542
4846	GO:0043542
4856	GO:0043542
5290	GO:0043542
5613	GO:0043542
5646	GO:0043542
57175	GO:0043542
5829	GO:0043542
6091	GO:0043542
6273	GO:0043542
6286	GO:0043542
6722	GO:0043542
6772	GO:0043542
6997	GO:0043542
7422	GO:0043542
7857	GO:0043542
84830	GO:0043542
8503	GO:0043542
8742	GO:0043542
8829	GO:0043542
90627	GO:0043542
9353	GO:0043542
10288	GO:0045580
11005	GO:0045580
11006	GO:0045580
11221	GO:0045580
1378	GO:0045580
1493	GO:0045580
23240	GO:0045580
246778	GO:0045580
27166	GO:0045580
282618	GO:0045580
301	GO:0045580
3135	GO:0045580
3146	GO:0045580
3440	GO:0045580
3456	GO:0045580
3458	GO:0045580
3558	GO:0045580
3559	GO:0045580
3565	GO:0045580
3965	GO:0045580
399	GO:0045580
406991	GO:0045580
407030	GO:0045580
4179	GO:0045580
4192	GO:0045580
4602	GO:0045580
4773	GO:0045580
4860	GO:0045580
50943	GO:0045580
5914	GO:0045580
604	GO:0045580
64115	GO:0045580
652	GO:0045580
7494	GO:0045580
7535	GO:0045580
79576	GO:0045580
814	GO:0045580
84524	GO:0045580
861	GO:0045580
865	GO:0045580
8651	GO:0045580
8784	GO:0045580
9092	GO:0045580
10327	GO:0046365
11164	GO:0046365
132158	GO:0046365
2023	GO:0046365
2026	GO:0046365
2027	GO:0046365
216	GO:0046365
221937	GO:0046365
226	GO:0046365
229	GO:0046365
230	GO:0046365
2582	GO:0046365
2584	GO:0046365
2592	GO:0046365
2597	GO:0046365
26007	GO:0046365
26330	GO:0046365
2645	GO:0046365
2821	GO:0046365
283209	GO:0046365
3098	GO:0046365
3099	GO:0046365
3101	GO:0046365
3795	GO:0046365
4041	GO:0046365
51084	GO:0046365
51181	GO:0046365
5211	GO:0046365
5213	GO:0046365
5214	GO:0046365
5223	GO:0046365
5224	GO:0046365
5230	GO:0046365
5236	GO:0046365
5313	GO:0046365
5315	GO:0046365
55276	GO:0046365
6652	GO:0046365
669	GO:0046365
7167	GO:0046365
8277	GO:0046365
83440	GO:0046365
9942	GO:0046365
10021	GO:0046683
10060	GO:0046683
10142	GO:0046683
10411	GO:0046683
10518	GO:0046683
15	GO:0046683
1609	GO:0046683
196	GO:0046683
2039	GO:0046683
2889	GO:0046683
3488	GO:0046683
348980	GO:0046683
358	GO:0046683
3753	GO:0046683
3767	GO:0046683
3784	GO:0046683
4724	GO:0046683
5024	GO:0046683
5025	GO:0046683
5027	GO:0046683
5028	GO:0046683
5029	GO:0046683
5030	GO:0046683
5031	GO:0046683
5032	GO:0046683
50506	GO:0046683
5138	GO:0046683
5139	GO:0046683
5311	GO:0046683
53905	GO:0046683
54434	GO:0046683
57026	GO:0046683
57657	GO:0046683
5906	GO:0046683
5908	GO:0046683
610	GO:0046683
677	GO:0046683
6872	GO:0046683
7184	GO:0046683
7222	GO:0046683
7430	GO:0046683
9472	GO:0046683
9693	GO:0046683
10062	GO:0046889
10399	GO:0046889
1081	GO:0046889
116519	GO:0046889
133	GO:0046889
134429	GO:0046889
207	GO:0046889
2170	GO:0046889
2181	GO:0046889
2246	GO:0046889
22937	GO:0046889
23399	GO:0046889
2475	GO:0046889
2488	GO:0046889
255919	GO:0046889
3356	GO:0046889
3357	GO:0046889
3358	GO:0046889
337	GO:0046889
344	GO:0046889
345275	GO:0046889
3458	GO:0046889
348	GO:0046889
3553	GO:0046889
406958	GO:0046889
407053	GO:0046889
50487	GO:0046889
51085	GO:0046889
54361	GO:0046889
55512	GO:0046889
5580	GO:0046889
56848	GO:0046889
60481	GO:0046889
654	GO:0046889
6610	GO:0046889
6770	GO:0046889
7124	GO:0046889
7132	GO:0046889
7376	GO:0046889
8439	GO:0046889
972	GO:0046889
9926	GO:0046889
9971	GO:0046889
10399	GO:0050764
10461	GO:0050764
10562	GO:0050764
10960	GO:0050764
11314	GO:0050764
124912	GO:0050764
1535	GO:0050764
197	GO:0050764
2150	GO:0050764
2213	GO:0050764
2358	GO:0050764
2621	GO:0050764
3055	GO:0050764
3146	GO:0050764
335	GO:0050764
336	GO:0050764
3553	GO:0050764
3560	GO:0050764
3561	GO:0050764
3600	GO:0050764
3601	GO:0050764
3685	GO:0050764
399687	GO:0050764
406955	GO:0050764
54209	GO:0050764
5657	GO:0050764
566	GO:0050764
57118	GO:0050764
5788	GO:0050764
5873	GO:0050764
6441	GO:0050764
64581	GO:0050764
7124	GO:0050764
717	GO:0050764
718	GO:0050764
720	GO:0050764
721	GO:0050764
7275	GO:0050764
7287	GO:0050764
8291	GO:0050764
8724	GO:0050764
9370	GO:0050764
949	GO:0050764
10451	GO:0050864
10459	GO:0050864
10673	GO:0050864
112441434	GO:0050864
11314	GO:0050864
115352	GO:0050864
1493	GO:0050864
149840	GO:0050864
1880	GO:0050864
196	GO:0050864
2213	GO:0050864
30011	GO:0050864
3071	GO:0050864
3558	GO:0050864
3565	GO:0050864
3569	GO:0050864
3586	GO:0050864
3623	GO:0050864
3624	GO:0050864
4282	GO:0050864
4332	GO:0050864
472	GO:0050864
4773	GO:0050864
51293	GO:0050864
54106	GO:0050864
54537	GO:0050864
5788	GO:0050864
59067	GO:0050864
596	GO:0050864
64127	GO:0050864
6422	GO:0050864
6850	GO:0050864
695	GO:0050864
7037	GO:0050864
7040	GO:0050864
7158	GO:0050864
7305	GO:0050864
7494	GO:0050864
8741	GO:0050864
930	GO:0050864
952	GO:0050864
972	GO:0050864
975	GO:0050864
10600	GO:0051289
115362	GO:0051289
1429	GO:0051289
1491	GO:0051289
220	GO:0051289
223	GO:0051289
25776	GO:0051289
25939	GO:0051289
27232	GO:0051289
2744	GO:0051289
3028	GO:0051289
32	GO:0051289
3251	GO:0051289
348980	GO:0051289
359	GO:0051289
361	GO:0051289
362	GO:0051289
3759	GO:0051289
3768	GO:0051289
4143	GO:0051289
4284	GO:0051289
51074	GO:0051289
51733	GO:0051289
5311	GO:0051289
54795	GO:0051289
54974	GO:0051289
55198	GO:0051289
55856	GO:0051289
567	GO:0051289
57192	GO:0051289
6470	GO:0051289
6472	GO:0051289
6648	GO:0051289
6847	GO:0051289
6999	GO:0051289
7083	GO:0051289
7226	GO:0051289
84869	GO:0051289
8854	GO:0051289
89872	GO:0051289
8989	GO:0051289
9033	GO:0051289
9885	GO:0051289
10021	GO:0055117
10142	GO:0055117
1193	GO:0055117
1824	GO:0055117
1829	GO:0055117
1832	GO:0055117
2702	GO:0055117
27302	GO:0055117
287	GO:0055117
29098	GO:0055117
29119	GO:0055117
2946	GO:0055117
3270	GO:0055117
3728	GO:0055117
3784	GO:0055117
406904	GO:0055117
477	GO:0055117
4842	GO:0055117
4878	GO:0055117
5025	GO:0055117
51086	GO:0055117
5294	GO:0055117
5318	GO:0055117
5350	GO:0055117
54795	GO:0055117
5566	GO:0055117
6262	GO:0055117
6331	GO:0055117
6336	GO:0055117
6546	GO:0055117
6548	GO:0055117
6717	GO:0055117
6781	GO:0055117
7137	GO:0055117
775	GO:0055117
801	GO:0055117
805	GO:0055117
808	GO:0055117
817	GO:0055117
845	GO:0055117
857	GO:0055117
859	GO:0055117
9446	GO:0055117
10765	GO:0070988
10930	GO:0070988
121642	GO:0070988
1544	GO:0070988
1558	GO:0070988
1559	GO:0070988
1565	GO:0070988
1576	GO:0070988
1577	GO:0070988
200315	GO:0070988
200316	GO:0070988
221120	GO:0070988
221656	GO:0070988
22992	GO:0070988
23028	GO:0070988
23030	GO:0070988
23081	GO:0070988
23133	GO:0070988
23135	GO:0070988
23210	GO:0070988
25974	GO:0070988
27350	GO:0070988
328	GO:0070988
390245	GO:0070988
51400	GO:0070988
5253	GO:0070988
54784	GO:0070988
54790	GO:0070988
54890	GO:0070988
55693	GO:0070988
55818	GO:0070988
57379	GO:0070988
5927	GO:0070988
6996	GO:0070988
79068	GO:0070988
79831	GO:0070988
80312	GO:0070988
80853	GO:0070988
8242	GO:0070988
8284	GO:0070988
84678	GO:0070988
8846	GO:0070988
9682	GO:0070988
10345	GO:1901019
10681	GO:1901019
1193	GO:1901019
1394	GO:1901019
1815	GO:1901019
2280	GO:1901019
2281	GO:1901019
2859	GO:1901019
2946	GO:1901019
29979	GO:1901019
3064	GO:1901019
3208	GO:1901019
3270	GO:1901019
375346	GO:1901019
4842	GO:1901019
5031	GO:1901019
5311	GO:1901019
5350	GO:1901019
54106	GO:1901019
5566	GO:1901019
56704	GO:1901019
57158	GO:1901019
57190	GO:1901019
57338	GO:1901019
57620	GO:1901019
6262	GO:1901019
6548	GO:1901019
6588	GO:1901019
6717	GO:1901019
6786	GO:1901019
7531	GO:1901019
785	GO:1901019
79026	GO:1901019
801	GO:1901019
805	GO:1901019
808	GO:1901019
817	GO:1901019
844	GO:1901019
845	GO:1901019
84502	GO:1901019
84766	GO:1901019
859	GO:1901019
9446	GO:1901019
10252	GO:1901185
10253	GO:1901185
10254	GO:1901185
122809	GO:1901185
1839	GO:1901185
1950	GO:1901185
1956	GO:1901185
2060	GO:1901185
2064	GO:1901185
2069	GO:1901185
23624	GO:1901185
255324	GO:1901185
26469	GO:1901185
27246	GO:1901185
2885	GO:1901185
29924	GO:1901185
30011	GO:1901185
374	GO:1901185
406922	GO:1901185
54206	GO:1901185
55658	GO:1901185
5771	GO:1901185
57732	GO:1901185
5774	GO:1901185
5782	GO:1901185
5795	GO:1901185
58513	GO:1901185
6456	GO:1901185
685	GO:1901185
7039	GO:1901185
7251	GO:1901185
7879	GO:1901185
79643	GO:1901185
8027	GO:1901185
84313	GO:1901185
84619	GO:1901185
867	GO:1901185
8874	GO:1901185
9146	GO:1901185
93650	GO:1901185
9655	GO:1901185
9961	GO:1901185
998	GO:1901185
10116	GO:1902041
11315	GO:1902041
117584	GO:1902041
147138	GO:1902041
1654	GO:1902041
2243	GO:1902041
2244	GO:1902041
2266	GO:1902041
23017	GO:1902041
2876	GO:1902041
2932	GO:1902041
3162	GO:1902041
3383	GO:1902041
355	GO:1902041
356	GO:1902041
3958	GO:1902041
407006	GO:1902041
407007	GO:1902041
467	GO:1902041
5054	GO:1902041
5366	GO:1902041
5728	GO:1902041
598	GO:1902041
64114	GO:1902041
6422	GO:1902041
6672	GO:1902041
672	GO:1902041
6810	GO:1902041
7057	GO:1902041
7078	GO:1902041
7128	GO:1902041
7186	GO:1902041
80196	GO:1902041
841	GO:1902041
8567	GO:1902041
8682	GO:1902041
8717	GO:1902041
8737	GO:1902041
8743	GO:1902041
8772	GO:1902041
8795	GO:1902041
8797	GO:1902041
8837	GO:1902041
10140	GO:1902369
10492	GO:1902369
10605	GO:1902369
10642	GO:1902369
10949	GO:1902369
11044	GO:1902369
11187	GO:1902369
114609	GO:1902369
1153	GO:1902369
1432	GO:1902369
1660	GO:1902369
167153	GO:1902369
170506	GO:1902369
1736	GO:1902369
1869	GO:1902369
1994	GO:1902369
1996	GO:1902369
221662	GO:1902369
2332	GO:1902369
23367	GO:1902369
23435	GO:1902369
2521	GO:1902369
2668	GO:1902369
26986	GO:1902369
3183	GO:1902369
3192	GO:1902369
4615	GO:1902369
4904	GO:1902369
5073	GO:1902369
51594	GO:1902369
5317	GO:1902369
54855	GO:1902369
55051	GO:1902369
64282	GO:1902369
7538	GO:1902369
8148	GO:1902369
8313	GO:1902369
8531	GO:1902369
90806	GO:1902369
92345	GO:1902369
9261	GO:1902369
9704	GO:1902369
9967	GO:1902369
10000	GO:1905562
1285	GO:1905562
2247	GO:1905562
2260	GO:1905562
2321	GO:1905562
3146	GO:1905562
3676	GO:1905562
406913	GO:1905562
406917	GO:1905562
406919	GO:1905562
406921	GO:1905562
406942	GO:1905562
406943	GO:1905562
406949	GO:1905562
406985	GO:1905562
406991	GO:1905562
407012	GO:1905562
407018	GO:1905562
407021	GO:1905562
407026	GO:1905562
407030	GO:1905562
407034	GO:1905562
407040	GO:1905562
407054	GO:1905562
4208	GO:1905562
442890	GO:1905562
442891	GO:1905562
494336	GO:1905562
51548	GO:1905562
5170	GO:1905562
5335	GO:1905562
5468	GO:1905562
574032	GO:1905562
574408	GO:1905562
574449	GO:1905562
574453	GO:1905562
574501	GO:1905562
574506	GO:1905562
6347	GO:1905562
664616	GO:1905562
6667	GO:1905562
6868	GO:1905562
8862	GO:1905562
10018	GO:2001244
10059	GO:2001244
10134	GO:2001244
10399	GO:2001244
138065	GO:2001244
138151	GO:2001244
1649	GO:2001244
1687	GO:2001244
26471	GO:2001244
3932	GO:2001244
406948	GO:2001244
406950	GO:2001244
407019	GO:2001244
4170	GO:2001244
4487	GO:2001244
4690	GO:2001244
4824	GO:2001244
51024	GO:2001244
51657	GO:2001244
5366	GO:2001244
5414	GO:2001244
55294	GO:2001244
572	GO:2001244
581	GO:2001244
596	GO:2001244
598	GO:2001244
6154	GO:2001244
6188	GO:2001244
6201	GO:2001244
6279	GO:2001244
6280	GO:2001244
637	GO:2001244
6421	GO:2001244
6477	GO:2001244
6647	GO:2001244
7157	GO:2001244
7314	GO:2001244
84893	GO:2001244
857	GO:2001244
8678	GO:2001244
90427	GO:2001244
9368	GO:2001244
9774	GO:2001244
10859	GO:0002718
10892	GO:0002718
11126	GO:0002718
1178	GO:0002718
117854	GO:0002718
2150	GO:0002718
3077	GO:0002718
3105	GO:0002718
3133	GO:0002718
3134	GO:0002718
3135	GO:0002718
335	GO:0002718
336	GO:0002718
3440	GO:0002718
3456	GO:0002718
353091	GO:0002718
3553	GO:0002718
3554	GO:0002718
3586	GO:0002718
3606	GO:0002718
3735	GO:0002718
3805	GO:0002718
50943	GO:0002718
54795	GO:0002718
567	GO:0002718
6375	GO:0002718
684	GO:0002718
6885	GO:0002718
695	GO:0002718
7040	GO:0002718
7042	GO:0002718
7043	GO:0002718
7124	GO:0002718
7186	GO:0002718
7189	GO:0002718
7474	GO:0002718
7855	GO:0002718
79004	GO:0002718
8140	GO:0002718
8809	GO:0002718
975	GO:0002718
9865	GO:0002718
10459	GO:0002821
10666	GO:0002821
10892	GO:0002821
112441434	GO:0002821
149233	GO:0002821
149840	GO:0002821
23411	GO:0002821
29108	GO:0002821
29126	GO:0002821
3105	GO:0002821
3106	GO:0002821
3133	GO:0002821
3134	GO:0002821
3140	GO:0002821
3329	GO:0002821
3553	GO:0002821
3554	GO:0002821
3572	GO:0002821
3592	GO:0002821
3593	GO:0002821
3594	GO:0002821
3606	GO:0002821
51561	GO:0002821
54537	GO:0002821
567	GO:0002821
5817	GO:0002821
5819	GO:0002821
6375	GO:0002821
6885	GO:0002821
7037	GO:0002821
7040	GO:0002821
7158	GO:0002821
7186	GO:0002821
7189	GO:0002821
7855	GO:0002821
81545	GO:0002821
8417	GO:0002821
8631	GO:0002821
8741	GO:0002821
8809	GO:0002821
9390	GO:0002821
975	GO:0002821
10013	GO:0006576
10394	GO:0006576
112483	GO:0006576
121278	GO:0006576
130013	GO:0006576
15	GO:0006576
1644	GO:0006576
169355	GO:0006576
1725	GO:0006576
1757	GO:0006576
196743	GO:0006576
222962	GO:0006576
23446	GO:0006576
23498	GO:0006576
262	GO:0006576
27163	GO:0006576
27284	GO:0006576
284161	GO:0006576
29958	GO:0006576
3067	GO:0006576
3176	GO:0006576
3620	GO:0006576
4128	GO:0006576
438	GO:0006576
4947	GO:0006576
4953	GO:0006576
501	GO:0006576
51166	GO:0006576
54498	GO:0006576
55349	GO:0006576
6303	GO:0006576
635	GO:0006576
6581	GO:0006576
6611	GO:0006576
6723	GO:0006576
6999	GO:0006576
7166	GO:0006576
79153	GO:0006576
83933	GO:0006576
8564	GO:0006576
883	GO:0006576
8942	GO:0006576
10005	GO:0006635
10449	GO:0006635
10455	GO:0006635
10478	GO:0006635
11001	GO:0006635
1384	GO:0006635
1632	GO:0006635
1666	GO:0006635
1892	GO:0006635
1962	GO:0006635
2108	GO:0006635
2109	GO:0006635
2110	GO:0006635
215	GO:0006635
225	GO:0006635
23600	GO:0006635
26063	GO:0006635
2639	GO:0006635
27349	GO:0006635
30	GO:0006635
3030	GO:0006635
3032	GO:0006635
3033	GO:0006635
3295	GO:0006635
33	GO:0006635
34	GO:0006635
35	GO:0006635
37	GO:0006635
3712	GO:0006635
51	GO:0006635
51102	GO:0006635
5467	GO:0006635
54677	GO:0006635
55289	GO:0006635
56898	GO:0006635
5825	GO:0006635
5828	GO:0006635
6342	GO:0006635
80724	GO:0006635
8309	GO:0006635
8310	GO:0006635
84129	GO:0006635
10476	GO:0007007
10632	GO:0007007
10651	GO:0007007
10989	GO:0007007
125988	GO:0007007
137392	GO:0007007
139322	GO:0007007
25813	GO:0007007
26519	GO:0007007
26520	GO:0007007
27109	GO:0007007
29928	GO:0007007
3313	GO:0007007
345778	GO:0007007
3954	GO:0007007
440574	GO:0007007
4508	GO:0007007
4509	GO:0007007
4580	GO:0007007
4976	GO:0007007
498	GO:0007007
506	GO:0007007
509	GO:0007007
51079	GO:0007007
513	GO:0007007
514	GO:0007007
515	GO:0007007
516	GO:0007007
517	GO:0007007
518	GO:0007007
521	GO:0007007
522	GO:0007007
539	GO:0007007
54927	GO:0007007
55735	GO:0007007
55750	GO:0007007
6901	GO:0007007
790955	GO:0007007
79135	GO:0007007
84303	GO:0007007
90580	GO:0007007
9551	GO:0007007
10347	GO:0015918
10577	GO:0015918
1066	GO:0015918
1071	GO:0015918
10948	GO:0015918
1191	GO:0015918
134429	GO:0015918
1645	GO:0015918
19	GO:0015918
23461	GO:0015918
23673	GO:0015918
26119	GO:0015918
27183	GO:0015918
283238	GO:0015918
29881	GO:0015918
335	GO:0015918
336	GO:0015918
337	GO:0015918
338	GO:0015918
341	GO:0015918
344	GO:0015918
345	GO:0015918
348	GO:0015918
3931	GO:0015918
3949	GO:0015918
3990	GO:0015918
4864	GO:0015918
5007	GO:0015918
55937	GO:0015918
57614	GO:0015918
64137	GO:0015918
64240	GO:0015918
64241	GO:0015918
6646	GO:0015918
80765	GO:0015918
8435	GO:0015918
84947	GO:0015918
857	GO:0015918
9388	GO:0015918
949	GO:0015918
9619	GO:0015918
9885	GO:0015918
1111	GO:0018107
120892	GO:0018107
1457	GO:0018107
1460	GO:0018107
2011	GO:0018107
207	GO:0018107
22853	GO:0018107
25865	GO:0018107
27347	GO:0018107
29110	GO:0018107
2931	GO:0018107
2932	GO:0018107
4294	GO:0018107
5170	GO:0018107
5578	GO:0018107
5579	GO:0018107
5580	GO:0018107
5585	GO:0018107
5587	GO:0018107
5591	GO:0018107
5599	GO:0018107
5604	GO:0018107
65125	GO:0018107
6872	GO:0018107
7046	GO:0018107
7048	GO:0018107
7443	GO:0018107
815	GO:0018107
817	GO:0018107
83903	GO:0018107
8408	GO:0018107
84630	GO:0018107
85366	GO:0018107
8558	GO:0018107
8658	GO:0018107
8851	GO:0018107
90	GO:0018107
91	GO:0018107
9475	GO:0018107
9730	GO:0018107
983	GO:0018107
9943	GO:0018107
1230	GO:0030278
1594	GO:0030278
166929	GO:0030278
1893	GO:0030278
196527	GO:0030278
22856	GO:0030278
26585	GO:0030278
2824	GO:0030278
338773	GO:0030278
3491	GO:0030278
4038	GO:0030278
4208	GO:0030278
4745	GO:0030278
4921	GO:0030278
51374	GO:0030278
5167	GO:0030278
54361	GO:0030278
54880	GO:0030278
5552	GO:0030278
56172	GO:0030278
5741	GO:0030278
6348	GO:0030278
6422	GO:0030278
650	GO:0030278
652	GO:0030278
654	GO:0030278
6546	GO:0030278
655	GO:0030278
657	GO:0030278
658	GO:0030278
659	GO:0030278
6662	GO:0030278
6664	GO:0030278
7020	GO:0030278
7291	GO:0030278
7474	GO:0030278
7704	GO:0030278
8074	GO:0030278
90	GO:0030278
92	GO:0030278
93	GO:0030278
9365	GO:0030278
10008	GO:0032413
10345	GO:0032413
10681	GO:0032413
1193	GO:0032413
130497	GO:0032413
1394	GO:0032413
1815	GO:0032413
2056	GO:0032413
2280	GO:0032413
2281	GO:0032413
23327	GO:0032413
255738	GO:0032413
27347	GO:0032413
283518	GO:0032413
2859	GO:0032413
285966	GO:0032413
2946	GO:0032413
29979	GO:0032413
338440	GO:0032413
3753	GO:0032413
406904	GO:0032413
406922	GO:0032413
406994	GO:0032413
4318	GO:0032413
4734	GO:0032413
51719	GO:0032413
5350	GO:0032413
54106	GO:0032413
5581	GO:0032413
57120	GO:0032413
6717	GO:0032413
7341	GO:0032413
7531	GO:0032413
7881	GO:0032413
801	GO:0032413
805	GO:0032413
817	GO:0032413
845	GO:0032413
857	GO:0032413
88	GO:0032413
9446	GO:0032413
9992	GO:0032413
1058	GO:0034080
1060	GO:0034080
11339	GO:0034080
121504	GO:0034080
201254	GO:0034080
23421	GO:0034080
2491	GO:0034080
378708	GO:0034080
387103	GO:0034080
401541	GO:0034080
4869	GO:0034080
51773	GO:0034080
54069	GO:0034080
55166	GO:0034080
55320	GO:0034080
55355	GO:0034080
554313	GO:0034080
55839	GO:0034080
57082	GO:0034080
5928	GO:0034080
5931	GO:0034080
64105	GO:0034080
64946	GO:0034080
79019	GO:0034080
79172	GO:0034080
79682	GO:0034080
80152	GO:0034080
8294	GO:0034080
8359	GO:0034080
8360	GO:0034080
8361	GO:0034080
8362	GO:0034080
8363	GO:0034080
8364	GO:0034080
8365	GO:0034080
8366	GO:0034080
8367	GO:0034080
8368	GO:0034080
8370	GO:0034080
8467	GO:0034080
8607	GO:0034080
91687	GO:0034080
11020	GO:0042073
11127	GO:0042073
11158	GO:0042073
112752	GO:0042073
117178	GO:0042073
140735	GO:0042073
150737	GO:0042073
22920	GO:0042073
22994	GO:0042073
23059	GO:0042073
26146	GO:0042073
26160	GO:0042073
28981	GO:0042073
3797	GO:0042073
3842	GO:0042073
5108	GO:0042073
51098	GO:0042073
51626	GO:0042073
51668	GO:0042073
55081	GO:0042073
55112	GO:0042073
55764	GO:0042073
56912	GO:0042073
57539	GO:0042073
57560	GO:0042073
57576	GO:0042073
57728	GO:0042073
64792	GO:0042073
7275	GO:0042073
79659	GO:0042073
79809	GO:0042073
79989	GO:0042073
80173	GO:0042073
8100	GO:0042073
83657	GO:0042073
83658	GO:0042073
8655	GO:0042073
89891	GO:0042073
90410	GO:0042073
9321	GO:0042073
9371	GO:0042073
9742	GO:0042073
11213	GO:0043407
11221	GO:0043407
11314	GO:0043407
11329	GO:0043407
152559	GO:0043407
153090	GO:0043407
171392	GO:0043407
183	GO:0043407
1843	GO:0043407
1845	GO:0043407
1846	GO:0043407
1848	GO:0043407
1849	GO:0043407
23624	GO:0043407
245928	GO:0043407
26191	GO:0043407
2629	GO:0043407
2873	GO:0043407
2874	GO:0043407
2950	GO:0043407
3301	GO:0043407
348	GO:0043407
407000	GO:0043407
4878	GO:0043407
51562	GO:0043407
51763	GO:0043407
54900	GO:0043407
5580	GO:0043407
5770	GO:0043407
5795	GO:0043407
5998	GO:0043407
5999	GO:0043407
6317	GO:0043407
64853	GO:0043407
652	GO:0043407
655	GO:0043407
6609	GO:0043407
7345	GO:0043407
80279	GO:0043407
80824	GO:0043407
859	GO:0043407
8692	GO:0043407
1051	GO:0044070
1066	GO:0044070
1071	GO:0044070
1080	GO:0044070
124935	GO:0044070
130497	GO:0044070
1408	GO:0044070
1579	GO:0044070
1622	GO:0044070
2058	GO:0044070
207	GO:0044070
208	GO:0044070
2564	GO:0044070
27166	GO:0044070
27347	GO:0044070
285966	GO:0044070
2915	GO:0044070
335	GO:0044070
338440	GO:0044070
348	GO:0044070
407039	GO:0044070
51499	GO:0044070
5243	GO:0044070
5244	GO:0044070
553	GO:0044070
5580	GO:0044070
5621	GO:0044070
57120	GO:0044070
57393	GO:0044070
59272	GO:0044070
6424	GO:0044070
6781	GO:0044070
7057	GO:0044070
760	GO:0044070
8074	GO:0044070
8399	GO:0044070
8501	GO:0044070
8529	GO:0044070
8660	GO:0044070
8737	GO:0044070
9230	GO:0044070
9747	GO:0044070
10013	GO:0044106
10394	GO:0044106
112483	GO:0044106
121278	GO:0044106
130013	GO:0044106
15	GO:0044106
1644	GO:0044106
169355	GO:0044106
1725	GO:0044106
1757	GO:0044106
196743	GO:0044106
222962	GO:0044106
23446	GO:0044106
23498	GO:0044106
262	GO:0044106
27163	GO:0044106
27284	GO:0044106
