entrez	group
127124	Kidney: β-intercalated cells (Collecting duct system)
5172	Kidney: β-intercalated cells (Collecting duct system)
760	Kidney: β-intercalated cells (Collecting duct system)
51458	Kidney: β-intercalated cells (Collecting duct system)
525	Kidney: β-intercalated cells (Collecting duct system)
552	Kidney: β-intercalated cells (Collecting duct system)
3645	Kidney: β-intercalated cells (Collecting duct system)
155006	Kidney: β-intercalated cells (Collecting duct system)
760	Kidney: β-intercalated cells (Collecting duct system)
130340	Kidney: β-intercalated cells (Collecting duct system)
7369	Kidney: Loop of Henle cells
358	Kidney: Loop of Henle cells
79192	Kidney: Loop of Henle cells
153572	Kidney: Loop of Henle cells
79191	Kidney: Loop of Henle cells
2122	Kidney: Loop of Henle cells
5455	Kidney: Loop of Henle cells
9882	Kidney: Loop of Henle cells
6557	Kidney: Loop of Henle cells
1672	Kidney: Loop of Henle cells
2669	Kidney: Loop of Henle cells
8490	Kidney: Loop of Henle cells
1580	Kidney: Loop of Henle cells
55332	Kidney: Loop of Henle cells
10783	Kidney: Loop of Henle cells
1028	Kidney: Loop of Henle cells
10203	Kidney: Loop of Henle cells
1410	Kidney: Loop of Henle cells
6696	Kidney: Loop of Henle cells
84152	Kidney: Loop of Henle cells
339977	Kidney: Loop of Henle cells
3479	Kidney: Loop of Henle cells
9076	Kidney: Loop of Henle cells
9071	Kidney: Loop of Henle cells
5159	Kidney: Mesangial cells
5155	Kidney: Mesangial cells
3910	Kidney: Mesangial cells
8516	Kidney: Mesangial cells
3956	Kidney: Mesangial cells
84159	Kidney: Mesangial cells
1236	Kidney: Mesangial cells
2335	Kidney: Mesangial cells
2625	Kidney: Mesangial cells
5074	Kidney: Mesangial cells
5270	Kidney: Mesangial cells
9096	Kidney: Mesangial cells
7010	Kidney: Mesangial cells
7070	Kidney: Mesangial cells
5972	Kidney: Mesangial cells
9839	Kidney: Mesangial cells
4868	Kidney: Podocytes
7827	Kidney: Podocytes
7430	Kidney: Podocytes
163589	Kidney: Podocytes
56920	Kidney: Podocytes
9037	Kidney: Podocytes
9723	Kidney: Podocytes
22925	Kidney: Podocytes
1286	Kidney: Podocytes
83478	Kidney: Podocytes
7490	Kidney: Podocytes
1285	Kidney: Podocytes
114822	Kidney: Podocytes
9935	Kidney: Podocytes
5420	Kidney: Podocytes
53405	Kidney: Podocytes
23607	Kidney: Podocytes
4853	Kidney: Podocytes
100506013	Kidney: Principal cells (Collecting duct system)
359	Kidney: Principal cells (Collecting duct system)
360	Kidney: Principal cells (Collecting duct system)
2625	Kidney: Principal cells (Collecting duct system)
2001	Kidney: Principal cells (Collecting duct system)
6781	Kidney: Principal cells (Collecting duct system)
6926	Kidney: Principal cells (Collecting duct system)
1364	Kidney: Principal cells (Collecting duct system)
3758	Kidney: Principal cells (Collecting duct system)
554	Kidney: Principal cells (Collecting duct system)
53828	Kidney: Principal cells (Collecting duct system)
3291	Kidney: Principal cells (Collecting duct system)
6340	Kidney: Principal cells (Collecting duct system)
6275	Kidney: Inner Medullary cells (Collecting duct system)
58473	Kidney: Inner Medullary cells (Collecting duct system)
220	Kidney: Inner Medullary cells (Collecting duct system)
53346	Kidney: Inner Medullary cells (Collecting duct system)
8170	Kidney: Inner Medullary cells (Collecting duct system)
481	Kidney: Proximal tubule cells
6519	Kidney: Proximal tubule cells
8029	Kidney: Proximal tubule cells
4036	Kidney: Proximal tubule cells
5455	Kidney: Proximal tubule cells
64902	Kidney: Proximal tubule cells
1571	Kidney: Proximal tubule cells
51084	Kidney: Proximal tubule cells
10249	Kidney: Proximal tubule cells
51733	Kidney: Proximal tubule cells
6649	Kidney: Proximal tubule cells
3172	Kidney: Proximal tubule cells
1033	Kidney: Proximal tubule cells
9476	Kidney: Proximal tubule cells
157724	Kidney: Proximal tubule cells
10786	Kidney: Proximal tubule cells
3081	Kidney: Proximal tubule cells
10736	Kidney: Cap mesenchyme cells (Mesenchymal cells)
8516	Kidney: Cap mesenchyme cells (Mesenchymal cells)
7026	Kidney: Cap mesenchyme cells (Mesenchymal cells)
2138	Kidney: Cap mesenchyme cells (Mesenchymal cells)
4212	Kidney: Cap mesenchyme cells (Mesenchymal cells)
4435	Kidney: Cap mesenchyme cells (Mesenchymal cells)
4582	Kidney: Cap mesenchyme cells (Mesenchymal cells)
4853	Kidney: Cap mesenchyme cells (Mesenchymal cells)
7048	Kidney: Endothelial cells
4855	Kidney: Endothelial cells
64123	Kidney: Endothelial cells
51705	Kidney: Endothelial cells
2022	Kidney: Endothelial cells
5175	Kidney: Endothelial cells
51316	Kidney: Endothelial cells
83483	Kidney: Endothelial cells
7010	Kidney: Endothelial cells
3791	Kidney: Endothelial cells
7450	Kidney: Endothelial cells
22915	Kidney: Endothelial cells
22918	Kidney: Endothelial cells
4211	Kidney: Stromal cells
6943	Kidney: Stromal cells
1278	Kidney: Stromal cells
1281	Kidney: Stromal cells
3371	Kidney: Stromal cells
1293	Kidney: Stromal cells
3956	Kidney: Stromal cells
5972	Kidney: Juxtaglomerular cells
1396	Kidney: Juxtaglomerular cells
6422	Kidney: Renal interstitium (Mesenchymal cells)
4211	Kidney: Renal interstitium (Mesenchymal cells)
5156	Kidney: Renal interstitium (Mesenchymal cells)
730	Kidney: Renal interstitium (Mesenchymal cells)
4256	Kidney: Renal interstitium (Mesenchymal cells)
793	Kidney: Connecting tubule cells
56302	Kidney: Connecting tubule cells
525	Kidney: Connecting tubule cells
6546	Kidney: Connecting tubule cells
3816	Kidney: Distal tubule cells
3758	Kidney: Distal tubule cells
9365	Kidney: Distal tubule cells
1950	Kidney: Distal tubule cells
155006	Kidney: Distal tubule cells
120939	Kidney: Distal tubule cells
25928	Kidney: Distal tubule cells
6559	Kidney: Distal tubule cells
2016	Kidney: Distal tubule cells
1365	Kidney: Distal tubule cells
9073	Kidney: Distal tubule cells
7369	Kidney: Distal tubule cells
5118	Kidney: Distal tubule cells
10602	Kidney: Distal tubule cells
1188	Kidney: Distal tubule cells
5455	Kidney: Distal tubule cells
11151	Kidney: Hematopoietic cells
4332	Kidney: Hematopoietic cells
5552	Kidney: Hematopoietic cells
3113	Kidney: Hematopoietic cells
7940	Kidney: Hematopoietic cells
2674	Kidney: Ureteric Bud cells
5979	Kidney: Ureteric Bud cells
7484	Kidney: Ureteric Bud cells
9074	Kidney: Ureteric Bud cells
284217	Kidney: Ureteric Bud cells
10874	Kidney: Ureteric Bud cells
2118	Kidney: Ureteric Bud cells
4684	Kidney: Renal Vesicle cells
2018	Kidney: Renal Vesicle cells
3975	Kidney: Renal Vesicle cells
650	Kidney: Renal Vesicle cells
22943	Kidney: Renal Vesicle cells
28514	Kidney: Renal Vesicle cells
9687	Kidney: Renal Vesicle cells
9060	Kidney: Renal Vesicle cells
255738	Kidney: Renal Vesicle cells
5455	Kidney: Renal Vesicle cells
55273	Kidney: Renal Vesicle cells
7490	Kidney: Renal Vesicle cells
4072	Kidney: Cancer stem cells
2670	Brain: Astrocytes
6507	Brain: Astrocytes
6506	Brain: Astrocytes
2752	Brain: Astrocytes
6285	Brain: Astrocytes
10840	Brain: Astrocytes
361	Brain: Astrocytes
3486	Brain: Astrocytes
84239	Brain: Astrocytes
6662	Brain: Astrocytes
958	Brain: Astrocytes
941	Brain: Astrocytes
942	Brain: Astrocytes
728	Brain: Astrocytes
1103	Brain: Cholinergic neurons
6572	Brain: Cholinergic neurons
43	Brain: Cholinergic neurons
7054	Brain: Dopaminergic neurons
6531	Brain: Dopaminergic neurons
3170	Brain: Dopaminergic neurons
3763	Brain: Dopaminergic neurons
4929	Brain: Dopaminergic neurons
4010	Brain: Dopaminergic neurons
1621	Brain: Dopaminergic neurons
6530	Brain: Dopaminergic neurons
84152	Brain: Dopaminergic neurons
5175	Brain: Endothelial cells
7450	Brain: Endothelial cells
2	Brain: Endothelial cells
81575	Brain: Endothelial cells
2321	Brain: Endothelial cells
4071	Brain: Endothelial cells
947	Brain: Endothelial cells
4162	Brain: Endothelial cells
2022	Brain: Endothelial cells
5788	Brain: Endothelial cells
7412	Brain: Endothelial cells
1003	Brain: Endothelial cells
6529	Brain: GABAergic neurons
2550	Brain: GABAergic neurons
9568	Brain: GABAergic neurons
2572	Brain: GABAergic neurons
2571	Brain: GABAergic neurons
140679	Brain: GABAergic neurons
57030	Brain: Glutamatergic neurons
57084	Brain: Glutamatergic neurons
2902	Brain: Glutamatergic neurons
2904	Brain: Glutamatergic neurons
2744	Brain: Glutamatergic neurons
2752	Brain: Glutamatergic neurons
2903	Brain: Glutamatergic neurons
1641	Brain: Immature neurons
4760	Brain: Immature neurons
10716	Brain: Immature neurons
3925	Brain: Immature neurons
4684	Brain: Immature neurons
10381	Brain: Immature neurons
931	Brain: Immune system cells
1235	Brain: Immune system cells
2833	Brain: Immune system cells
920	Brain: Immune system cells
3559	Brain: Immune system cells
3669	Brain: Immune system cells
943	Brain: Immune system cells
4050	Brain: Immune system cells
1043	Brain: Immune system cells
146713	Brain: Mature neurons
4133	Brain: Mature neurons
6855	Brain: Mature neurons
1742	Brain: Mature neurons
10381	Brain: Mature neurons
4137	Brain: Mature neurons
9118	Brain: Mature neurons
2596	Brain: Mature neurons
8829	Brain: Mature neurons
64805	Brain: Microglial cells
3684	Brain: Microglial cells
958	Brain: Microglial cells
5788	Brain: Microglial cells
968	Brain: Microglial cells
199	Brain: Microglial cells
1524	Brain: Microglial cells
338773	Brain: Microglial cells
2015	Brain: Microglial cells
712	Brain: Microglial cells
4843	Brain: Microglial cells
7124	Brain: Microglial cells
51477	Brain: Microglial cells
6351	Brain: Microglial cells
140	Brain: Microglial cells
154	Brain: Microglial cells
79365	Brain: Microglial cells
274	Brain: Microglial cells
10365	Brain: Microglial cells
89795	Brain: Microglial cells
388	Brain: Microglial cells
6299	Brain: Microglial cells
27181	Brain: Microglial cells
6507	Brain: Microglial cells
10252	Brain: Microglial cells
6886	Brain: Microglial cells
6663	Brain: Myelinating Schwann cells
1959	Brain: Myelinating Schwann cells
4155	Brain: Myelinating Schwann cells
4359	Brain: Myelinating Schwann cells
1464	Brain: Neural Progenitor cells
8320	Brain: Neural Progenitor cells
6657	Brain: Neural Progenitor cells
6656	Brain: Neural Progenitor cells
10763	Brain: Neural Progenitor cells
5077	Brain: Neural Progenitor cells
5080	Brain: Neural Progenitor cells
5015	Brain: Neural Progenitor cells
8506	Brain: Neural Progenitor cells
429	Brain: Neural Progenitor cells
6597	Brain: Neural Progenitor cells
4440	Brain: Neural Progenitor cells
124540	Brain: Neural Progenitor cells
6657	Brain: Neural stem cells
8842	Brain: Neural stem cells
10763	Brain: Neural stem cells
6662	Brain: Neural stem cells
4760	Brain: Neuroblasts
1641	Brain: Neuroblasts
1746	Brain: Neuroblasts
5629	Brain: Neuroblasts
8320	Brain: Neuroblasts
10381	Brain: Neuroblasts
10763	Brain: Neuroepithelial cells
6657	Brain: Neuroepithelial cells
4851	Brain: Neuroepithelial cells
3280	Brain: Neuroepithelial cells
999	Brain: Neuroepithelial cells
6663	Brain: Neuroepithelial cells
6663	Brain: Non myelinating Schwann cells
2596	Brain: Non myelinating Schwann cells
4684	Brain: Non myelinating Schwann cells
4804	Brain: Non myelinating Schwann cells
375612	Brain: Oligodendrocyte precursor cells
84465	Brain: Oligodendrocyte precursor cells
65217	Brain: Oligodendrocyte precursor cells
5156	Brain: Oligodendrocyte precursor cells
1464	Brain: Oligodendrocyte precursor cells
116448	Brain: Oligodendrocytes
10215	Brain: Oligodendrocytes
167826	Brain: Oligodendrocytes
5010	Brain: Oligodendrocytes
4155	Brain: Oligodendrocytes
4340	Brain: Oligodendrocytes
4099	Brain: Oligodendrocytes
2581	Brain: Oligodendrocytes
1267	Brain: Oligodendrocytes
6663	Brain: Oligodendrocytes
79152	Brain: Oligodendrocytes
7368	Brain: Oligodendrocytes
7431	Brain: Radial glial cells
10763	Brain: Radial glial cells
5080	Brain: Radial glial cells
3280	Brain: Radial glial cells
388585	Brain: Radial glial cells
2670	Brain: Radial glial cells
6507	Brain: Radial glial cells
2173	Brain: Radial glial cells
3371	Brain: Radial glial cells
1000	Brain: Radial glial cells
6657	Brain: Radial glial cells
6663	Brain: Schwann precursor cells
2596	Brain: Schwann precursor cells
2173	Brain: Schwann precursor cells
4359	Brain: Schwann precursor cells
50846	Brain: Schwann precursor cells
4804	Brain: Schwann precursor cells
7166	Brain: Serotonergic neurons
6532	Brain: Serotonergic neurons
54738	Brain: Serotonergic neurons
3350	Brain: Serotonergic neurons
3351	Brain: Serotonergic neurons
9248	Brain: Tanycytes
91522	Brain: Tanycytes
131	Lung: Airway epithelial cells
358	Lung: Airway epithelial cells
999	Lung: Airway epithelial cells
266629	Lung: Airway epithelial cells
10551	Lung: Airway goblet cells
362	Lung: Airway goblet cells
634	Lung: Airway goblet cells
1755	Lung: Airway goblet cells
1846	Lung: Airway goblet cells
5349	Lung: Airway goblet cells
11227	Lung: Airway goblet cells
11226	Lung: Airway goblet cells
8836	Lung: Airway goblet cells
64083	Lung: Airway goblet cells
2813	Lung: Airway goblet cells
29949	Lung: Airway goblet cells
8513	Lung: Airway goblet cells
4057	Lung: Airway goblet cells
66004	Lung: Airway goblet cells
10232	Lung: Airway goblet cells
94025	Lung: Airway goblet cells
4585	Lung: Airway goblet cells
727897	Lung: Airway goblet cells
4843	Lung: Airway goblet cells
5284	Lung: Airway goblet cells
5768	Lung: Airway goblet cells
92304	Lung: Airway goblet cells
10483	Lung: Airway goblet cells
25803	Lung: Airway goblet cells
7032	Lung: Airway goblet cells
717	Lung: Mesothelial cells
794	Lung: Mesothelial cells
960	Lung: Mesothelial cells
999	Lung: Mesothelial cells
1674	Lung: Mesothelial cells
2202	Lung: Mesothelial cells
4072	Lung: Mesothelial cells
2940	Lung: Mesothelial cells
3852	Lung: Mesothelial cells
3855	Lung: Mesothelial cells
140807	Lung: Mesothelial cells
164312	Lung: Mesothelial cells
4199	Lung: Mesothelial cells
4200	Lung: Mesothelial cells
10232	Lung: Mesothelial cells
94025	Lung: Mesothelial cells
130497	Lung: Mesothelial cells
284654	Lung: Mesothelial cells
7056	Lung: Mesothelial cells
7490	Lung: Mesothelial cells
1281	Lung: Fibroblasts
1290	Lung: Fibroblasts
1805	Lung: Fibroblasts
2335	Lung: Fibroblasts
2934	Lung: Fibroblasts
4035	Lung: Fibroblasts
5156	Lung: Fibroblasts
6943	Lung: Fibroblasts
25890	Lung: Basal cells (Airway progenitor cells)
360	Lung: Basal cells (Airway progenitor cells)
92196	Lung: Basal cells (Airway progenitor cells)
3248	Lung: Basal cells (Airway progenitor cells)
3383	Lung: Basal cells (Airway progenitor cells)
3861	Lung: Basal cells (Airway progenitor cells)
3866	Lung: Basal cells (Airway progenitor cells)
3852	Lung: Basal cells (Airway progenitor cells)
23612	Lung: Basal cells (Airway progenitor cells)
6382	Lung: Basal cells (Airway progenitor cells)
9619	Lung: Alveolar macrophages
948	Lung: Alveolar macrophages
64581	Lung: Alveolar macrophages
1439	Lung: Alveolar macrophages
2920	Lung: Alveolar macrophages
50486	Lung: Alveolar macrophages
51083	Lung: Alveolar macrophages
9615	Lung: Alveolar macrophages
2793	Lung: Alveolar macrophages
10457	Lung: Alveolar macrophages
3606	Lung: Alveolar macrophages
3553	Lung: Alveolar macrophages
3687	Lung: Alveolar macrophages
54758	Lung: Alveolar macrophages
8685	Lung: Alveolar macrophages
199675	Lung: Alveolar macrophages
4354	Lung: Alveolar macrophages
4360	Lung: Alveolar macrophages
4973	Lung: Alveolar macrophages
6275	Lung: Alveolar macrophages
7097	Lung: Alveolar macrophages
7127	Lung: Alveolar macrophages
7706	Lung: Alveolar macrophages
55198	Lung: Ciliated cells
283152	Lung: Ciliated cells
149483	Lung: Ciliated cells
57821	Lung: Ciliated cells
339829	Lung: Ciliated cells
29785	Lung: Ciliated cells
84140	Lung: Ciliated cells
2302	Lung: Ciliated cells
10233	Lung: Ciliated cells
440836	Lung: Ciliated cells
7356	Lung: Ciliated cells
266629	Lung: Ciliated cells
132203	Lung: Ciliated cells
6794	Lung: Ciliated cells
389177	Lung: Ciliated cells
10383	Lung: Ciliated cells
196	Lung: Clara cells
216	Lung: Clara cells
51297	Lung: Clara cells
1510	Lung: Clara cells
1571	Lung: Clara cells
1580	Lung: Clara cells
2081	Lung: Clara cells
2305	Lung: Clara cells
3953	Lung: Clara cells
4582	Lung: Clara cells
4585	Lung: Clara cells
727897	Lung: Clara cells
9545	Lung: Clara cells
7356	Lung: Clara cells
92304	Lung: Clara cells
117156	Lung: Clara cells
6440	Lung: Clara cells
6441	Lung: Clara cells
127833	Lung: Clara cells
2015	Lung: Immune system cells
383	Lung: Immune system cells
332	Lung: Immune system cells
6361	Lung: Immune system cells
6362	Lung: Immune system cells
929	Lung: Immune system cells
9332	Lung: Immune system cells
930	Lung: Immune system cells
933	Lung: Immune system cells
915	Lung: Immune system cells
916	Lung: Immune system cells
917	Lung: Immune system cells
920	Lung: Immune system cells
960	Lung: Immune system cells
921	Lung: Immune system cells
968	Lung: Immune system cells
972	Lung: Immune system cells
941	Lung: Immune system cells
9308	Lung: Immune system cells
942	Lung: Immune system cells
925	Lung: Immune system cells
926	Lung: Immune system cells
83461	Lung: Immune system cells
983	Lung: Immune system cells
1053	Lung: Immune system cells
1380	Lung: Immune system cells
1436	Lung: Immune system cells
55840	Lung: Immune system cells
2208	Lung: Immune system cells
2322	Lung: Immune system cells
3122	Lung: Immune system cells
3161	Lung: Immune system cells
3559	Lung: Immune system cells
3682	Lung: Immune system cells
3684	Lung: Immune system cells
3687	Lung: Immune system cells
54900	Lung: Immune system cells
84689	Lung: Immune system cells
51237	Lung: Immune system cells
8829	Lung: Immune system cells
51203	Lung: Immune system cells
5079	Lung: Immune system cells
5553	Lung: Immune system cells
5788	Lung: Immune system cells
6590	Lung: Immune system cells
7056	Lung: Immune system cells
608	Lung: Immune system cells
2829	Lung: Immune system cells
947	Lung: Endothelial cell
51162	Lung: Endothelial cell
51705	Lung: Endothelial cell
90952	Lung: Endothelial cell
2321	Lung: Endothelial cell
3791	Lung: Endothelial cell
4162	Lung: Endothelial cell
5175	Lung: Endothelial cell
10266	Lung: Endothelial cell
7010	Lung: Endothelial cell
7450	Lung: Endothelial cell
290	Lung: Epithelial cells
4072	Lung: Epithelial cells
3586	Lung: Epithelial cells
3570	Lung: Epithelial cells
1080	Lung: Ionocytes
1188	Lung: Ionocytes
2299	Lung: Ionocytes
3778	Lung: Ionocytes
7356	Lung: Ionocytes
6558	Lung: Ionocytes
29842	Lung: Ionocytes
177	Lung: Pulmonary alveolar type I cells
9495	Lung: Pulmonary alveolar type I cells
360	Lung: Pulmonary alveolar type I cells
362	Lung: Pulmonary alveolar type I cells
1490	Lung: Pulmonary alveolar type I cells
51208	Lung: Pulmonary alveolar type I cells
53405	Lung: Pulmonary alveolar type I cells
1285	Lung: Pulmonary alveolar type I cells
1286	Lung: Pulmonary alveolar type I cells
9244	Lung: Pulmonary alveolar type I cells
1580	Lung: Pulmonary alveolar type I cells
25975	Lung: Pulmonary alveolar type I cells
2013	Lung: Pulmonary alveolar type I cells
10272	Lung: Pulmonary alveolar type I cells
9052	Lung: Pulmonary alveolar type I cells
84525	Lung: Pulmonary alveolar type I cells
3383	Lung: Pulmonary alveolar type I cells
3489	Lung: Pulmonary alveolar type I cells
3855	Lung: Pulmonary alveolar type I cells
84206	Lung: Pulmonary alveolar type I cells
4320	Lung: Pulmonary alveolar type I cells
5027	Lung: Pulmonary alveolar type I cells
10630	Lung: Pulmonary alveolar type I cells
221749	Lung: Pulmonary alveolar type I cells
219790	Lung: Pulmonary alveolar type I cells
6337	Lung: Pulmonary alveolar type I cells
6338	Lung: Pulmonary alveolar type I cells
6340	Lung: Pulmonary alveolar type I cells
266629	Lung: Pulmonary alveolar type I cells
7869	Lung: Pulmonary alveolar type I cells
9723	Lung: Pulmonary alveolar type I cells
6594	Lung: Pulmonary alveolar type I cells
7422	Lung: Pulmonary alveolar type I cells
21	Lung: Pulmonary alveolar type II cells
221395	Lung: Pulmonary alveolar type II cells
177	Lung: Pulmonary alveolar type II cells
948	Lung: Pulmonary alveolar type II cells
917	Lung: Pulmonary alveolar type II cells
1050	Lung: Pulmonary alveolar type II cells
51208	Lung: Pulmonary alveolar type II cells
9244	Lung: Pulmonary alveolar type II cells
2920	Lung: Pulmonary alveolar type II cells
3579	Lung: Pulmonary alveolar type II cells
8653	Lung: Pulmonary alveolar type II cells
25975	Lung: Pulmonary alveolar type II cells
2119	Lung: Pulmonary alveolar type II cells
156	Lung: Pulmonary alveolar type II cells
3553	Lung: Pulmonary alveolar type II cells
11185	Lung: Pulmonary alveolar type II cells
79192	Lung: Pulmonary alveolar type II cells
27074	Lung: Pulmonary alveolar type II cells
79888	Lung: Pulmonary alveolar type II cells
116844	Lung: Pulmonary alveolar type II cells
4582	Lung: Pulmonary alveolar type II cells
9476	Lung: Pulmonary alveolar type II cells
7080	Lung: Pulmonary alveolar type II cells
51299	Lung: Pulmonary alveolar type II cells
5225	Lung: Pulmonary alveolar type II cells
5284	Lung: Pulmonary alveolar type II cells
5473	Lung: Pulmonary alveolar type II cells
81706	Lung: Pulmonary alveolar type II cells
864	Lung: Pulmonary alveolar type II cells
795	Lung: Pulmonary alveolar type II cells
6382	Lung: Pulmonary alveolar type II cells
389376	Lung: Pulmonary alveolar type II cells
6439	Lung: Pulmonary alveolar type II cells
6440	Lung: Pulmonary alveolar type II cells
6441	Lung: Pulmonary alveolar type II cells
10568	Lung: Pulmonary alveolar type II cells
6646	Lung: Pulmonary alveolar type II cells
727897	Lung: Secretory cell
5284	Lung: Secretory cell
7356	Lung: Secretory cell
2689	Adrenal: CSH1_CSH2 positive cells
5673	Adrenal: CSH1_CSH2 positive cells
1081	Adrenal: CSH1_CSH2 positive cells
1442	Adrenal: CSH1_CSH2 positive cells
30816	Adrenal: CSH1_CSH2 positive cells
1443	Adrenal: CSH1_CSH2 positive cells
5680	Adrenal: CSH1_CSH2 positive cells
3283	Adrenal: CSH1_CSH2 positive cells
5678	Adrenal: CSH1_CSH2 positive cells
5669	Adrenal: CSH1_CSH2 positive cells
191585	Adrenal: CSH1_CSH2 positive cells
5672	Adrenal: CSH1_CSH2 positive cells
2815	Adrenal: Megakaryocytes
5196	Adrenal: Megakaryocytes
5473	Adrenal: Megakaryocytes
2811	Adrenal: Megakaryocytes
259215	Adrenal: Megakaryocytes
51206	Adrenal: Megakaryocytes
3674	Adrenal: Megakaryocytes
239	Adrenal: Megakaryocytes
2205	Adrenal: Megakaryocytes
79993	Adrenal: Megakaryocytes
4900	Adrenal: Megakaryocytes
51384	Adrenal: Schwann cells
4359	Adrenal: Schwann cells
27022	Adrenal: Schwann cells
6663	Adrenal: Schwann cells
28513	Adrenal: Schwann cells
2840	Adrenal: Schwann cells
5375	Adrenal: Schwann cells
57642	Adrenal: Schwann cells
387755	Adrenal: Schwann cells
57348	Adrenal: Schwann cells
6657	Adrenal: Schwann cells
24141	Adrenal: Schwann cells
169611	Adrenal: Schwann cells
477	Adrenal: Schwann cells
84689	Adrenal: Myeloid cells
11024	Adrenal: Myeloid cells
58475	Adrenal: Myeloid cells
10462	Adrenal: Myeloid cells
51338	Adrenal: Myeloid cells
9332	Adrenal: Myeloid cells
929	Adrenal: Myeloid cells
6614	Adrenal: Myeloid cells
11326	Adrenal: Myeloid cells
64581	Adrenal: Myeloid cells
11027	Adrenal: Myeloid cells
266743	Adrenal: Sympathoblasts
25769	Adrenal: Sympathoblasts
5179	Adrenal: Sympathoblasts
9622	Adrenal: Sympathoblasts
23237	Adrenal: Sympathoblasts
127731	Adrenal: Sympathoblasts
10842	Adrenal: Sympathoblasts
7177	Adrenal: Erythroblasts
1510	Adrenal: Erythroblasts
100141515	Adrenal: Erythroblasts
6521	Adrenal: Erythroblasts
10107	Adrenal: Erythroblasts
420	Adrenal: Erythroblasts
51327	Adrenal: Erythroblasts
2993	Adrenal: Erythroblasts
3042	Adrenal: Erythroblasts
4889	Adrenal: Stromal cells
130497	Adrenal: Stromal cells
6783	Adrenal: Stromal cells
64399	Adrenal: Stromal cells
4256	Adrenal: Stromal cells
5549	Adrenal: Stromal cells
117581	Adrenal: Stromal cells
6368	Adrenal: Vascular endothelial cells
8074	Adrenal: Vascular endothelial cells
11318	Adrenal: Vascular endothelial cells
54567	Adrenal: Vascular endothelial cells
117248	Adrenal: Vascular endothelial cells
10203	Adrenal: Vascular endothelial cells
146894	Adrenal: Vascular endothelial cells
2324	Adrenal: Vascular endothelial cells
8547	Adrenal: Vascular endothelial cells
338328	Adrenal: Vascular endothelial cells
3645	Adrenal: Chromaffin cells
54207	Adrenal: Chromaffin cells
100873942	Adrenal: Chromaffin cells
2999	Adrenal: Lymphoid cells
6375	Adrenal: Lymphoid cells
3823	Adrenal: Lymphoid cells
3001	Adrenal: Lymphoid cells
3560	Adrenal: Lymphoid cells
50852	Adrenal: Lymphoid cells
4068	Adrenal: Lymphoid cells
401124	Adrenal: Lymphoid cells
916	Adrenal: Lymphoid cells
128611	Adrenal: Lymphoid cells
10578	Adrenal: Lymphoid cells
5551	Adrenal: Lymphoid cells
387357	Adrenal: Lymphoid cells
3552	Adrenal: SLC26A4_PAEP positive cells
5172	Adrenal: SLC26A4_PAEP positive cells
284013	Adrenal: SLC26A4_PAEP positive cells
3284	Adrenal: SLC26A4_PAEP positive cells
259215	Heart: Megakaryocytes
81027	Heart: Megakaryocytes
5473	Heart: Megakaryocytes
5196	Heart: Megakaryocytes
2815	Heart: Megakaryocytes
3045	Heart: Megakaryocytes
3674	Heart: Megakaryocytes
2811	Heart: Megakaryocytes
51266	Heart: Megakaryocytes
171558	Heart: Megakaryocytes
139105	Heart: Megakaryocytes
10216	Heart: Epicardial fat cells
3855	Heart: Epicardial fat cells
11012	Heart: Epicardial fat cells
7348	Heart: Epicardial fat cells
4868	Heart: Epicardial fat cells
55600	Heart: Epicardial fat cells
164312	Heart: Epicardial fat cells
1474	Heart: Epicardial fat cells
135250	Heart: Epicardial fat cells
11318	Heart: Lymphatic endothelial cells
55576	Heart: Lymphatic endothelial cells
3235	Heart: Lymphatic endothelial cells
6899	Heart: Lymphatic endothelial cells
6366	Heart: Lymphatic endothelial cells
3236	Heart: Lymphatic endothelial cells
54084	Heart: Lymphatic endothelial cells
24	Heart: Lymphatic endothelial cells
572558	Heart: Lymphatic endothelial cells
7033	Heart: Lymphatic endothelial cells
285205	Heart: Lymphatic endothelial cells
3233	Heart: Lymphatic endothelial cells
2676	Heart: Schwann cells
6663	Heart: Schwann cells
4359	Heart: Schwann cells
57642	Heart: Schwann cells
443	Heart: Schwann cells
2065	Heart: Schwann cells
7020	Heart: Schwann cells
387755	Heart: Schwann cells
9048	Heart: Schwann cells
5375	Heart: Schwann cells
6285	Heart: Schwann cells
27022	Heart: Schwann cells
3002	Heart: Lymphoid cells
79368	Heart: Lymphoid cells
6375	Heart: Lymphoid cells
5551	Heart: Lymphoid cells
917	Heart: Lymphoid cells
117157	Heart: Lymphoid cells
29802	Heart: Lymphoid cells
4068	Heart: Lymphoid cells
56253	Heart: Lymphoid cells
10663	Heart: Lymphoid cells
3003	Heart: Lymphoid cells
2829	Heart: Myeloid cells
91937	Heart: Myeloid cells
5657	Heart: Myeloid cells
4318	Heart: Myeloid cells
942	Heart: Myeloid cells
23601	Heart: Myeloid cells
6614	Heart: Myeloid cells
64581	Heart: Myeloid cells
714	Heart: Myeloid cells
53829	Heart: Myeloid cells
2219	Heart: Myeloid cells
1475	Heart: Myeloid cells
146722	Heart: Myeloid cells
64231	Heart: Myeloid cells
164284	Heart: Endocardial cells
4880	Heart: Endocardial cells
6532	Heart: Endocardial cells
6299	Heart: Endocardial cells
3953	Heart: Endocardial cells
80111	Heart: Endocardial cells
131177	Heart: Endocardial cells
1404	Heart: Endocardial cells
